 , , ,log2019-04-26_17-13-57,ep ,197,step ,59,r ,3.140
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,197,step,1,state,"(1, 0)",0,"(1, 0)",--,0.232,0.217,0.215,0.225,0.215,0.191,0.230,0.213,0.222,--,256,296,327,419,525,487,425,441,446,--,Greedy,0
Episode,197,step,2,state,"(1, 0)",0,"(0, 0)",--,0.232,0.217,0.215,0.225,0.215,0.191,0.230,0.213,0.222,--,257,296,327,419,525,487,425,441,446,--,Greedy,0.1
Episode,197,step,4,state,"(0, 0)",7,"(2, 0)",--,0.156,0.155,0.181,0.123,0.099,0.154,0.146,0.210,-0.037,--,174,188,182,277,344,331,333,373,375,--,Greedy,0.1
Episode,197,step,5,state,"(2, 0)",1,"(1, 0)",--,-0.056,0.143,0.139,0.091,0.082,0.114,0.097,0.122,0.056,--,426,370,494,486,395,405,268,226,256,--,Greedy,0.1
Episode,197,step,7,state,"(1, 0)",6,"(2, 0)",--,0.226,0.217,0.215,0.225,0.215,0.191,0.231,0.213,0.222,--,258,296,327,419,525,487,426,441,446,--,Greedy,0.1
Episode,197,step,14,state,"(2, 0)",3,"(1, 0)",--,0.056,0.199,0.139,0.091,0.082,0.114,0.097,0.180,0.121,--,427,373,494,486,395,405,268,228,257,--,Epsilon = 0.32,0.1
Episode,197,step,15,state,"(1, 0)",0,"(0, 0)",--,0.226,0.217,0.215,0.225,0.215,0.191,0.220,0.213,0.222,--,258,296,327,419,525,487,427,441,446,--,Greedy,0.1
Episode,197,step,17,state,"(0, 0)",4,"(1, 0)",--,0.156,0.155,0.181,0.123,0.099,0.154,0.146,0.205,-0.037,--,174,188,182,277,344,331,333,375,375,--,Epsilon = 0.32,0.1
Episode,197,step,22,state,"(1, 0)",3,"(2, 0)",--,0.222,0.217,0.215,0.229,0.215,0.208,0.220,0.213,0.227,--,259,296,327,421,525,488,427,441,447,--,Greedy,0.1
Episode,197,step,23,state,"(2, 0)",3,"(1, 0)",--,0.056,0.199,0.139,0.150,0.082,0.114,0.097,0.180,0.121,--,427,373,494,487,395,405,268,228,257,--,Epsilon = 0.32,0.1
Episode,197,step,25,state,"(1, 0)",8,"(2, 0)",--,0.222,0.217,0.215,0.224,0.215,0.208,0.220,0.213,0.229,--,259,296,327,422,525,488,427,441,448,--,Greedy,0.1
Episode,197,step,28,state,"(2, 0)",1,"(1, 0)",--,0.056,0.206,0.139,0.184,0.082,0.157,0.097,0.180,0.121,--,427,374,494,488,395,406,268,228,257,--,Greedy,0.1
Episode,197,step,29,state,"(1, 0)",3,"(0, 0)",--,0.222,0.217,0.215,0.224,0.215,0.208,0.220,0.213,0.223,--,259,296,327,422,525,488,427,441,449,--,Greedy,0.1
Episode,197,step,31,state,"(0, 0)",7,"(2, 0)",--,0.156,0.155,0.181,0.123,0.154,0.154,0.146,0.211,-0.037,--,174,188,182,277,345,331,333,376,375,--,Greedy,0.1
Episode,197,step,33,state,"(2, 0)",1,"(0, 1)",--,0.056,0.220,0.139,0.184,0.082,0.157,0.097,0.180,0.121,--,427,376,494,488,395,406,268,228,257,--,Greedy,-0.12
Episode,197,step,34,state,"(0, 1)",7,"(0, 0)",--,0.300,0.306,0.220,0.312,0.318,-0.174,0.232,0.262,0.297,--,39,80,81,85,57,44,53,27,39,--,Epsilon = 0.32,0.4
Episode,197,step,35,state,"(0, 0)",7,"(2, 0)",--,0.156,0.155,0.181,0.123,0.154,0.154,0.146,0.217,-0.037,--,174,188,182,277,345,331,333,377,375,--,Greedy,0.1
Episode,197,step,36,state,"(2, 0)",3,"(2, 1)",--,0.056,0.155,0.139,0.184,0.082,0.157,0.097,0.180,0.121,--,427,377,494,488,395,406,268,228,257,--,Greedy,-0.12
Episode,197,step,37,state,"(2, 1)",3,"(1, 1)",--,0.076,0.142,0.105,0.215,-0.103,-0.162,-0.428,-0.061,-0.192,--,79,68,62,95,61,41,47,48,63,--,Greedy,0.1
Episode,197,step,38,state,"(1, 1)",0,"(0, 1)",--,0.299,-0.310,0.071,-0.167,-0.052,0.153,0.169,-0.040,-0.263,--,42,80,54,52,25,17,25,21,37,--,Greedy,0.1
Episode,197,step,40,state,"(0, 1)",7,"(1, 1)",--,0.300,0.306,0.220,0.312,0.318,-0.174,0.232,0.349,0.297,--,39,80,81,85,57,44,53,29,39,--,Greedy,0.1
Episode,197,step,42,state,"(1, 1)",8,"(2, 1)",--,0.294,-0.310,0.071,-0.167,-0.052,0.153,0.169,-0.040,-0.263,--,44,80,54,52,25,17,25,21,37,--,Epsilon = 0.32,0.1
Episode,197,step,44,state,"(2, 1)",3,"(1, 1)",--,0.076,0.142,0.105,0.239,-0.103,-0.162,-0.428,-0.061,-0.192,--,79,68,62,97,61,41,47,48,63,--,Greedy,0.1
Episode,197,step,45,state,"(1, 1)",0,"(0, 1)",--,0.294,-0.310,0.071,-0.167,-0.052,0.153,0.169,-0.040,-0.052,--,44,80,54,52,25,17,25,21,38,--,Greedy,0.1
Episode,197,step,47,state,"(0, 1)",4,"(1, 1)",--,0.300,0.306,0.220,0.312,0.318,-0.174,0.232,0.305,0.297,--,39,80,81,85,57,44,53,31,39,--,Greedy,0.1
Episode,197,step,48,state,"(1, 1)",0,"(0, 1)",--,0.290,-0.310,0.071,-0.167,-0.052,0.153,0.169,-0.040,-0.052,--,45,80,54,52,25,17,25,21,38,--,Greedy,0.1
