 , , ,log2019-04-26_17-13-28,ep ,192,step ,122,r ,9.900
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,192,step,1,state,"(1, 0)",7,"(1, 0)",--,0.205,0.184,0.201,0.181,0.177,0.191,0.203,0.234,0.212,--,249,294,326,415,523,487,421,400,441,--,Greedy,0
Episode,192,step,4,state,"(1, 0)",1,"(0, 0)",--,0.205,0.184,0.201,0.181,0.177,0.191,0.217,0.234,0.212,--,249,294,326,415,523,487,422,402,441,--,Epsilon = 0.32,0.1
Episode,192,step,7,state,"(0, 0)",1,"(0, 20)",--,0.180,0.224,0.152,0.123,0.025,-0.241,0.080,0.096,0.139,--,160,187,181,277,343,327,332,361,366,--,Greedy,-0.12
Episode,192,step,11,state,"(0, 20)",5,"(2, 20)",--,-0.042,-0.249,0.253,0.152,0.224,0.287,0.243,0.177,0.114,--,45,31,53,52,38,89,44,139,167,--,Greedy,0.1
Episode,192,step,18,state,"(2, 20)",7,"(2, 0)",--,0.248,0.250,0.348,0.230,0.199,0.127,0.387,0.406,0.320,--,122,39,131,119,98,116,104,159,176,--,Greedy,0.4
Episode,192,step,21,state,"(2, 0)",4,"(1, 0)",--,-0.232,0.226,0.231,0.198,0.224,0.206,0.221,0.138,0.084,--,425,360,477,482,380,398,264,207,255,--,Epsilon = 0.32,0.1
Episode,192,step,22,state,"(1, 0)",7,"(2, 0)",--,0.205,0.203,0.201,0.181,0.177,0.191,0.217,0.234,0.212,--,249,295,326,415,523,487,422,402,441,--,Greedy,0.1
Episode,192,step,24,state,"(2, 0)",2,"(1, 0)",--,-0.232,0.226,0.232,0.198,0.229,0.206,0.221,0.138,0.084,--,425,360,478,482,381,398,264,207,255,--,Greedy,0.1
Episode,192,step,26,state,"(1, 0)",7,"(2, 0)",--,0.205,0.203,0.201,0.181,0.177,0.191,0.217,0.235,0.212,--,249,295,326,415,523,487,422,404,441,--,Greedy,0.1
Episode,192,step,28,state,"(2, 0)",2,"(0, 0)",--,-0.232,0.226,0.234,0.198,0.229,0.206,0.221,0.138,0.084,--,425,360,480,482,381,398,264,207,255,--,Greedy,0.1
Episode,192,step,35,state,"(0, 0)",0,"(0, 20)",--,0.216,0.155,0.152,0.123,0.025,-0.052,0.080,0.096,0.139,--,165,188,181,277,343,328,332,361,366,--,Greedy,-0.12
Episode,192,step,38,state,"(0, 20)",5,"(1, 20)",--,-0.042,-0.249,0.253,0.152,0.224,0.318,0.243,0.177,0.114,--,45,31,53,52,38,92,44,139,167,--,Greedy,0.1
Episode,192,step,39,state,"(1, 20)",8,"(2, 20)",--,-0.058,-0.026,-0.186,-0.002,-0.003,-0.014,0.008,-0.015,0.421,--,30,28,37,44,36,91,70,143,121,--,Greedy,0.1
Episode,192,step,48,state,"(2, 20)",6,"(2, 4)",--,0.280,0.282,0.348,0.263,0.199,0.127,0.361,0.340,0.320,--,123,40,131,120,98,116,105,164,176,--,Greedy,0.4
Episode,192,step,49,state,"(2, 4)",5,"(2, 0)",--,0.407,0.530,0.433,0.473,0.456,0.435,0.414,0.459,0.464,--,17,34,11,20,7,28,39,71,7,--,Epsilon = 0.32,0.4
Episode,192,step,51,state,"(2, 0)",4,"(1, 0)",--,-0.232,0.226,0.222,0.198,0.231,0.206,0.221,0.138,0.084,--,425,360,481,482,382,398,264,207,255,--,Greedy,0.1
Episode,192,step,52,state,"(1, 0)",7,"(2, 0)",--,0.205,0.203,0.201,0.181,0.177,0.191,0.217,0.235,0.212,--,249,295,326,415,523,487,422,405,441,--,Greedy,0.1
Episode,192,step,54,state,"(2, 0)",4,"(1, 0)",--,-0.232,0.226,0.222,0.198,0.234,0.206,0.221,0.138,0.084,--,425,360,481,482,384,398,264,207,255,--,Greedy,0.1
Episode,192,step,55,state,"(1, 0)",7,"(2, 0)",--,0.205,0.203,0.201,0.181,0.177,0.191,0.217,0.235,0.212,--,249,295,326,415,523,487,422,406,441,--,Greedy,0.1
Episode,192,step,58,state,"(2, 0)",4,"(1, 0)",--,-0.232,0.226,0.222,0.198,0.236,0.206,0.221,0.138,0.084,--,425,360,481,482,387,398,264,207,255,--,Greedy,0.1
Episode,192,step,59,state,"(1, 0)",7,"(2, 0)",--,0.205,0.203,0.201,0.181,0.177,0.191,0.217,0.236,0.212,--,249,295,326,415,523,487,422,407,441,--,Greedy,0.1
Episode,192,step,62,state,"(2, 0)",1,"(1, 0)",--,-0.232,0.226,0.222,0.198,0.237,0.206,0.221,0.138,0.084,--,425,360,481,482,390,398,264,207,255,--,Epsilon = 0.32,0.1
Episode,192,step,66,state,"(1, 0)",1,"(2, 0)",--,0.205,0.203,0.201,0.205,0.177,0.191,0.217,0.236,0.229,--,249,295,326,416,523,487,422,408,443,--,Epsilon = 0.32,0.1
Episode,192,step,67,state,"(2, 0)",4,"(1, 0)",--,-0.232,0.231,0.222,0.198,0.237,0.206,0.221,0.138,0.084,--,425,361,481,482,390,398,264,207,255,--,Greedy,0.1
Episode,192,step,69,state,"(1, 0)",7,"(2, 0)",--,0.205,0.217,0.201,0.205,0.177,0.191,0.217,0.237,0.229,--,249,296,326,416,523,487,422,409,443,--,Greedy,0.1
Episode,192,step,72,state,"(2, 0)",4,"(1, 0)",--,-0.232,0.231,0.222,0.215,0.237,0.206,0.221,0.138,0.084,--,425,361,481,483,392,398,264,207,255,--,Greedy,0.1
Episode,192,step,73,state,"(1, 0)",7,"(2, 0)",--,0.205,0.217,0.201,0.205,0.177,0.191,0.217,0.237,0.229,--,249,296,326,416,523,487,422,410,443,--,Greedy,0.1
Episode,192,step,75,state,"(2, 0)",4,"(2, 1)",--,-0.232,0.231,0.222,0.215,0.237,0.206,0.221,0.138,0.084,--,425,361,481,483,394,398,264,207,255,--,Greedy,-0.12
Episode,192,step,76,state,"(2, 1)",3,"(1, 1)",--,-0.031,-0.021,-0.216,-0.234,-0.379,-0.162,-0.311,-0.061,-0.192,--,78,60,60,88,60,41,45,48,63,--,Epsilon = 0.32,0.1
Episode,192,step,77,state,"(1, 1)",0,"(0, 1)",--,0.050,-0.310,0.071,-0.167,-0.052,0.153,-0.001,-0.676,-0.149,--,25,80,54,52,25,17,23,19,35,--,Epsilon = 0.32,0.1
Episode,192,step,80,state,"(0, 1)",3,"(0, 0)",--,0.262,0.312,-0.019,0.357,0.281,0.308,0.188,0.197,0.294,--,38,78,79,64,53,40,52,26,37,--,Greedy,0.4
Episode,192,step,82,state,"(0, 0)",7,"(2, 0)",--,0.162,0.155,0.152,0.123,0.025,0.051,0.080,0.096,0.139,--,166,188,181,277,343,329,332,361,366,--,Epsilon = 0.32,0.1
Episode,192,step,84,state,"(2, 0)",6,"(2, 1)",--,-0.232,0.231,0.222,0.215,0.082,0.206,0.221,0.178,0.084,--,425,361,481,483,395,398,264,208,255,--,Epsilon = 0.32,-0.12
Episode,192,step,86,state,"(2, 1)",1,"(1, 1)",--,-0.031,0.025,-0.216,-0.056,-0.379,-0.162,-0.311,-0.061,-0.192,--,78,61,60,89,60,41,45,48,63,--,Greedy,0.1
Episode,192,step,87,state,"(1, 1)",0,"(0, 1)",--,0.171,-0.310,0.071,-0.167,-0.052,0.153,-0.001,-0.676,-0.149,--,26,80,54,52,25,17,23,19,35,--,Greedy,0.1
Episode,192,step,91,state,"(0, 1)",3,"(1, 1)",--,0.262,0.312,-0.019,0.358,0.281,0.308,0.188,0.197,0.300,--,38,78,79,67,53,40,52,26,38,--,Greedy,0.1
Episode,192,step,92,state,"(1, 1)",0,"(0, 1)",--,0.242,-0.310,0.071,-0.167,-0.052,0.153,-0.001,-0.676,-0.149,--,27,80,54,52,25,17,23,19,35,--,Greedy,0.1
Episode,192,step,94,state,"(0, 1)",3,"(0, 0)",--,0.262,0.299,-0.019,0.308,0.281,0.308,0.188,0.197,0.300,--,38,79,79,68,53,40,52,26,38,--,Greedy,0.4
Episode,192,step,104,state,"(0, 0)",0,"(0, 20)",--,0.218,0.155,0.152,0.123,0.025,0.114,0.080,0.154,0.173,--,173,188,181,277,343,330,332,362,367,--,Greedy,-0.12
Episode,192,step,108,state,"(0, 20)",5,"(0, 21)",--,-0.042,-0.023,0.269,0.152,0.224,0.313,0.243,0.177,0.114,--,45,32,54,52,38,94,44,139,167,--,Greedy,0.1
Episode,192,step,109,state,"(0, 21)",8,"(2, 21)",--,-0.275,0.091,0.012,-0.491,-0.059,-0.111,-0.346,-0.439,0.220,--,3,13,3,14,9,3,1,5,18,--,Greedy,0.1
Episode,192,step,110,state,"(2, 21)",1,"(1, 21)",--,-0.230,0.207,0.172,0.135,0.097,-0.281,0.122,-0.015,-0.003,--,14,6,3,2,1,12,14,11,0,--,Greedy,0.1
Episode,192,step,111,state,"(1, 21)",0,"(0, 21)",--,-0.005,-0.259,-0.104,-0.213,-0.038,-0.279,-0.082,-0.339,-0.245,--,0,8,2,8,21,6,5,1,6,--,Greedy,0.1
Episode,192,step,114,state,"(0, 21)",8,"(2, 21)",--,-0.275,0.091,0.012,-0.189,-0.059,-0.111,-0.346,-0.439,0.223,--,3,13,3,15,9,3,1,5,20,--,Greedy,0.1
Episode,192,step,119,state,"(2, 21)",3,"(2, 41)",--,-0.230,0.161,0.184,0.135,0.097,-0.079,0.122,-0.015,0.134,--,14,7,4,2,1,13,14,11,2,--,Epsilon = 0.32,-0.8
Episode,192,step,120,state,"(2, 41)",1,"(1, 41)",--,-0.375,-0.278,-0.387,-0.379,-0.406,-0.374,-0.368,-0.384,-0.378,--,10,19,25,16,11,11,19,10,10,--,Greedy,-0.2
Episode,192,step,121,state,"(1, 41)",2,"(0, 41)",--,-0.577,-0.555,-0.364,-0.476,-0.403,-0.391,-0.478,-0.477,-0.435,--,16,6,15,8,11,9,6,20,7,--,Greedy,-0.2
Episode,192,step,122,state,"(0, 41)",2,"(0, 42)",--,-0.426,-0.336,-0.319,-0.451,-0.597,-0.333,-0.565,-0.380,-0.332,--,5,15,13,9,14,42,5,19,19,--,Greedy,-1
end
