 , , ,log2019-04-25_09-40-33,ep ,125,step ,80,r ,5.120
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,125,step,1,state,"(1, 0)",2,"(1, 0)",--,0.198,0.226,0.233,0.104,0.222,0.186,0.217,0.227,0.219,--,273,168,278,249,367,355,339,374,252,--,Greedy,0
Episode,125,step,3,state,"(1, 0)",2,"(0, 0)",--,0.198,0.226,0.234,0.104,0.222,0.186,0.217,0.227,0.219,--,273,168,280,249,367,355,339,374,252,--,Greedy,0.1
Episode,125,step,4,state,"(0, 0)",5,"(1, 0)",--,0.188,0.206,0.101,0.184,0.186,0.232,0.215,0.189,0.210,--,118,97,100,180,345,268,278,256,245,--,Greedy,0.1
Episode,125,step,6,state,"(1, 0)",2,"(0, 0)",--,0.198,0.226,0.235,0.104,0.222,0.186,0.217,0.227,0.219,--,273,168,282,249,367,355,339,374,252,--,Greedy,0.1
Episode,125,step,7,state,"(0, 0)",5,"(0, 4)",--,0.188,0.206,0.101,0.184,0.186,0.234,0.215,0.189,0.210,--,118,97,100,180,345,269,278,256,245,--,Greedy,-0.12
Episode,125,step,8,state,"(0, 4)",4,"(1, 4)",--,0.059,0.056,-0.265,0.052,0.071,0.060,0.029,0.068,0.070,--,7,24,10,10,17,15,3,32,47,--,Greedy,0.1
Episode,125,step,9,state,"(1, 4)",8,"(2, 4)",--,0.056,0.144,0.159,0.165,0.186,0.230,0.210,0.055,0.385,--,5,6,7,11,27,8,36,15,32,--,Greedy,0.1
Episode,125,step,11,state,"(2, 4)",6,"(2, 0)",--,0.360,0.326,0.311,0.349,0.419,0.505,0.380,0.362,0.390,--,20,66,6,23,4,8,55,39,4,--,Epsilon = 0.32,0.4
Episode,125,step,12,state,"(2, 0)",3,"(1, 0)",--,0.219,0.120,0.217,0.238,0.148,0.203,0.221,0.169,-0.033,--,278,356,326,361,321,253,191,170,154,--,Greedy,0.1
Episode,125,step,13,state,"(1, 0)",2,"(0, 0)",--,0.198,0.226,0.235,0.104,0.222,0.186,0.217,0.227,0.219,--,273,168,283,249,367,355,339,374,252,--,Greedy,0.1
Episode,125,step,14,state,"(0, 0)",8,"(0, 4)",--,0.188,0.206,0.101,0.184,0.186,0.102,0.215,0.189,0.210,--,118,97,100,180,345,270,278,256,245,--,Epsilon = 0.32,-0.12
Episode,125,step,15,state,"(0, 4)",4,"(1, 4)",--,0.059,0.056,-0.265,0.052,0.177,0.060,0.029,0.068,0.070,--,7,24,10,10,18,15,3,32,47,--,Greedy,0.1
