 , , ,log2019-04-26_16-53-12,ep ,55,step ,125,r ,10.820
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,55,step,1,state,"(1, 0)",0,"(1, 0)",--,0.234,0.229,0.218,0.229,-0.232,0.138,0.163,0.227,0.233,--,65,126,49,79,246,158,79,122,66,--,Greedy,0
Episode,55,step,3,state,"(1, 0)",0,"(0, 0)",--,0.235,0.229,0.218,0.229,-0.232,0.138,0.163,0.227,0.233,--,67,126,49,79,246,158,79,122,66,--,Greedy,0.1
Episode,55,step,6,state,"(0, 0)",2,"(0, 4)",--,0.099,0.222,0.190,0.187,0.090,0.098,0.189,0.116,-0.079,--,56,49,56,71,62,64,63,76,181,--,Epsilon = 0.32,-0.12
Episode,55,step,7,state,"(0, 4)",4,"(0, 20)",--,0.018,0.061,0.064,0.042,0.065,-0.271,0.030,-0.031,0.048,--,4,4,8,6,20,22,2,1,3,--,Epsilon = 0.32,-0.12
Episode,55,step,10,state,"(0, 20)",2,"(1, 20)",--,0.202,0.235,0.210,0.245,0.208,0.207,0.235,0.259,0.245,--,25,16,17,23,8,27,12,23,74,--,Epsilon = 0.32,0.1
Episode,55,step,12,state,"(1, 20)",5,"(2, 20)",--,0.249,0.266,0.195,0.287,0.287,0.370,0.339,0.353,0.242,--,17,7,15,15,15,40,31,81,5,--,Greedy,0.1
Episode,55,step,20,state,"(2, 20)",5,"(2, 4)",--,0.161,0.272,0.331,0.338,0.323,0.300,0.339,0.335,0.108,--,56,4,51,38,10,5,12,20,78,--,Epsilon = 0.32,0.4
Episode,55,step,22,state,"(2, 4)",7,"(2, 0)",--,0.258,0.214,0.353,0.351,0.142,0.396,0.425,0.427,0.145,--,2,21,2,9,1,23,3,4,1,--,Greedy,0.4
Episode,55,step,25,state,"(2, 0)",1,"(0, 0)",--,0.215,0.233,0.195,0.130,0.209,0.210,0.212,0.176,0.141,--,123,44,130,128,66,86,76,79,47,--,Greedy,0.1
Episode,55,step,29,state,"(0, 0)",8,"(0, 20)",--,0.099,0.229,0.076,0.187,0.090,0.098,0.189,0.116,-0.079,--,56,52,57,71,62,64,63,76,181,--,Epsilon = 0.32,-0.12
Episode,55,step,32,state,"(0, 20)",7,"(1, 20)",--,0.202,0.235,0.253,0.245,0.208,0.207,0.235,0.255,0.245,--,25,16,19,23,8,27,12,24,74,--,Greedy,0.1
Episode,55,step,33,state,"(1, 20)",7,"(2, 20)",--,0.249,0.266,0.195,0.287,0.287,0.350,0.339,0.353,0.242,--,17,7,15,15,15,41,31,81,5,--,Greedy,0.1
Episode,55,step,38,state,"(2, 20)",5,"(2, 4)",--,0.161,0.272,0.331,0.338,0.323,0.354,0.339,0.329,0.108,--,56,4,51,38,10,9,12,21,78,--,Greedy,0.4
Episode,55,step,39,state,"(2, 4)",7,"(2, 0)",--,0.258,0.214,0.353,0.351,0.142,0.396,0.425,0.472,0.145,--,2,21,2,9,1,23,3,5,1,--,Greedy,0.4
Episode,55,step,41,state,"(2, 0)",1,"(1, 0)",--,0.215,0.232,0.195,0.130,0.209,0.210,0.212,0.176,0.141,--,123,46,130,128,66,86,76,79,47,--,Greedy,0.1
Episode,55,step,42,state,"(1, 0)",3,"(0, 0)",--,0.230,0.229,0.218,0.229,-0.232,0.138,0.163,0.227,0.233,--,68,126,49,79,246,158,79,122,66,--,Epsilon = 0.32,0.1
Episode,55,step,45,state,"(0, 0)",1,"(0, 4)",--,0.099,0.232,0.076,0.187,0.090,0.098,0.189,0.116,-0.033,--,56,54,57,71,62,64,63,76,182,--,Greedy,-0.12
Episode,55,step,46,state,"(0, 4)",2,"(0, 20)",--,0.018,0.061,0.064,0.042,0.051,-0.271,0.030,-0.031,0.048,--,4,4,8,6,21,22,2,1,3,--,Greedy,-0.12
Episode,55,step,50,state,"(0, 20)",7,"(2, 20)",--,0.202,0.235,0.256,0.251,0.208,0.207,0.235,0.269,0.245,--,25,16,20,24,8,27,12,26,74,--,Greedy,0.1
Episode,55,step,57,state,"(2, 20)",5,"(1, 20)",--,0.161,0.272,0.331,0.338,0.316,0.353,0.339,0.329,0.213,--,56,4,51,38,11,14,12,21,79,--,Greedy,0.1
Episode,55,step,58,state,"(1, 20)",7,"(2, 20)",--,0.249,0.266,0.195,0.287,0.287,0.350,0.339,0.355,0.242,--,17,7,15,15,15,41,31,82,5,--,Greedy,0.1
Episode,55,step,60,state,"(2, 20)",3,"(2, 4)",--,0.161,0.272,0.331,0.338,0.316,0.333,0.321,0.329,0.213,--,56,4,51,38,11,15,13,21,79,--,Greedy,0.4
Episode,55,step,61,state,"(2, 4)",7,"(2, 0)",--,0.258,0.214,0.353,0.351,0.142,0.396,0.425,0.498,0.145,--,2,21,2,9,1,23,3,6,1,--,Greedy,0.4
Episode,55,step,63,state,"(2, 0)",1,"(1, 0)",--,0.215,0.234,0.195,0.130,0.209,0.210,0.212,0.176,0.141,--,123,48,130,128,66,86,76,79,47,--,Greedy,0.1
Episode,55,step,64,state,"(1, 0)",4,"(0, 0)",--,0.230,0.229,0.218,0.231,-0.232,0.138,0.163,0.227,0.233,--,68,126,49,80,246,158,79,122,66,--,Epsilon = 0.32,0.1
Episode,55,step,65,state,"(0, 0)",6,"(1, 0)",--,0.099,0.100,0.076,0.187,0.090,0.098,0.189,0.116,-0.033,--,56,55,57,71,62,64,63,76,182,--,Greedy,0.1
Episode,55,step,66,state,"(1, 0)",5,"(2, 0)",--,0.230,0.229,0.218,0.231,-0.046,0.138,0.163,0.227,0.233,--,68,126,49,80,247,158,79,122,66,--,Epsilon = 0.32,0.1
Episode,55,step,67,state,"(2, 0)",1,"(1, 0)",--,0.215,0.235,0.195,0.130,0.209,0.210,0.212,0.176,0.141,--,123,49,130,128,66,86,76,79,47,--,Epsilon = 0.32,0.1
Episode,55,step,69,state,"(1, 0)",8,"(2, 0)",--,0.230,0.229,0.218,0.231,-0.046,0.179,0.163,0.227,0.234,--,68,126,49,80,247,159,79,122,67,--,Greedy,0.1
Episode,55,step,72,state,"(2, 0)",1,"(1, 0)",--,0.224,0.235,0.195,0.130,0.209,0.221,0.212,0.176,0.141,--,124,50,130,128,66,87,76,79,47,--,Greedy,0.1
Episode,55,step,74,state,"(1, 0)",8,"(2, 0)",--,0.230,0.229,0.218,0.231,-0.046,0.179,0.163,0.227,0.235,--,68,126,49,80,247,159,79,122,69,--,Greedy,0.1
Episode,55,step,78,state,"(2, 0)",1,"(0, 0)",--,0.224,0.236,0.195,0.130,0.209,0.221,0.212,0.176,0.181,--,124,53,130,128,66,87,76,79,48,--,Greedy,0.1
Episode,55,step,80,state,"(0, 0)",6,"(1, 0)",--,0.099,0.100,0.076,0.187,0.090,0.150,0.208,0.116,-0.033,--,56,55,57,71,62,65,64,76,182,--,Greedy,0.1
Episode,55,step,81,state,"(1, 0)",8,"(2, 0)",--,0.230,0.229,0.218,0.231,-0.046,0.179,0.163,0.227,0.236,--,68,126,49,80,247,159,79,122,70,--,Greedy,0.1
Episode,55,step,83,state,"(2, 0)",3,"(1, 1)",--,0.224,0.231,0.195,0.130,0.209,0.221,0.212,0.176,0.181,--,124,55,130,128,66,87,76,79,48,--,Epsilon = 0.32,-0.12
