 , , ,log2019-04-25_09-40-52,ep ,128,step ,35,r ,0.180
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,128,step,1,state,"(1, 0)",8,"(1, 0)",--,0.224,0.233,0.189,0.223,0.238,0.221,0.184,0.141,0.237,--,275,170,287,253,414,357,355,384,257,--,Epsilon = 0.32,0
Episode,128,step,9,state,"(1, 0)",1,"(0, 0)",--,0.230,0.235,0.189,0.223,0.238,0.221,0.206,0.141,0.237,--,276,171,287,253,418,357,356,384,258,--,Epsilon = 0.32,0.1
Episode,128,step,11,state,"(0, 0)",6,"(2, 0)",--,0.188,0.206,0.101,0.184,0.219,0.159,0.238,0.221,0.114,--,118,97,100,180,347,271,293,258,246,--,Greedy,0.1
Episode,128,step,21,state,"(2, 0)",6,"(2, 1)",--,0.219,0.215,0.217,0.107,0.227,0.218,0.237,-0.059,0.146,--,278,359,326,402,325,254,202,174,156,--,Greedy,-0.12
Episode,128,step,25,state,"(2, 1)",5,"(2, 2)",--,-0.493,-0.247,-0.438,-0.244,0.037,0.043,-0.130,-0.014,-0.241,--,30,49,34,102,25,47,49,34,19,--,Greedy,-0.8
Episode,128,step,27,state,"(2, 2)",4,"(2, 22)",--,-0.387,-0.243,-0.219,-0.405,-0.181,-0.226,-0.230,-0.208,-0.241,--,3,4,27,8,22,11,20,20,16,--,Greedy,-0.2
Episode,128,step,28,state,"(2, 22)",3,"(1, 22)",--,-0.220,-0.374,-0.472,0.312,-0.281,-0.291,-0.301,-0.487,-0.248,--,5,3,2,3,7,6,3,4,7,--,Greedy,-0.2
Episode,128,step,29,state,"(1, 22)",2,"(0, 22)",--,-0.089,-0.134,-0.085,-0.088,-0.091,-0.161,-0.169,-0.090,-0.106,--,1,2,1,1,2,5,1,1,2,--,Greedy,-0.2
Episode,128,step,31,state,"(0, 22)",7,"(2, 20)",--,-0.007,-0.007,-0.085,-0.085,-0.005,-0.154,-0.104,0.118,-0.089,--,0,0,1,1,0,2,2,3,1,--,Greedy,0.8
Episode,128,step,33,state,"(2, 20)",8,"(2, 40)",--,0.267,0.260,0.266,-0.138,0.292,0.293,0.318,0.365,0.082,--,110,84,117,129,133,195,92,163,117,--,Epsilon = 0.32,-0.8
Episode,128,step,34,state,"(2, 40)",7,"(2, 0)",--,-0.287,0.114,-0.285,-0.289,-0.262,0.012,-0.286,0.246,-0.290,--,5,8,7,8,13,14,9,13,11,--,Greedy,0.8
Episode,128,step,35,state,"(2, 0)",4,"(2, 0)",--,0.219,0.215,0.217,0.107,0.227,0.218,0.098,-0.059,0.146,--,278,359,326,402,325,254,203,174,156,--,Greedy,-1
end
