 , , ,log2019-04-26_16-53-39,ep ,58,step ,71,r ,5.920
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,58,step,1,state,"(1, 0)",1,"(0, 0)",--,0.224,0.228,0.226,0.191,0.073,0.226,0.163,0.227,0.238,--,75,130,50,81,248,162,79,122,93,--,Epsilon = 0.32,0
Episode,58,step,2,state,"(0, 0)",7,"(1, 0)",--,0.099,0.100,0.144,0.149,0.148,0.150,0.100,0.237,0.146,--,56,55,58,75,63,65,74,90,184,--,Greedy,0.1
Episode,58,step,4,state,"(1, 0)",8,"(2, 0)",--,0.224,0.190,0.226,0.191,0.073,0.226,0.163,0.227,0.238,--,75,131,50,81,248,162,79,122,94,--,Greedy,0.1
Episode,58,step,6,state,"(2, 0)",3,"(1, 0)",--,0.140,0.177,0.226,0.107,0.159,0.149,-0.045,-0.402,0.080,--,128,59,133,129,99,95,80,81,52,--,Epsilon = 0.32,0.1
Episode,58,step,8,state,"(1, 0)",8,"(2, 0)",--,0.224,0.190,0.226,0.191,0.073,0.226,0.163,0.227,0.235,--,75,131,50,81,248,162,79,122,96,--,Greedy,0.1
Episode,58,step,10,state,"(2, 0)",1,"(1, 0)",--,0.140,0.177,0.228,0.161,0.159,0.149,-0.045,-0.402,0.080,--,128,59,134,130,99,95,80,81,52,--,Epsilon = 0.32,0.1
Episode,58,step,12,state,"(1, 0)",8,"(2, 0)",--,0.224,0.190,0.226,0.191,0.141,0.226,0.163,0.227,0.233,--,75,131,50,81,249,162,79,122,97,--,Greedy,0.1
Episode,58,step,13,state,"(2, 0)",2,"(1, 0)",--,0.140,0.202,0.228,0.161,0.159,0.149,-0.045,-0.402,0.080,--,128,60,134,130,99,95,80,81,52,--,Greedy,0.1
Episode,58,step,15,state,"(1, 0)",8,"(2, 0)",--,0.224,0.190,0.226,0.191,0.141,0.226,0.163,0.227,0.234,--,75,131,50,81,249,162,79,122,99,--,Greedy,0.1
Episode,58,step,17,state,"(2, 0)",2,"(1, 0)",--,0.140,0.202,0.232,0.161,0.159,0.149,-0.045,-0.402,0.080,--,128,60,136,130,99,95,80,81,52,--,Greedy,0.1
Episode,58,step,19,state,"(1, 0)",7,"(2, 0)",--,0.224,0.190,0.226,0.191,0.141,0.226,0.163,0.227,0.235,--,75,131,50,81,249,162,79,122,101,--,Epsilon = 0.32,0.1
Episode,58,step,21,state,"(2, 0)",2,"(1, 0)",--,0.140,0.202,0.233,0.161,0.159,0.149,-0.045,-0.402,0.080,--,128,60,138,130,99,95,80,81,52,--,Greedy,0.1
Episode,58,step,22,state,"(1, 0)",1,"(0, 0)",--,0.224,0.190,0.226,0.191,0.141,0.226,0.163,0.230,0.235,--,75,131,50,81,249,162,79,123,101,--,Epsilon = 0.32,0.1
Episode,58,step,26,state,"(0, 0)",7,"(2, 0)",--,0.099,0.158,0.144,0.149,0.148,0.150,0.100,0.238,0.146,--,56,56,58,75,63,65,74,93,184,--,Greedy,0.1
Episode,58,step,28,state,"(2, 0)",2,"(1, 0)",--,0.140,0.202,0.235,0.161,0.159,0.149,-0.045,-0.402,0.080,--,128,60,140,130,99,95,80,81,52,--,Greedy,0.1
Episode,58,step,29,state,"(1, 0)",0,"(0, 0)",--,0.224,0.210,0.226,0.191,0.141,0.226,0.163,0.230,0.235,--,75,132,50,81,249,162,79,123,101,--,Epsilon = 0.32,0.1
Episode,58,step,31,state,"(0, 0)",7,"(1, 0)",--,0.099,0.158,0.144,0.149,0.148,0.150,0.100,0.237,0.146,--,56,56,58,75,63,65,74,95,184,--,Greedy,0.1
Episode,58,step,32,state,"(1, 0)",8,"(2, 0)",--,0.230,0.210,0.226,0.191,0.141,0.226,0.163,0.230,0.235,--,76,132,50,81,249,162,79,123,101,--,Greedy,0.1
Episode,58,step,34,state,"(2, 0)",5,"(1, 0)",--,0.140,0.202,0.236,0.161,0.159,0.149,-0.045,-0.402,0.080,--,128,60,142,130,99,95,80,81,52,--,Epsilon = 0.32,0.1
