 , , ,log2019-04-26_16-47-12,ep ,18,step ,147,r ,11.240
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,18,step,1,state,"(1, 0)",0,"(1, 0)",--,0.224,0.225,0.212,0.224,0.231,0.175,0.206,0.229,0.217,--,15,7,7,11,23,95,7,43,25,--,Epsilon = 0.32,0
Episode,18,step,8,state,"(1, 0)",2,"(0, 0)",--,0.224,0.225,0.212,0.228,0.235,0.175,0.218,0.229,0.217,--,16,7,7,12,27,95,8,43,25,--,Epsilon = 0.32,0.1
Episode,18,step,11,state,"(0, 0)",6,"(0, 4)",--,0.206,0.173,0.082,0.138,0.140,0.085,0.214,-0.040,0.215,--,4,9,1,12,2,6,5,37,22,--,Epsilon = 0.32,-0.12
Episode,18,step,12,state,"(0, 4)",5,"(1, 4)",--,-0.005,-0.027,-0.008,-0.008,-0.006,0.043,-0.005,-0.009,-0.007,--,1,2,0,0,0,4,0,0,0,--,Greedy,0.1
Episode,18,step,13,state,"(1, 4)",0,"(0, 20)",--,0.094,-0.004,0.040,0.052,-0.052,-0.003,-0.004,0.033,-0.003,--,2,0,1,1,1,0,0,4,0,--,Greedy,-0.12
Episode,18,step,16,state,"(0, 20)",8,"(1, 20)",--,-0.000,-0.056,0.063,0.083,0.088,-0.003,-0.004,-0.001,0.200,--,6,10,1,1,1,0,0,0,10,--,Greedy,0.1
Episode,18,step,17,state,"(1, 20)",7,"(2, 20)",--,0.080,0.140,0.065,0.091,-0.249,0.209,-0.007,0.295,-0.002,--,2,2,1,1,7,10,0,3,1,--,Greedy,0.1
Episode,18,step,19,state,"(2, 20)",0,"(1, 20)",--,0.203,-0.338,-0.009,-0.009,-0.339,-0.009,-0.114,-0.209,-0.005,--,10,1,0,0,1,0,2,2,0,--,Greedy,0.1
Episode,18,step,21,state,"(1, 20)",7,"(2, 20)",--,0.080,0.140,0.065,0.091,-0.249,0.209,-0.007,0.257,-0.002,--,2,2,1,1,7,10,0,5,1,--,Greedy,0.1
Episode,18,step,22,state,"(2, 20)",0,"(2, 4)",--,0.223,-0.338,-0.009,-0.009,-0.339,-0.009,-0.114,-0.209,-0.005,--,11,1,0,0,1,0,2,2,0,--,Greedy,0.4
Episode,18,step,23,state,"(2, 4)",1,"(1, 0)",--,-0.002,0.356,0.220,0.092,-0.009,0.221,-0.006,-0.006,-0.001,--,0,3,1,1,0,1,0,0,0,--,Greedy,0.4
Episode,18,step,24,state,"(1, 0)",4,"(1, 4)",--,0.224,0.225,0.217,0.228,0.235,0.175,0.218,0.229,0.217,--,16,7,8,12,27,95,8,43,25,--,Greedy,-0.12
Episode,18,step,29,state,"(1, 4)",2,"(0, 4)",--,0.051,-0.004,0.107,0.052,-0.052,0.053,0.059,0.033,-0.003,--,3,0,3,1,1,1,1,4,0,--,Greedy,0.1
Episode,18,step,30,state,"(0, 4)",5,"(0, 20)",--,-0.005,-0.027,-0.008,-0.008,-0.006,0.090,-0.005,-0.009,-0.007,--,1,2,0,0,0,5,0,0,0,--,Greedy,-0.12
Episode,18,step,31,state,"(0, 20)",8,"(1, 20)",--,-0.000,-0.056,0.063,0.083,0.088,-0.003,-0.004,-0.001,0.230,--,6,10,1,1,1,0,0,0,11,--,Greedy,0.1
Episode,18,step,32,state,"(1, 20)",7,"(2, 20)",--,0.080,0.140,0.065,0.091,-0.249,0.209,-0.007,0.245,-0.002,--,2,2,1,1,7,10,0,6,1,--,Greedy,0.1
Episode,18,step,33,state,"(2, 20)",0,"(2, 4)",--,0.384,-0.338,-0.009,-0.009,-0.339,-0.009,-0.114,-0.209,-0.005,--,12,1,0,0,1,0,2,2,0,--,Greedy,0.4
Episode,18,step,35,state,"(2, 4)",3,"(1, 4)",--,-0.002,0.432,0.220,0.092,0.142,0.221,-0.006,-0.006,-0.001,--,0,4,1,1,1,1,0,0,0,--,Epsilon = 0.32,0.1
Episode,18,step,36,state,"(1, 4)",2,"(0, 4)",--,0.051,-0.004,0.126,0.052,-0.052,0.053,0.059,0.033,-0.003,--,3,0,4,1,1,1,1,4,0,--,Greedy,0.1
Episode,18,step,37,state,"(0, 4)",2,"(0, 20)",--,-0.005,-0.027,-0.008,-0.008,-0.006,0.058,-0.005,-0.009,-0.007,--,1,2,0,0,0,6,0,0,0,--,Epsilon = 0.32,-0.12
Episode,18,step,39,state,"(0, 20)",8,"(1, 20)",--,-0.000,-0.056,0.063,0.083,0.150,-0.003,-0.004,-0.001,0.235,--,6,10,1,1,2,0,0,0,12,--,Greedy,0.1
Episode,18,step,41,state,"(1, 20)",4,"(2, 20)",--,0.080,0.140,0.065,0.091,-0.249,0.209,-0.007,0.271,-0.002,--,2,2,1,1,7,10,0,8,1,--,Epsilon = 0.32,0.1
Episode,18,step,44,state,"(2, 20)",0,"(2, 4)",--,0.496,-0.338,-0.009,-0.009,-0.339,-0.009,0.097,-0.209,0.160,--,13,1,0,0,1,0,3,2,1,--,Greedy,0.4
