 , , ,log2019-04-26_17-04-42,ep ,125,step ,221,r ,20.580
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,125,step,1,state,"(1, 0)",0,"(1, 0)",--,0.231,0.224,0.229,0.213,0.230,0.143,0.228,0.137,0.226,--,160,218,230,302,376,358,251,328,234,--,Greedy,0
Episode,125,step,10,state,"(1, 0)",2,"(0, 0)",--,0.231,0.224,0.229,0.213,0.236,0.143,0.228,0.137,0.226,--,161,218,230,302,384,358,251,328,234,--,Epsilon = 0.32,0.1
Episode,125,step,14,state,"(0, 0)",7,"(1, 0)",--,0.086,0.138,0.177,0.172,0.100,-0.256,0.195,0.104,-0.235,--,116,128,140,243,212,227,186,246,317,--,Epsilon = 0.32,0.1
Episode,125,step,19,state,"(1, 0)",8,"(2, 0)",--,0.231,0.224,0.220,0.213,0.237,0.143,0.228,0.137,0.226,--,161,218,231,302,388,358,251,328,234,--,Epsilon = 0.32,0.1
Episode,125,step,21,state,"(2, 0)",2,"(0, 0)",--,-0.034,0.190,0.234,0.186,0.178,0.186,0.215,0.058,0.221,--,276,181,345,371,259,273,167,159,144,--,Greedy,0.1
Episode,125,step,23,state,"(0, 0)",6,"(2, 0)",--,0.086,0.138,0.177,0.172,0.100,-0.256,0.202,0.160,-0.235,--,116,128,140,243,212,227,187,247,317,--,Greedy,0.1
Episode,125,step,27,state,"(2, 0)",2,"(1, 0)",--,-0.034,0.190,0.225,0.186,0.213,0.186,0.221,0.058,0.221,--,276,181,346,371,261,273,168,159,144,--,Greedy,0.1
Episode,125,step,28,state,"(1, 0)",4,"(0, 0)",--,0.231,0.224,0.220,0.213,0.237,0.143,0.228,0.137,0.230,--,161,218,231,302,388,358,251,328,235,--,Greedy,0.1
Episode,125,step,29,state,"(0, 0)",6,"(1, 0)",--,0.086,0.138,0.177,0.172,0.100,-0.256,0.214,0.160,-0.235,--,116,128,140,243,212,227,188,247,317,--,Greedy,0.1
Episode,125,step,30,state,"(1, 0)",4,"(2, 0)",--,0.231,0.224,0.220,0.213,0.232,0.143,0.228,0.137,0.230,--,161,218,231,302,389,358,251,328,235,--,Greedy,0.1
Episode,125,step,31,state,"(2, 0)",2,"(1, 0)",--,-0.034,0.190,0.230,0.186,0.213,0.186,0.221,0.058,0.221,--,276,181,347,371,261,273,168,159,144,--,Greedy,0.1
Episode,125,step,32,state,"(1, 0)",0,"(0, 0)",--,0.231,0.224,0.220,0.213,0.233,0.143,0.228,0.137,0.230,--,161,218,231,302,390,358,251,328,235,--,Epsilon = 0.32,0.1
Episode,125,step,34,state,"(0, 0)",6,"(1, 0)",--,0.086,0.138,0.177,0.172,0.100,-0.256,0.225,0.160,-0.235,--,116,128,140,243,212,227,190,247,317,--,Greedy,0.1
Episode,125,step,35,state,"(1, 0)",4,"(2, 0)",--,0.230,0.224,0.220,0.213,0.233,0.143,0.228,0.137,0.230,--,162,218,231,302,390,358,251,328,235,--,Greedy,0.1
Episode,125,step,36,state,"(2, 0)",2,"(1, 0)",--,-0.034,0.190,0.232,0.186,0.213,0.186,0.221,0.058,0.221,--,276,181,348,371,261,273,168,159,144,--,Greedy,0.1
Episode,125,step,37,state,"(1, 0)",1,"(0, 0)",--,0.230,0.224,0.220,0.213,0.233,0.143,0.228,0.137,0.230,--,162,218,231,302,391,358,251,328,235,--,Epsilon = 0.32,0.1
Episode,125,step,39,state,"(0, 0)",7,"(1, 0)",--,0.086,0.138,0.177,0.172,0.100,-0.256,0.231,0.160,-0.235,--,116,128,140,243,212,227,192,247,317,--,Epsilon = 0.32,0.1
Episode,125,step,40,state,"(1, 0)",4,"(2, 0)",--,0.230,0.228,0.220,0.213,0.233,0.143,0.228,0.137,0.230,--,162,219,231,302,391,358,251,328,235,--,Greedy,0.1
Episode,125,step,41,state,"(2, 0)",2,"(1, 0)",--,-0.034,0.190,0.234,0.186,0.213,0.186,0.221,0.058,0.221,--,276,181,349,371,261,273,168,159,144,--,Greedy,0.1
Episode,125,step,42,state,"(1, 0)",4,"(0, 0)",--,0.230,0.228,0.220,0.213,0.234,0.143,0.228,0.137,0.230,--,162,219,231,302,392,358,251,328,235,--,Greedy,0.1
Episode,125,step,43,state,"(0, 0)",6,"(1, 0)",--,0.086,0.138,0.177,0.172,0.100,-0.256,0.231,0.192,-0.235,--,116,128,140,243,212,227,192,248,317,--,Greedy,0.1
Episode,125,step,44,state,"(1, 0)",4,"(2, 0)",--,0.230,0.228,0.220,0.213,0.234,0.143,0.228,0.137,0.230,--,162,219,231,302,393,358,251,328,235,--,Greedy,0.1
Episode,125,step,45,state,"(2, 0)",2,"(1, 0)",--,-0.034,0.190,0.235,0.186,0.213,0.186,0.221,0.058,0.221,--,276,181,350,371,261,273,168,159,144,--,Greedy,0.1
