 , , ,log2019-04-25_09-38-39,ep ,114,step ,103,r ,5.090
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,114,step,1,state,"(0, 0)",8,"(1, 0)",--,0.187,0.200,-0.232,0.093,0.181,0.206,0.149,0.174,0.231,--,111,86,91,155,316,249,274,225,215,--,Greedy,0
Episode,114,step,5,state,"(1, 0)",2,"(0, 0)",--,0.231,0.204,0.235,0.232,0.215,0.182,0.063,0.205,0.227,--,264,161,252,172,330,295,335,337,236,--,Greedy,0.1
Episode,114,step,7,state,"(0, 0)",5,"(1, 0)",--,0.187,0.200,-0.232,0.093,0.181,0.212,0.149,0.174,0.191,--,111,86,91,155,316,250,274,225,216,--,Greedy,0.1
Episode,114,step,9,state,"(1, 0)",8,"(2, 0)",--,0.231,0.204,0.228,0.233,0.215,0.182,0.063,0.205,0.227,--,264,161,253,173,330,295,335,337,236,--,Epsilon = 0.32,0.1
Episode,114,step,13,state,"(2, 0)",2,"(1, 0)",--,-0.407,0.183,0.191,0.137,0.204,0.224,0.202,0.150,0.195,--,268,348,280,338,260,235,168,161,141,--,Epsilon = 0.32,0.1
Episode,114,step,16,state,"(1, 0)",3,"(2, 0)",--,0.231,0.204,0.228,0.233,0.223,0.182,0.135,0.205,0.226,--,264,161,253,173,331,295,336,337,237,--,Greedy,0.1
Episode,114,step,17,state,"(2, 0)",5,"(1, 0)",--,-0.407,0.183,0.210,0.137,0.204,0.224,0.202,0.150,0.195,--,268,348,281,338,260,235,168,161,141,--,Greedy,0.1
Episode,114,step,19,state,"(1, 0)",2,"(0, 0)",--,0.231,0.204,0.228,0.233,0.223,0.182,0.135,0.205,0.226,--,264,161,253,175,331,295,336,337,237,--,Epsilon = 0.32,0.1
Episode,114,step,21,state,"(0, 0)",5,"(1, 0)",--,0.187,0.200,-0.232,0.093,0.181,0.224,0.149,0.174,0.191,--,111,86,91,155,316,252,274,225,216,--,Greedy,0.1
Episode,114,step,24,state,"(1, 0)",3,"(0, 0)",--,0.231,0.204,0.228,0.235,0.223,0.182,0.135,0.205,0.226,--,264,161,254,177,331,295,336,337,237,--,Greedy,0.1
Episode,114,step,26,state,"(0, 0)",5,"(2, 0)",--,0.187,0.200,-0.232,0.093,0.181,0.231,0.149,0.174,0.191,--,111,86,91,155,316,254,274,225,216,--,Greedy,0.1
Episode,114,step,27,state,"(2, 0)",2,"(1, 0)",--,-0.407,0.183,0.210,0.137,0.204,0.228,0.202,0.150,0.195,--,268,348,281,338,260,236,168,161,141,--,Epsilon = 0.32,0.1
Episode,114,step,29,state,"(1, 0)",2,"(0, 0)",--,0.231,0.204,0.228,0.234,0.229,0.182,0.135,0.205,0.226,--,264,161,254,178,332,295,336,337,237,--,Epsilon = 0.32,0.1
Episode,114,step,32,state,"(0, 0)",5,"(1, 0)",--,0.187,0.200,-0.232,0.152,0.181,0.233,0.149,0.174,0.191,--,111,86,91,156,316,256,274,225,216,--,Greedy,0.1
