 , , ,log2019-04-25_09-47-57,ep ,181,step ,115,r ,5.760
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,181,step,1,state,"(1, 0)",1,"(1, 0)",--,0.227,0.234,0.230,0.143,0.184,0.181,0.197,0.115,0.185,--,328,227,407,340,565,453,432,505,389,--,Greedy,0
Episode,181,step,3,state,"(1, 0)",1,"(0, 0)",--,0.230,0.234,0.230,0.143,0.184,0.181,0.197,0.115,0.185,--,329,228,407,340,565,453,432,505,389,--,Greedy,0.1
Episode,181,step,5,state,"(0, 0)",7,"(1, 0)",--,0.133,0.115,0.165,0.135,0.158,0.121,0.146,0.236,0.167,--,154,147,138,217,423,319,404,409,269,--,Greedy,0.1
Episode,181,step,7,state,"(1, 0)",1,"(0, 0)",--,0.230,0.236,0.230,0.143,0.184,0.181,0.197,0.115,0.185,--,329,230,407,340,565,453,432,505,389,--,Greedy,0.1
Episode,181,step,10,state,"(0, 0)",7,"(1, 0)",--,0.133,0.166,0.165,0.135,0.158,0.121,0.146,0.237,0.167,--,154,148,138,217,423,319,404,411,269,--,Greedy,0.1
Episode,181,step,11,state,"(1, 0)",8,"(2, 0)",--,0.230,0.236,0.230,0.143,0.184,0.181,0.197,0.115,0.185,--,329,231,407,340,565,453,432,505,389,--,Epsilon = 0.32,0.1
Episode,181,step,13,state,"(2, 0)",0,"(0, 0)",--,0.234,0.199,0.204,0.079,0.160,0.220,0.204,0.217,0.050,--,376,528,440,477,372,306,271,266,183,--,Greedy,0.1
Episode,181,step,16,state,"(0, 0)",7,"(1, 4)",--,0.177,0.166,0.165,0.135,0.158,0.121,0.146,0.237,0.167,--,155,148,138,217,423,319,404,413,269,--,Greedy,-0.12
Episode,181,step,17,state,"(1, 4)",8,"(2, 4)",--,0.196,0.314,0.231,0.292,0.125,0.230,0.177,0.055,0.378,--,9,9,8,14,28,8,37,15,53,--,Greedy,0.1
Episode,181,step,18,state,"(2, 4)",6,"(2, 0)",--,0.426,0.498,0.424,0.397,0.452,0.424,0.450,0.430,0.447,--,21,70,8,27,7,30,67,42,11,--,Epsilon = 0.32,0.4
Episode,181,step,22,state,"(2, 0)",0,"(1, 0)",--,0.236,0.199,0.204,0.079,0.160,0.220,0.204,0.225,0.050,--,379,528,440,477,372,306,271,267,183,--,Greedy,0.1
Episode,181,step,23,state,"(1, 0)",1,"(0, 0)",--,0.230,0.236,0.230,0.143,0.184,0.181,0.197,0.115,0.206,--,329,231,407,340,565,453,432,505,390,--,Greedy,0.1
Episode,181,step,25,state,"(0, 0)",6,"(1, 0)",--,0.177,0.166,0.165,0.135,0.158,0.121,0.146,0.190,0.167,--,155,148,138,217,423,319,404,415,269,--,Epsilon = 0.32,0.1
Episode,181,step,27,state,"(1, 0)",0,"(0, 0)",--,0.232,0.223,0.230,0.143,0.184,0.181,0.197,0.115,0.206,--,330,232,407,340,565,453,432,505,390,--,Greedy,0.1
Episode,181,step,29,state,"(0, 0)",7,"(1, 0)",--,0.177,0.166,0.165,0.135,0.158,0.121,0.183,0.198,0.167,--,155,148,138,217,423,319,405,416,269,--,Greedy,0.1
Episode,181,step,32,state,"(1, 0)",2,"(0, 0)",--,0.223,0.223,0.231,0.143,0.184,0.203,0.197,0.115,0.206,--,331,232,408,340,565,454,432,505,390,--,Greedy,0.1
