 , , ,log2019-04-25_10-04-54,ep ,274,step ,243,r ,23.440
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,274,step,1,state,"(1, 0)",0,"(1, 0)",--,0.234,0.224,0.226,0.224,0.233,0.232,0.225,0.153,0.204,--,517,418,583,653,833,656,631,737,579,--,Greedy,0
Episode,274,step,2,state,"(1, 0)",0,"(0, 0)",--,0.234,0.224,0.226,0.224,0.233,0.232,0.225,0.153,0.204,--,518,418,583,653,833,656,631,737,579,--,Greedy,0.1
Episode,274,step,4,state,"(0, 0)",8,"(2, 0)",--,0.092,0.140,0.108,0.203,0.090,-0.082,0.094,0.144,0.230,--,233,234,247,398,633,581,566,666,447,--,Greedy,0.1
Episode,274,step,6,state,"(2, 0)",3,"(1, 0)",--,0.191,0.195,0.059,0.220,0.206,0.208,0.056,0.172,0.131,--,492,854,713,724,580,419,421,373,313,--,Greedy,0.1
Episode,274,step,7,state,"(1, 0)",0,"(0, 0)",--,0.233,0.224,0.226,0.224,0.233,0.232,0.225,0.153,0.204,--,519,418,583,653,833,656,631,737,579,--,Greedy,0.1
Episode,274,step,9,state,"(0, 0)",7,"(1, 0)",--,0.092,0.140,0.108,0.203,0.090,0.050,0.094,0.144,0.228,--,233,234,247,398,633,582,566,666,448,--,Epsilon = 0.32,0.1
Episode,274,step,12,state,"(1, 0)",0,"(0, 0)",--,0.234,0.224,0.226,0.224,0.233,0.234,0.225,0.153,0.204,--,521,418,583,653,833,657,631,737,579,--,Greedy,0.1
Episode,274,step,13,state,"(0, 0)",8,"(1, 0)",--,0.092,0.140,0.108,0.203,0.090,0.050,0.094,0.182,0.228,--,233,234,247,398,633,582,566,667,448,--,Greedy,0.1
Episode,274,step,15,state,"(1, 0)",5,"(2, 0)",--,0.233,0.224,0.226,0.224,0.233,0.234,0.225,0.153,0.204,--,522,418,583,653,833,658,631,737,579,--,Greedy,0.1
Episode,274,step,16,state,"(2, 0)",3,"(1, 0)",--,0.191,0.195,0.059,0.227,0.206,0.208,0.056,0.172,0.131,--,492,854,713,725,580,419,421,373,313,--,Epsilon = 0.32,0.1
Episode,274,step,17,state,"(1, 0)",0,"(0, 0)",--,0.233,0.224,0.226,0.224,0.233,0.233,0.225,0.153,0.204,--,522,418,583,653,833,659,631,737,579,--,Greedy,0.1
Episode,274,step,18,state,"(0, 0)",8,"(1, 0)",--,0.092,0.140,0.108,0.203,0.090,0.050,0.094,0.182,0.231,--,233,234,247,398,633,582,566,667,449,--,Greedy,0.1
Episode,274,step,19,state,"(1, 0)",0,"(0, 0)",--,0.234,0.224,0.226,0.224,0.233,0.233,0.225,0.153,0.204,--,523,418,583,653,833,659,631,737,579,--,Greedy,0.1
Episode,274,step,22,state,"(0, 0)",8,"(0, 20)",--,0.092,0.180,0.161,0.203,0.090,0.050,0.094,0.182,0.233,--,233,235,248,398,633,582,566,667,450,--,Greedy,-0.12
Episode,274,step,24,state,"(0, 20)",7,"(1, 20)",--,-0.074,0.151,0.193,-0.162,0.235,-0.615,-0.027,0.248,0.022,--,105,82,88,61,137,149,122,249,205,--,Greedy,0.1
Episode,274,step,25,state,"(1, 20)",7,"(2, 20)",--,0.153,0.251,0.250,-0.192,0.130,0.108,0.212,0.253,0.245,--,72,92,76,98,127,147,243,186,269,--,Greedy,0.1
Episode,274,step,27,state,"(2, 20)",8,"(2, 4)",--,-0.010,-0.088,0.269,0.271,0.309,0.352,0.276,0.274,0.456,--,213,192,214,208,232,373,206,250,275,--,Greedy,0.4
Episode,274,step,28,state,"(2, 4)",0,"(2, 0)",--,0.521,0.346,0.402,0.401,0.394,0.448,0.410,0.405,0.356,--,33,89,19,40,40,42,101,83,30,--,Greedy,0.4
Episode,274,step,31,state,"(2, 0)",3,"(0, 0)",--,0.191,0.195,0.059,0.233,0.206,0.208,0.056,0.172,0.131,--,492,854,713,728,580,419,421,373,313,--,Greedy,0.1
Episode,274,step,38,state,"(0, 0)",5,"(1, 0)",--,0.092,0.196,0.185,0.219,0.144,0.050,0.094,0.182,0.145,--,233,236,249,401,634,582,566,667,451,--,Epsilon = 0.32,0.1
Episode,274,step,39,state,"(1, 0)",5,"(1, 4)",--,0.234,0.224,0.226,0.224,0.233,0.233,0.225,0.153,0.204,--,524,418,583,653,833,659,631,737,579,--,Epsilon = 0.32,-0.12
Episode,274,step,40,state,"(1, 4)",6,"(2, 4)",--,0.139,0.225,0.238,0.160,0.137,0.162,0.386,0.234,0.235,--,10,16,10,24,30,26,66,44,72,--,Greedy,0.1
Episode,274,step,41,state,"(2, 4)",0,"(2, 0)",--,0.526,0.346,0.402,0.401,0.394,0.448,0.410,0.405,0.356,--,34,89,19,40,40,42,101,83,30,--,Greedy,0.4
Episode,274,step,42,state,"(2, 0)",3,"(1, 0)",--,0.191,0.195,0.059,0.227,0.206,0.208,0.056,0.172,0.131,--,492,854,713,729,580,419,421,373,313,--,Greedy,0.1
