 , , ,log2019-04-25_09-22-05,ep ,20,step ,171,r ,12.660
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,20,step,1,state,"(1, 0)",7,"(1, 0)",--,0.233,0.234,0.233,0.149,0.228,0.231,0.150,0.237,0.229,--,49,22,9,33,67,14,98,40,22,--,Greedy,0
Episode,20,step,4,state,"(1, 0)",7,"(2, 0)",--,0.233,0.234,0.235,0.149,0.228,0.231,0.150,0.238,0.229,--,49,22,10,33,67,14,98,42,22,--,Greedy,0.1
Episode,20,step,6,state,"(2, 0)",8,"(1, 0)",--,0.175,0.219,0.202,0.213,0.147,0.139,0.206,0.137,-0.287,--,42,29,52,52,31,13,35,24,22,--,Epsilon = 0.32,0.1
Episode,20,step,8,state,"(1, 0)",2,"(0, 0)",--,0.233,0.234,0.236,0.149,0.228,0.231,0.150,0.232,0.229,--,49,22,11,33,67,14,98,43,22,--,Greedy,0.1
Episode,20,step,10,state,"(0, 0)",8,"(2, 0)",--,0.010,0.202,0.205,0.182,0.111,0.192,0.177,0.172,0.233,--,11,4,20,4,34,115,8,7,27,--,Greedy,0.1
Episode,20,step,12,state,"(2, 0)",1,"(0, 0)",--,0.175,0.222,0.202,0.213,0.147,0.139,0.206,0.137,-0.067,--,42,30,52,52,31,13,35,24,23,--,Greedy,0.1
Episode,20,step,14,state,"(0, 0)",8,"(1, 0)",--,0.010,0.202,0.205,0.182,0.111,0.192,0.177,0.172,0.232,--,11,4,20,4,34,115,8,7,29,--,Greedy,0.1
Episode,20,step,16,state,"(1, 0)",1,"(0, 0)",--,0.233,0.234,0.236,0.149,0.228,0.231,0.150,0.232,0.229,--,49,22,13,33,67,14,98,43,22,--,Epsilon = 0.32,0.1
Episode,20,step,18,state,"(0, 0)",8,"(2, 0)",--,0.010,0.202,0.205,0.182,0.111,0.192,0.177,0.172,0.235,--,11,4,20,4,34,115,8,7,31,--,Greedy,0.1
Episode,20,step,21,state,"(2, 0)",1,"(1, 0)",--,0.175,0.229,0.202,0.213,0.147,0.139,0.217,0.137,-0.067,--,42,32,52,52,31,13,36,24,23,--,Greedy,0.1
Episode,20,step,22,state,"(1, 0)",2,"(0, 0)",--,0.233,0.234,0.236,0.149,0.228,0.231,0.150,0.232,0.229,--,49,23,13,33,67,14,98,43,22,--,Greedy,0.1
Episode,20,step,24,state,"(0, 0)",8,"(2, 0)",--,0.010,0.202,0.205,0.182,0.111,0.192,0.177,0.172,0.235,--,11,4,20,4,34,115,8,7,33,--,Greedy,0.1
Episode,20,step,26,state,"(2, 0)",1,"(0, 0)",--,0.175,0.233,0.202,0.213,0.147,0.139,0.217,0.137,-0.067,--,42,34,52,52,31,13,36,24,23,--,Greedy,0.1
