 , , ,log2019-04-25_09-33-48,ep ,86,step ,166,r ,13.960
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,86,step,1,state,"(1, 0)",6,"(1, 0)",--,0.232,0.164,0.235,0.225,0.215,0.188,0.231,0.236,0.226,--,215,138,194,124,237,201,252,197,202,--,Epsilon = 0.32,0
Episode,86,step,3,state,"(1, 0)",7,"(2, 0)",--,0.232,0.164,0.235,0.225,0.215,0.188,0.231,0.236,0.226,--,215,138,194,124,237,201,253,198,202,--,Greedy,0.1
Episode,86,step,5,state,"(2, 0)",0,"(1, 0)",--,0.132,0.200,0.207,-0.009,0.092,0.213,-0.280,0.200,0.141,--,192,206,208,276,234,185,124,104,103,--,Epsilon = 0.32,0.1
Episode,86,step,6,state,"(1, 0)",2,"(0, 0)",--,0.232,0.164,0.235,0.225,0.215,0.188,0.231,0.229,0.226,--,215,138,194,124,237,201,253,199,202,--,Epsilon = 0.32,0.1
Episode,86,step,7,state,"(0, 0)",7,"(1, 0)",--,0.148,0.129,0.102,0.107,0.131,0.162,0.145,0.235,-0.238,--,78,49,66,128,234,202,212,166,172,--,Greedy,0.1
Episode,86,step,10,state,"(1, 0)",4,"(0, 0)",--,0.232,0.164,0.236,0.225,0.224,0.188,0.231,0.229,0.226,--,215,138,196,124,238,201,253,199,202,--,Epsilon = 0.32,0.1
Episode,86,step,11,state,"(0, 0)",7,"(1, 0)",--,0.148,0.129,0.102,0.107,0.131,0.162,0.145,0.236,-0.238,--,78,49,66,128,234,202,212,167,172,--,Greedy,0.1
Episode,86,step,13,state,"(1, 0)",2,"(0, 0)",--,0.232,0.164,0.236,0.225,0.229,0.188,0.231,0.229,0.226,--,215,138,197,124,239,201,253,199,202,--,Greedy,0.1
Episode,86,step,15,state,"(0, 0)",7,"(1, 0)",--,0.148,0.129,0.102,0.107,0.131,0.162,0.145,0.236,-0.238,--,78,49,66,128,234,202,212,169,172,--,Greedy,0.1
Episode,86,step,16,state,"(1, 0)",3,"(2, 0)",--,0.232,0.164,0.237,0.225,0.229,0.188,0.231,0.229,0.226,--,215,138,198,124,239,201,253,199,202,--,Epsilon = 0.32,0.1
