 , , ,log2019-04-25_09-22-21,ep ,21,step ,143,r ,13.820
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,21,step,1,state,"(1, 0)",2,"(1, 0)",--,0.233,0.231,0.234,0.149,0.119,0.234,0.208,0.232,0.232,--,49,24,32,33,70,15,100,43,23,--,Greedy,0
Episode,21,step,4,state,"(1, 0)",2,"(2, 0)",--,0.233,0.231,0.235,0.149,0.119,0.234,0.208,0.234,0.232,--,49,24,34,33,70,15,100,44,23,--,Greedy,0.1
Episode,21,step,5,state,"(2, 0)",1,"(0, 0)",--,0.175,0.237,0.217,0.224,0.147,0.180,0.217,0.137,-0.067,--,42,45,53,53,31,14,36,24,23,--,Greedy,0.1
Episode,21,step,12,state,"(0, 0)",0,"(0, 4)",--,0.105,0.152,0.114,0.228,0.195,0.158,0.203,0.200,0.133,--,12,7,21,11,36,118,9,8,49,--,Epsilon = 0.32,-0.12
Episode,21,step,13,state,"(0, 4)",7,"(0, 20)",--,0.004,-0.026,0.005,0.079,-0.017,0.004,-0.008,0.201,0.082,--,1,2,2,3,2,5,0,7,7,--,Greedy,-0.12
Episode,21,step,16,state,"(0, 20)",7,"(1, 20)",--,0.194,0.104,-0.238,0.004,-0.194,0.195,0.151,0.284,0.226,--,30,1,5,21,31,12,2,13,3,--,Greedy,0.1
Episode,21,step,17,state,"(1, 20)",8,"(2, 20)",--,0.183,0.159,0.187,0.105,0.193,0.231,0.099,0.247,0.283,--,5,2,3,1,7,3,7,21,58,--,Greedy,0.1
Episode,21,step,20,state,"(2, 20)",7,"(2, 4)",--,0.296,0.301,0.246,0.300,0.150,0.292,0.246,0.364,0.215,--,33,12,10,22,30,72,12,17,3,--,Greedy,0.4
Episode,21,step,21,state,"(2, 4)",6,"(2, 0)",--,0.291,0.330,0.123,-0.002,-0.010,-0.009,0.469,0.220,-0.002,--,2,33,1,0,0,0,5,1,0,--,Epsilon = 0.32,0.4
Episode,21,step,26,state,"(2, 0)",1,"(0, 0)",--,0.175,0.233,0.217,0.224,0.147,0.180,0.217,0.137,0.059,--,42,49,53,53,31,14,36,24,24,--,Greedy,0.1
Episode,21,step,33,state,"(0, 0)",3,"(0, 4)",--,0.175,0.152,0.114,0.232,0.195,0.158,0.203,0.214,0.133,--,15,7,21,14,36,118,9,9,49,--,Greedy,-0.12
Episode,21,step,35,state,"(0, 4)",7,"(2, 20)",--,0.004,-0.026,0.005,0.079,-0.017,0.004,-0.008,0.154,0.082,--,1,2,2,3,2,5,0,9,7,--,Greedy,-0.12
Episode,21,step,36,state,"(2, 20)",7,"(2, 4)",--,0.296,0.301,0.246,0.300,0.150,0.292,0.246,0.494,0.215,--,33,12,10,22,30,72,12,18,3,--,Greedy,0.4
Episode,21,step,37,state,"(2, 4)",6,"(2, 0)",--,0.291,0.330,0.123,-0.002,-0.010,-0.009,0.496,0.220,-0.002,--,2,33,1,0,0,0,6,1,0,--,Greedy,0.4
Episode,21,step,40,state,"(2, 0)",1,"(1, 0)",--,0.175,0.234,0.217,0.224,0.147,0.180,0.217,0.137,0.059,--,42,52,53,53,31,14,36,24,24,--,Greedy,0.1
Episode,21,step,41,state,"(1, 0)",2,"(0, 0)",--,0.233,0.231,0.236,0.149,0.119,0.234,0.208,0.234,0.232,--,49,24,35,33,70,15,100,44,23,--,Greedy,0.1
