 , , ,log2019-04-25_09-54-32,ep ,219,step ,147,r ,13.940
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,219,step,1,state,"(1, 0)",0,"(1, 0)",--,0.238,0.231,0.232,0.234,0.181,-0.031,0.232,0.229,0.202,--,435,277,469,429,657,537,547,576,499,--,Greedy,0
Episode,219,step,5,state,"(1, 0)",0,"(0, 0)",--,0.238,0.231,0.235,0.234,0.181,-0.031,0.232,0.229,0.217,--,437,277,470,429,657,537,547,576,500,--,Greedy,0.1
Episode,219,step,7,state,"(0, 0)",8,"(1, 0)",--,0.092,0.194,0.212,-0.032,0.156,0.193,0.133,0.188,0.238,--,185,177,172,244,511,429,443,520,338,--,Greedy,0.1
Episode,219,step,9,state,"(1, 0)",0,"(0, 0)",--,0.238,0.231,0.235,0.234,0.181,-0.031,0.232,0.229,0.217,--,439,277,470,429,657,537,547,576,500,--,Greedy,0.1
Episode,219,step,11,state,"(0, 0)",8,"(1, 0)",--,0.092,0.194,0.212,-0.032,0.156,0.193,0.133,0.188,0.238,--,185,177,172,244,511,429,443,520,340,--,Greedy,0.1
Episode,219,step,12,state,"(1, 0)",4,"(2, 0)",--,0.238,0.231,0.235,0.234,0.181,-0.031,0.232,0.229,0.217,--,440,277,470,429,657,537,547,576,500,--,Epsilon = 0.32,0.1
Episode,219,step,13,state,"(2, 0)",3,"(1, 0)",--,0.232,0.230,0.226,0.237,0.139,0.172,0.127,0.078,0.227,--,428,701,569,543,445,358,315,324,230,--,Greedy,0.1
Episode,219,step,14,state,"(1, 0)",2,"(0, 0)",--,0.238,0.231,0.235,0.234,0.205,-0.031,0.232,0.229,0.217,--,440,277,470,429,658,537,547,576,500,--,Epsilon = 0.32,0.1
Episode,219,step,15,state,"(0, 0)",8,"(1, 0)",--,0.092,0.194,0.212,-0.032,0.156,0.193,0.133,0.188,0.238,--,185,177,172,244,511,429,443,520,341,--,Epsilon = 0.32,0.1
Episode,219,step,17,state,"(1, 0)",0,"(0, 0)",--,0.238,0.231,0.237,0.234,0.205,-0.031,0.232,0.229,0.217,--,440,277,472,429,658,537,547,576,500,--,Greedy,0.1
Episode,219,step,19,state,"(0, 0)",6,"(1, 4)",--,0.092,0.194,0.212,-0.032,0.156,0.193,0.133,0.188,0.238,--,185,177,172,244,511,429,443,520,343,--,Epsilon = 0.32,-0.12
Episode,219,step,21,state,"(1, 4)",3,"(0, 4)",--,0.196,0.236,0.238,0.250,0.137,0.230,0.229,0.249,0.196,--,9,12,10,21,30,8,45,35,69,--,Greedy,0.1
Episode,219,step,22,state,"(0, 4)",3,"(0, 20)",--,0.048,0.050,0.021,0.060,-0.022,0.053,0.050,0.059,0.047,--,11,28,13,24,28,34,9,53,49,--,Greedy,-0.12
Episode,219,step,24,state,"(0, 20)",8,"(2, 20)",--,0.047,0.207,0.053,0.036,0.258,0.083,0.226,-0.063,0.259,--,94,72,55,51,125,118,64,196,154,--,Greedy,0.1
Episode,219,step,26,state,"(2, 20)",8,"(2, 4)",--,0.293,0.293,0.282,0.296,0.291,0.290,0.392,0.291,0.296,--,161,166,175,159,180,305,178,225,172,--,Epsilon = 0.32,0.4
Episode,219,step,28,state,"(2, 4)",4,"(2, 0)",--,0.350,0.366,0.411,0.285,0.399,0.431,0.429,0.467,0.419,--,23,81,17,35,12,32,94,52,15,--,Epsilon = 0.32,0.4
Episode,219,step,30,state,"(2, 0)",3,"(1, 0)",--,0.232,0.230,0.226,0.238,0.139,0.172,0.127,0.078,0.227,--,428,701,569,545,445,358,315,324,230,--,Greedy,0.1
Episode,219,step,31,state,"(1, 0)",0,"(0, 0)",--,0.238,0.231,0.237,0.234,0.205,-0.031,0.232,0.229,0.217,--,441,277,472,429,658,537,547,576,500,--,Greedy,0.1
Episode,219,step,33,state,"(0, 0)",8,"(2, 0)",--,0.092,0.194,0.212,-0.032,0.156,0.193,0.088,0.188,0.238,--,185,177,172,244,511,429,444,520,344,--,Greedy,0.1
Episode,219,step,35,state,"(2, 0)",3,"(1, 0)",--,0.232,0.233,0.226,0.238,0.139,0.172,0.127,0.078,0.227,--,428,702,569,546,445,358,315,324,230,--,Greedy,0.1
Episode,219,step,37,state,"(1, 0)",0,"(0, 0)",--,0.238,0.231,0.237,0.234,0.205,0.082,0.232,0.229,0.217,--,442,277,472,429,658,538,547,576,500,--,Greedy,0.1
Episode,219,step,38,state,"(0, 0)",8,"(1, 0)",--,0.092,0.194,0.212,-0.032,0.156,0.193,0.088,0.188,0.238,--,185,177,172,244,511,429,444,520,345,--,Greedy,0.1
Episode,219,step,39,state,"(1, 0)",0,"(0, 0)",--,0.238,0.231,0.237,0.234,0.205,0.082,0.232,0.229,0.217,--,443,277,472,429,658,538,547,576,500,--,Greedy,0.1
Episode,219,step,42,state,"(0, 0)",8,"(2, 0)",--,0.092,0.194,0.212,0.082,0.156,0.193,0.088,0.188,0.238,--,185,177,172,245,511,429,444,520,347,--,Greedy,0.1
Episode,219,step,44,state,"(2, 0)",0,"(0, 0)",--,0.232,0.233,0.226,0.238,0.139,0.172,0.127,0.078,0.227,--,428,702,569,548,445,358,315,324,230,--,Epsilon = 0.32,0.1
Episode,219,step,47,state,"(0, 0)",8,"(1, 0)",--,0.092,0.194,0.223,0.082,0.156,0.193,0.088,0.188,0.238,--,185,177,173,245,511,429,444,520,349,--,Greedy,0.1
