 , , ,log2019-04-26_17-20-29,ep ,228,step ,72,r ,4.280
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,228,step,1,state,"(1, 0)",3,"(0, 0)",--,0.232,0.126,0.206,0.237,0.147,0.216,0.235,0.146,0.210,--,313,450,368,568,560,551,512,516,564,--,Greedy,0
Episode,228,step,4,state,"(0, 0)",4,"(1, 0)",--,0.117,0.192,0.193,0.193,0.235,0.205,0.216,0.183,0.111,--,245,239,254,323,417,436,407,529,466,--,Greedy,0.1
Episode,228,step,6,state,"(1, 0)",6,"(2, 0)",--,0.232,0.126,0.206,0.194,0.147,0.216,0.236,0.146,0.210,--,313,450,368,569,560,551,513,516,564,--,Greedy,0.1
Episode,228,step,8,state,"(2, 0)",2,"(1, 0)",--,0.117,0.181,0.238,0.215,0.187,-0.234,0.190,0.209,0.187,--,559,464,562,642,524,468,334,275,304,--,Greedy,0.1
Episode,228,step,10,state,"(1, 0)",6,"(2, 0)",--,0.232,0.126,0.206,0.194,0.147,0.216,0.237,0.146,0.210,--,313,450,368,569,560,551,515,516,564,--,Epsilon = 0.32,0.1
Episode,228,step,12,state,"(2, 0)",7,"(1, 0)",--,0.117,0.181,0.238,0.215,0.187,-0.234,0.190,0.209,0.187,--,559,464,564,642,524,468,334,275,304,--,Epsilon = 0.32,0.1
Episode,228,step,13,state,"(1, 0)",6,"(2, 0)",--,0.232,0.126,0.206,0.194,0.147,0.216,0.237,0.146,0.210,--,313,450,368,569,560,551,516,516,564,--,Greedy,0.1
Episode,228,step,15,state,"(2, 0)",2,"(1, 0)",--,0.168,0.181,0.238,0.215,0.187,-0.234,0.190,0.221,0.187,--,560,464,564,642,524,468,334,276,304,--,Greedy,0.1
Episode,228,step,18,state,"(1, 0)",6,"(0, 0)",--,0.232,0.173,0.206,0.194,0.147,0.216,0.238,0.146,0.222,--,313,451,368,569,560,551,517,516,565,--,Greedy,0.1
Episode,228,step,19,state,"(0, 0)",7,"(2, 0)",--,0.117,0.192,0.193,0.193,0.235,0.205,0.216,0.183,0.111,--,245,239,254,323,418,436,407,529,466,--,Epsilon = 0.32,0.1
Episode,228,step,22,state,"(2, 0)",2,"(1, 0)",--,0.168,0.181,0.238,0.215,0.187,-0.234,0.210,0.221,0.187,--,560,464,566,642,524,468,335,276,304,--,Epsilon = 0.32,0.1
Episode,228,step,24,state,"(1, 0)",6,"(2, 0)",--,0.232,0.173,0.206,0.194,0.147,0.216,0.237,0.146,0.222,--,313,451,368,569,560,551,519,516,565,--,Greedy,0.1
Episode,228,step,26,state,"(2, 0)",2,"(1, 0)",--,0.168,0.181,0.238,0.215,0.187,-0.234,0.210,0.221,0.187,--,560,464,568,642,524,468,335,276,304,--,Greedy,0.1
Episode,228,step,27,state,"(1, 0)",0,"(0, 0)",--,0.232,0.173,0.206,0.194,0.147,0.216,0.238,0.146,0.222,--,313,451,368,569,560,551,520,516,565,--,Epsilon = 0.32,0.1
Episode,228,step,30,state,"(0, 0)",4,"(1, 0)",--,0.117,0.192,0.193,0.193,0.236,0.205,0.216,0.206,0.111,--,245,239,254,323,420,436,407,530,466,--,Greedy,0.1
Episode,228,step,31,state,"(1, 0)",6,"(2, 0)",--,0.234,0.173,0.206,0.194,0.147,0.216,0.238,0.146,0.222,--,314,451,368,569,560,551,520,516,565,--,Greedy,0.1
Episode,228,step,33,state,"(2, 0)",0,"(0, 0)",--,0.168,0.181,0.238,0.215,0.187,-0.234,0.210,0.221,0.187,--,560,464,570,642,524,468,335,276,304,--,Epsilon = 0.32,0.1
Episode,228,step,36,state,"(0, 0)",4,"(1, 0)",--,0.117,0.192,0.211,0.193,0.237,0.205,0.225,0.206,0.111,--,245,239,255,323,421,436,408,530,466,--,Greedy,0.1
Episode,228,step,38,state,"(1, 0)",6,"(2, 0)",--,0.234,0.173,0.206,0.194,0.147,0.216,0.238,0.146,0.222,--,314,451,368,569,560,551,522,516,565,--,Greedy,0.1
Episode,228,step,40,state,"(2, 0)",2,"(1, 0)",--,0.197,0.181,0.238,0.215,0.208,-0.234,0.210,0.221,0.187,--,561,464,570,642,525,468,335,276,304,--,Epsilon = 0.32,0.1
Episode,228,step,42,state,"(1, 0)",6,"(2, 0)",--,0.234,0.173,0.206,0.194,0.147,0.216,0.238,0.146,0.222,--,314,451,368,569,560,551,524,516,565,--,Greedy,0.1
Episode,228,step,45,state,"(2, 0)",2,"(1, 0)",--,0.197,0.181,0.238,0.215,0.208,-0.234,0.222,0.221,0.187,--,561,464,572,642,525,468,336,276,304,--,Greedy,0.1
Episode,228,step,46,state,"(1, 0)",4,"(0, 0)",--,0.234,0.173,0.206,0.194,0.147,0.216,0.238,0.146,0.222,--,314,451,368,569,560,551,525,516,565,--,Epsilon = 0.32,0.1
