 , , ,log2019-04-25_09-47-19,ep ,177,step ,47,r ,1.420
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,177,step,1,state,"(1, 0)",1,"(1, 0)",--,0.235,0.238,0.224,0.236,0.146,0.236,0.167,0.236,0.185,--,323,219,404,337,564,450,431,484,389,--,Greedy,0
Episode,177,step,6,state,"(1, 0)",6,"(0, 0)",--,0.235,0.238,0.224,0.236,0.146,0.236,0.167,0.237,0.185,--,323,223,404,337,564,450,431,485,389,--,Epsilon = 0.32,0.1
Episode,177,step,7,state,"(0, 0)",7,"(2, 0)",--,0.210,0.202,0.167,0.219,0.158,0.227,0.130,0.238,0.207,--,151,134,134,211,423,318,402,392,267,--,Greedy,0.1
Episode,177,step,9,state,"(2, 0)",2,"(1, 0)",--,0.202,0.171,0.238,0.205,0.219,0.207,0.214,0.217,-0.087,--,370,527,428,472,356,305,255,266,182,--,Greedy,0.1
Episode,177,step,10,state,"(1, 0)",1,"(0, 0)",--,0.235,0.238,0.224,0.236,0.146,0.236,0.197,0.237,0.185,--,323,223,404,337,564,450,432,485,389,--,Greedy,0.1
Episode,177,step,12,state,"(0, 0)",7,"(1, 0)",--,0.210,0.202,0.167,0.219,0.158,0.227,0.175,0.238,0.207,--,151,134,134,211,423,318,403,393,267,--,Greedy,0.1
Episode,177,step,14,state,"(1, 0)",3,"(0, 0)",--,0.235,0.238,0.230,0.236,0.146,0.236,0.197,0.237,0.185,--,323,224,405,337,564,450,432,485,389,--,Epsilon = 0.32,0.1
Episode,177,step,15,state,"(0, 0)",7,"(1, 0)",--,0.210,0.202,0.167,0.219,0.158,0.227,0.175,0.238,0.207,--,151,134,134,211,423,318,403,394,267,--,Greedy,0.1
Episode,177,step,17,state,"(1, 0)",7,"(0, 0)",--,0.235,0.238,0.230,0.237,0.146,0.236,0.197,0.237,0.185,--,323,225,405,338,564,450,432,485,389,--,Epsilon = 0.32,0.1
Episode,177,step,19,state,"(0, 0)",5,"(0, 4)",--,0.222,0.202,0.167,0.219,0.158,0.227,0.175,0.238,0.207,--,152,134,134,211,423,318,403,395,267,--,Epsilon = 0.32,-0.12
Episode,177,step,20,state,"(0, 4)",5,"(1, 20)",--,0.054,0.054,0.021,0.042,0.048,0.164,0.030,0.048,0.050,--,10,25,13,12,26,29,4,35,48,--,Greedy,-0.12
Episode,177,step,21,state,"(1, 20)",7,"(2, 4)",--,0.219,0.244,0.245,0.246,0.231,0.242,-0.230,0.300,-0.125,--,41,51,48,45,94,93,219,121,151,--,Greedy,0.4
Episode,177,step,23,state,"(2, 4)",4,"(2, 0)",--,0.426,0.326,0.352,0.413,0.468,0.424,0.466,0.430,0.459,--,21,66,7,26,5,30,65,42,9,--,Greedy,0.4
Episode,177,step,25,state,"(2, 0)",2,"(0, 0)",--,0.202,0.171,0.238,0.205,0.219,0.207,0.214,0.217,-0.087,--,370,527,430,472,356,305,255,266,182,--,Epsilon = 0.32,0.1
Episode,177,step,27,state,"(0, 0)",7,"(0, 4)",--,0.222,0.202,0.167,0.219,0.158,0.121,0.175,0.238,0.207,--,152,134,135,211,423,319,403,395,267,--,Greedy,-0.12
Episode,177,step,28,state,"(0, 4)",5,"(1, 4)",--,0.054,0.054,0.021,0.042,0.048,0.118,0.030,0.048,0.050,--,10,25,13,12,26,30,4,35,48,--,Greedy,0.1
Episode,177,step,29,state,"(1, 4)",8,"(2, 4)",--,0.196,0.314,0.231,0.269,0.125,0.230,0.177,0.055,0.389,--,9,9,8,13,28,8,37,15,49,--,Greedy,0.1
Episode,177,step,31,state,"(2, 4)",8,"(2, 0)",--,0.426,0.326,0.352,0.413,0.452,0.424,0.466,0.430,0.459,--,21,66,7,26,7,30,65,42,9,--,Epsilon = 0.32,0.4
Episode,177,step,33,state,"(2, 0)",2,"(1, 0)",--,0.202,0.171,0.238,0.205,0.219,0.207,0.214,0.217,-0.087,--,370,527,432,472,356,305,255,266,182,--,Greedy,0.1
Episode,177,step,34,state,"(1, 0)",1,"(0, 0)",--,0.235,0.238,0.230,0.237,0.146,0.236,0.197,0.237,0.185,--,323,225,405,338,564,450,432,486,389,--,Greedy,0.1
Episode,177,step,37,state,"(0, 0)",0,"(0, 20)",--,0.225,0.202,0.193,0.219,0.158,0.121,0.175,0.116,0.207,--,153,134,136,211,423,319,403,396,267,--,Greedy,-0.12
Episode,177,step,42,state,"(0, 20)",2,"(0, 41)",--,0.137,0.209,0.230,-0.130,0.148,-0.011,0.099,0.185,-0.123,--,69,43,52,50,57,100,44,170,140,--,Greedy,-0.8
Episode,177,step,47,state,"(0, 41)",1,"(0, 42)",--,-0.625,-0.491,-0.591,-0.607,-0.682,-0.506,-0.564,-0.605,-0.666,--,19,10,9,25,14,10,30,7,23,--,Greedy,-1
end
