 , , ,log2019-04-26_16-56-04,ep ,69,step ,51,r ,-2.020
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,69,step,1,state,"(1, 0)",7,"(1, 0)",--,0.235,0.166,0.222,0.235,0.233,0.169,0.236,0.225,0.106,--,109,153,96,119,263,225,99,157,117,--,Epsilon = 0.32,0
Episode,69,step,6,state,"(1, 0)",6,"(2, 0)",--,0.235,0.166,0.229,0.235,0.233,0.169,0.237,0.225,0.106,--,109,153,97,119,263,225,102,158,117,--,Epsilon = 0.32,0.1
Episode,69,step,7,state,"(2, 0)",1,"(1, 0)",--,0.170,0.232,0.171,-0.224,0.147,0.196,0.110,0.218,0.127,--,138,77,198,213,120,141,88,88,68,--,Greedy,0.1
Episode,69,step,9,state,"(1, 0)",6,"(2, 0)",--,0.235,0.166,0.229,0.235,0.233,0.169,0.236,0.225,0.106,--,109,153,97,119,263,225,104,158,117,--,Greedy,0.1
Episode,69,step,11,state,"(2, 0)",1,"(1, 0)",--,0.170,0.234,0.171,-0.031,0.147,0.196,0.110,0.218,0.127,--,138,78,198,214,120,141,88,88,68,--,Greedy,0.1
Episode,69,step,12,state,"(1, 0)",0,"(0, 0)",--,0.235,0.166,0.229,0.235,0.233,0.169,0.236,0.225,0.106,--,109,153,97,119,263,225,105,158,117,--,Epsilon = 0.32,0.1
Episode,69,step,16,state,"(0, 0)",1,"(0, 20)",--,0.148,0.226,0.185,0.109,-0.239,0.161,0.202,0.123,0.192,--,70,85,76,139,78,110,97,142,215,--,Greedy,-0.12
Episode,69,step,21,state,"(0, 20)",6,"(1, 20)",--,0.239,0.255,0.259,0.266,0.258,0.257,0.268,-0.178,0.265,--,26,18,24,25,10,29,15,77,80,--,Greedy,0.1
Episode,69,step,22,state,"(1, 20)",7,"(2, 20)",--,0.256,0.275,0.281,0.281,0.282,0.283,0.274,0.288,0.280,--,18,10,17,22,20,59,45,104,13,--,Greedy,0.1
Episode,69,step,24,state,"(2, 20)",1,"(1, 20)",--,0.282,0.439,0.291,0.305,0.270,0.286,-0.200,0.280,0.270,--,60,10,73,69,24,49,33,63,92,--,Greedy,0.1
