 , , ,log2019-04-26_17-08-47,ep ,155,step ,60,r ,3.940
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,155,step,1,state,"(1, 0)",8,"(1, 0)",--,0.223,-0.045,0.232,-0.034,0.147,0.134,0.237,0.204,0.166,--,216,263,260,368,458,401,307,360,372,--,Epsilon = 0.32,0
Episode,155,step,7,state,"(1, 0)",6,"(2, 0)",--,0.229,0.074,0.232,-0.034,0.147,0.134,0.237,0.204,0.166,--,217,264,260,368,458,401,310,360,373,--,Greedy,0.1
Episode,155,step,19,state,"(2, 0)",6,"(2, 1)",--,0.234,0.225,0.226,0.114,0.176,0.200,0.237,0.232,0.226,--,334,263,392,448,338,310,221,170,194,--,Greedy,-0.12
Episode,155,step,21,state,"(2, 1)",0,"(1, 1)",--,0.108,0.008,-0.246,-0.035,-0.078,-0.278,-0.214,-0.238,-0.078,--,65,44,51,46,59,38,39,39,48,--,Greedy,0.1
Episode,155,step,22,state,"(1, 1)",4,"(0, 1)",--,-0.103,-0.174,-0.207,-0.007,0.268,-0.022,0.034,0.001,0.051,--,22,76,52,33,15,12,12,8,23,--,Greedy,0.1
Episode,155,step,26,state,"(0, 1)",5,"(1, 0)",--,0.196,0.359,-0.268,0.320,0.025,0.234,0.114,-0.113,0.230,--,36,51,78,59,49,29,51,23,30,--,Epsilon = 0.32,0.4
Episode,155,step,28,state,"(1, 0)",4,"(0, 0)",--,0.229,0.074,0.234,-0.034,0.147,0.134,0.237,0.204,0.166,--,217,264,261,368,458,401,311,360,373,--,Epsilon = 0.32,0.1
Episode,155,step,34,state,"(0, 0)",5,"(1, 0)",--,0.126,0.119,0.193,-0.075,0.147,0.228,0.140,0.145,-0.224,--,132,153,161,257,282,266,252,314,347,--,Greedy,0.1
Episode,155,step,35,state,"(1, 0)",6,"(2, 0)",--,0.229,0.074,0.234,-0.034,0.181,0.134,0.237,0.204,0.166,--,217,264,261,368,459,401,311,360,373,--,Greedy,0.1
Episode,155,step,37,state,"(2, 0)",0,"(1, 0)",--,0.235,0.225,0.226,0.114,0.176,0.200,0.114,0.232,0.226,--,335,263,392,448,338,310,222,170,194,--,Greedy,0.1
Episode,155,step,38,state,"(1, 0)",6,"(0, 0)",--,0.229,0.074,0.234,-0.034,0.181,0.134,0.236,0.204,0.166,--,217,264,261,368,459,401,312,360,373,--,Greedy,0.1
Episode,155,step,39,state,"(0, 0)",5,"(1, 0)",--,0.126,0.119,0.193,-0.075,0.147,0.232,0.140,0.145,-0.224,--,132,153,161,257,282,267,252,314,347,--,Greedy,0.1
Episode,155,step,40,state,"(1, 0)",6,"(2, 0)",--,0.229,0.074,0.234,-0.034,0.181,0.134,0.236,0.204,0.166,--,217,264,261,368,459,401,313,360,373,--,Greedy,0.1
Episode,155,step,43,state,"(2, 0)",0,"(1, 0)",--,0.236,0.225,0.226,0.114,0.176,0.200,0.165,0.232,0.226,--,337,263,392,448,338,310,223,170,194,--,Greedy,0.1
Episode,155,step,45,state,"(1, 0)",6,"(2, 0)",--,0.229,0.074,0.234,-0.034,0.181,0.134,0.236,0.204,0.166,--,217,264,261,368,459,401,315,360,373,--,Greedy,0.1
Episode,155,step,46,state,"(2, 0)",0,"(2, 1)",--,0.236,0.225,0.226,0.114,0.176,0.200,0.165,0.232,0.226,--,338,263,392,448,338,310,223,170,194,--,Greedy,-0.12
Episode,155,step,47,state,"(2, 1)",0,"(0, 1)",--,0.170,0.008,-0.246,-0.035,-0.078,-0.278,-0.214,-0.238,-0.078,--,66,44,51,46,59,38,39,39,48,--,Greedy,0.1
Episode,155,step,48,state,"(0, 1)",5,"(0, 0)",--,0.196,0.359,-0.268,0.320,0.025,0.362,0.114,-0.113,0.230,--,36,51,78,59,49,30,51,23,30,--,Greedy,0.4
Episode,155,step,49,state,"(0, 0)",5,"(1, 0)",--,0.126,0.119,0.193,-0.075,0.147,0.234,0.140,0.145,-0.224,--,132,153,161,257,282,268,252,314,347,--,Greedy,0.1
Episode,155,step,50,state,"(1, 0)",7,"(2, 0)",--,0.229,0.074,0.234,-0.034,0.181,0.134,0.237,0.204,0.166,--,217,264,261,368,459,401,316,360,373,--,Epsilon = 0.32,0.1
Episode,155,step,51,state,"(2, 0)",7,"(2, 1)",--,0.128,0.225,0.226,0.114,0.176,0.200,0.165,0.232,0.226,--,339,263,392,448,338,310,223,170,194,--,Greedy,-0.12
Episode,155,step,53,state,"(2, 1)",0,"(2, 2)",--,0.229,0.008,-0.246,-0.035,-0.078,-0.064,-0.214,-0.238,-0.078,--,67,44,51,46,59,39,39,39,48,--,Greedy,-0.8
Episode,155,step,54,state,"(2, 2)",1,"(1, 2)",--,-0.321,-0.145,0.087,-0.134,-0.301,-0.241,-0.260,-0.171,-0.333,--,9,11,19,17,5,29,15,42,9,--,Epsilon = 0.32,-0.2
Episode,155,step,55,state,"(1, 2)",3,"(0, 2)",--,-0.144,-0.195,-0.167,-0.217,-0.199,-0.169,-0.326,-0.149,-0.272,--,15,18,12,10,11,7,5,17,7,--,Epsilon = 0.32,-0.2
Episode,155,step,57,state,"(0, 2)",2,"(0, 1)",--,-0.159,-0.120,-0.062,-0.117,-0.432,-0.259,-0.266,-0.320,-0.114,--,13,29,25,6,49,8,21,4,15,--,Greedy,0.8
Episode,155,step,59,state,"(0, 1)",1,"(0, 0)",--,0.196,0.359,-0.268,0.320,0.025,0.400,0.114,-0.113,0.230,--,36,51,78,59,49,32,51,23,30,--,Epsilon = 0.32,0.4
Episode,155,step,60,state,"(0, 0)",5,"(1, 0)",--,0.126,0.119,0.193,-0.075,0.147,0.235,0.140,0.145,-0.224,--,132,153,161,257,282,269,252,314,347,--,Greedy,-1
end
