 , , ,log2019-04-26_17-16-52,ep ,209,step ,138,r ,12.740
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,209,step,1,state,"(1, 0)",2,"(0, 0)",--,-0.229,0.220,0.234,0.225,0.229,0.163,0.156,0.206,0.163,--,282,317,340,512,537,508,474,491,500,--,Greedy,0
Episode,209,step,6,state,"(0, 0)",4,"(1, 0)",--,0.157,0.152,0.155,0.218,0.238,0.206,0.147,0.206,0.180,--,199,205,226,299,386,365,368,458,378,--,Greedy,0.1
Episode,209,step,11,state,"(1, 0)",4,"(0, 4)",--,-0.229,0.220,0.211,0.225,0.233,0.163,0.156,0.206,0.163,--,282,317,342,512,540,508,474,491,500,--,Greedy,-0.12
Episode,209,step,12,state,"(0, 4)",5,"(1, 20)",--,0.067,0.044,0.056,0.069,0.047,0.046,0.049,0.189,0.163,--,13,27,32,28,25,29,31,7,30,--,Epsilon = 0.32,-0.12
Episode,209,step,13,state,"(1, 20)",0,"(0, 20)",--,0.081,-0.026,-0.186,0.122,0.146,0.167,0.239,0.116,0.362,--,31,28,37,45,37,92,72,144,162,--,Epsilon = 0.32,0.1
Episode,209,step,15,state,"(0, 20)",6,"(2, 20)",--,0.161,0.269,0.255,-0.024,0.248,0.265,0.289,0.268,0.114,--,47,38,57,56,40,112,77,141,167,--,Greedy,0.1
Episode,209,step,18,state,"(2, 20)",8,"(2, 4)",--,0.325,0.325,0.313,0.203,0.311,0.367,0.301,0.322,0.335,--,141,47,145,127,112,132,124,187,221,--,Epsilon = 0.32,0.4
Episode,209,step,19,state,"(2, 4)",2,"(2, 0)",--,0.425,0.335,0.433,0.454,0.459,0.507,0.465,0.459,0.468,--,20,37,11,28,10,37,40,71,10,--,Epsilon = 0.32,0.4
Episode,209,step,21,state,"(2, 0)",3,"(1, 0)",--,0.208,0.187,-0.050,0.238,0.172,0.190,0.164,0.219,0.201,--,513,421,520,554,414,450,295,244,273,--,Greedy,0.1
Episode,209,step,23,state,"(1, 0)",1,"(0, 0)",--,-0.229,0.220,0.211,0.225,0.131,0.191,0.156,0.206,0.163,--,282,317,342,512,541,509,474,491,500,--,Epsilon = 0.32,0.1
Episode,209,step,25,state,"(0, 0)",4,"(0, 4)",--,0.157,0.152,0.155,0.218,0.236,0.206,0.147,0.206,0.180,--,199,205,226,299,388,365,368,458,378,--,Greedy,-0.12
Episode,209,step,26,state,"(0, 4)",7,"(1, 4)",--,0.067,0.044,0.056,0.069,0.047,0.064,0.049,0.189,0.163,--,13,27,32,28,25,30,31,7,30,--,Greedy,0.1
Episode,209,step,27,state,"(1, 4)",5,"(2, 4)",--,0.142,0.174,0.071,0.152,0.242,0.281,0.182,0.208,0.155,--,7,4,14,3,5,7,90,8,3,--,Greedy,0.1
Episode,209,step,28,state,"(2, 4)",2,"(2, 0)",--,0.425,0.335,0.477,0.454,0.459,0.507,0.465,0.459,0.468,--,20,37,12,28,10,37,40,71,10,--,Epsilon = 0.32,0.4
Episode,209,step,31,state,"(2, 0)",3,"(1, 0)",--,0.208,0.187,-0.050,0.235,0.172,0.190,0.194,0.219,0.201,--,513,421,520,556,414,450,296,244,273,--,Greedy,0.1
Episode,209,step,34,state,"(1, 0)",1,"(0, 0)",--,-0.229,0.229,0.211,0.225,0.131,0.191,0.156,0.217,0.163,--,282,319,342,512,541,509,474,492,500,--,Greedy,0.1
Episode,209,step,35,state,"(0, 0)",3,"(0, 4)",--,0.157,0.152,0.155,0.218,0.133,0.206,0.147,0.206,0.180,--,199,205,226,299,389,365,368,458,378,--,Greedy,-0.12
Episode,209,step,36,state,"(0, 4)",7,"(0, 20)",--,0.067,0.044,0.056,0.069,0.047,0.064,0.049,0.220,0.163,--,13,27,32,28,25,30,31,8,30,--,Greedy,-0.12
Episode,209,step,37,state,"(0, 20)",3,"(1, 20)",--,0.161,0.269,0.255,-0.024,0.248,0.265,0.314,0.268,0.114,--,47,38,57,56,40,112,78,141,167,--,Epsilon = 0.32,0.1
Episode,209,step,39,state,"(1, 20)",8,"(2, 20)",--,0.162,-0.026,-0.186,0.122,0.146,0.227,0.239,0.116,0.362,--,32,28,37,45,37,93,72,144,162,--,Greedy,0.1
Episode,209,step,42,state,"(2, 20)",8,"(2, 0)",--,0.325,0.325,0.313,0.203,0.311,0.367,0.301,0.322,0.406,--,141,47,145,127,112,132,124,187,224,--,Greedy,0.4
Episode,209,step,46,state,"(2, 0)",3,"(1, 0)",--,0.208,0.208,-0.050,0.234,0.199,0.190,0.194,0.219,0.201,--,513,422,520,558,415,450,296,244,273,--,Epsilon = 0.32,0.1
Episode,209,step,47,state,"(1, 0)",7,"(2, 0)",--,-0.229,0.228,0.211,0.225,0.131,0.191,0.156,0.217,0.163,--,282,320,342,512,541,509,474,492,500,--,Epsilon = 0.32,0.1
Episode,209,step,49,state,"(2, 0)",3,"(1, 0)",--,0.208,0.208,-0.050,0.234,0.199,0.190,0.194,0.219,0.201,--,513,422,520,560,415,450,296,244,273,--,Greedy,0.1
Episode,209,step,50,state,"(1, 0)",1,"(0, 0)",--,-0.229,0.228,0.211,0.225,0.131,0.191,0.156,0.225,0.163,--,282,320,342,512,541,509,474,493,500,--,Greedy,0.1
Episode,209,step,53,state,"(0, 0)",5,"(1, 0)",--,0.157,0.152,0.155,0.130,0.133,0.217,0.147,0.206,0.180,--,199,205,226,300,389,367,368,458,378,--,Greedy,0.1
Episode,209,step,54,state,"(1, 0)",3,"(2, 0)",--,-0.229,0.224,0.211,0.225,0.131,0.191,0.156,0.225,0.163,--,282,321,342,512,541,509,474,493,500,--,Greedy,0.1
Episode,209,step,55,state,"(2, 0)",3,"(1, 0)",--,0.208,0.208,-0.050,0.233,0.199,0.190,0.194,0.219,0.201,--,513,422,520,561,415,450,296,244,273,--,Greedy,0.1
Episode,209,step,56,state,"(1, 0)",3,"(0, 0)",--,-0.229,0.224,0.211,0.229,0.131,0.191,0.156,0.225,0.163,--,282,321,342,513,541,509,474,493,500,--,Greedy,0.1
Episode,209,step,57,state,"(0, 0)",6,"(1, 0)",--,0.157,0.152,0.155,0.130,0.133,0.222,0.147,0.206,0.180,--,199,205,226,300,389,368,368,458,378,--,Epsilon = 0.32,0.1
Episode,209,step,60,state,"(1, 0)",3,"(0, 0)",--,-0.229,0.224,0.211,0.232,0.131,0.191,0.156,0.225,0.163,--,282,321,342,516,541,509,474,493,500,--,Greedy,0.1
Episode,209,step,62,state,"(0, 0)",5,"(1, 0)",--,0.157,0.152,0.155,0.130,0.133,0.225,0.183,0.206,0.180,--,199,205,226,300,389,369,369,458,378,--,Greedy,0.1
Episode,209,step,64,state,"(1, 0)",3,"(0, 0)",--,-0.229,0.224,0.211,0.232,0.131,0.191,0.156,0.225,0.163,--,282,321,342,518,541,509,474,493,500,--,Greedy,0.1
Episode,209,step,65,state,"(0, 0)",5,"(1, 0)",--,0.157,0.152,0.155,0.130,0.133,0.229,0.183,0.206,0.180,--,199,205,226,300,389,370,369,458,378,--,Greedy,0.1
Episode,209,step,67,state,"(1, 0)",3,"(0, 0)",--,-0.229,0.224,0.211,0.233,0.131,0.191,0.156,0.225,0.163,--,282,321,342,520,541,509,474,493,500,--,Greedy,0.1
Episode,209,step,69,state,"(0, 0)",5,"(1, 0)",--,0.157,0.152,0.155,0.130,0.133,0.232,0.183,0.206,0.180,--,199,205,226,300,389,372,369,458,378,--,Epsilon = 0.32,0.1
Episode,209,step,72,state,"(1, 0)",3,"(2, 0)",--,-0.229,0.224,0.211,0.234,0.131,0.191,0.156,0.229,0.163,--,282,321,342,522,541,509,474,494,500,--,Greedy,0.1
Episode,209,step,73,state,"(2, 0)",3,"(1, 0)",--,0.208,0.208,-0.050,0.233,0.199,0.190,0.194,0.219,0.201,--,513,422,520,562,415,450,296,244,273,--,Greedy,0.1
Episode,209,step,74,state,"(1, 0)",3,"(0, 0)",--,-0.229,0.224,0.211,0.235,0.131,0.191,0.156,0.229,0.163,--,282,321,342,523,541,509,474,494,500,--,Greedy,0.1
Episode,209,step,78,state,"(0, 0)",5,"(1, 0)",--,0.157,0.152,0.189,0.174,0.133,0.235,0.183,0.206,0.180,--,199,205,227,301,389,374,369,458,378,--,Epsilon = 0.32,0.1
Episode,209,step,79,state,"(1, 0)",5,"(2, 0)",--,-0.229,0.224,0.211,0.235,0.131,0.191,0.156,0.229,0.163,--,282,321,342,524,541,509,474,494,500,--,Epsilon = 0.32,0.1
Episode,209,step,81,state,"(2, 0)",3,"(1, 0)",--,0.208,0.208,-0.050,0.235,0.199,0.190,0.194,0.219,0.201,--,513,422,520,564,415,450,296,244,273,--,Greedy,0.1
Episode,209,step,82,state,"(1, 0)",3,"(0, 0)",--,-0.229,0.224,0.211,0.235,0.131,0.210,0.156,0.229,0.163,--,282,321,342,524,541,510,474,494,500,--,Greedy,0.1
Episode,209,step,86,state,"(0, 0)",5,"(1, 0)",--,0.190,0.152,0.189,0.174,0.133,0.236,0.183,0.206,0.180,--,200,205,227,301,389,377,369,458,378,--,Greedy,0.1
