 , , ,log2019-04-26_17-11-30,ep ,179,step ,94,r ,5.140
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,179,step,1,state,"(1, 0)",3,"(1, 0)",--,0.236,0.234,0.235,0.237,0.185,0.235,0.236,0.181,0.232,--,233,276,300,383,473,453,410,378,431,--,Greedy,0
Episode,179,step,5,state,"(1, 0)",3,"(0, 0)",--,0.237,0.234,0.235,0.237,0.185,0.235,0.236,0.181,0.232,--,234,276,300,386,473,453,410,378,431,--,Greedy,0.1
Episode,179,step,7,state,"(0, 0)",4,"(1, 0)",--,0.100,0.158,0.184,0.178,0.225,0.046,0.143,0.191,-0.231,--,147,169,171,264,326,276,327,345,358,--,Greedy,0.1
Episode,179,step,8,state,"(1, 0)",0,"(0, 0)",--,0.237,0.234,0.235,0.234,0.185,0.235,0.236,0.181,0.232,--,234,276,300,387,473,453,410,378,431,--,Greedy,0.1
Episode,179,step,11,state,"(0, 0)",4,"(1, 0)",--,0.100,0.158,0.184,0.178,0.233,0.046,0.143,0.191,-0.231,--,147,169,171,264,329,276,327,345,358,--,Greedy,0.1
Episode,179,step,12,state,"(1, 0)",6,"(2, 0)",--,0.235,0.234,0.235,0.234,0.185,0.235,0.236,0.181,0.232,--,235,276,300,387,473,453,410,378,431,--,Greedy,0.1
Episode,179,step,23,state,"(2, 0)",6,"(2, 1)",--,0.098,0.147,0.106,-0.257,0.133,0.187,0.228,0.188,0.167,--,379,331,466,477,376,377,257,190,234,--,Greedy,-0.12
Episode,179,step,26,state,"(2, 1)",3,"(0, 1)",--,-0.031,-0.021,-0.238,0.219,-0.379,-0.162,-0.088,-0.000,-0.192,--,78,60,53,77,60,41,44,41,63,--,Greedy,0.1
Episode,179,step,33,state,"(0, 1)",8,"(0, 0)",--,0.262,0.328,-0.268,0.327,0.281,0.352,0.114,0.197,0.281,--,38,77,78,61,53,38,51,26,31,--,Epsilon = 0.32,0.4
Episode,179,step,41,state,"(0, 0)",5,"(1, 0)",--,0.157,0.158,0.206,0.202,0.236,0.046,0.143,0.191,-0.035,--,148,169,172,265,333,276,327,345,359,--,Epsilon = 0.32,0.1
Episode,179,step,43,state,"(1, 0)",2,"(0, 0)",--,0.235,0.234,0.236,0.234,0.185,0.235,0.224,0.181,0.232,--,235,276,301,387,473,453,411,378,431,--,Greedy,0.1
Episode,179,step,45,state,"(0, 0)",8,"(1, 0)",--,0.157,0.158,0.206,0.202,0.236,0.126,0.143,0.191,-0.035,--,148,169,172,265,334,277,327,345,359,--,Epsilon = 0.32,0.1
Episode,179,step,47,state,"(1, 0)",2,"(0, 0)",--,0.235,0.234,0.237,0.234,0.185,0.235,0.224,0.181,0.232,--,235,276,303,387,473,453,411,378,431,--,Greedy,0.1
Episode,179,step,49,state,"(0, 0)",4,"(1, 0)",--,0.157,0.158,0.206,0.202,0.236,0.173,0.143,0.191,0.079,--,148,169,172,265,334,278,327,345,360,--,Greedy,0.1
Episode,179,step,51,state,"(1, 0)",2,"(0, 0)",--,0.235,0.234,0.237,0.234,0.185,0.235,0.224,0.181,0.232,--,235,276,305,387,473,453,411,378,431,--,Greedy,0.1
Episode,179,step,56,state,"(0, 0)",7,"(1, 0)",--,0.157,0.192,0.206,0.217,0.237,0.200,0.143,0.191,0.079,--,148,170,172,266,336,279,327,345,360,--,Epsilon = 0.32,0.1
Episode,179,step,59,state,"(1, 0)",2,"(0, 0)",--,0.235,0.234,0.237,0.234,0.207,0.235,0.224,0.181,0.232,--,235,276,307,387,474,453,411,378,431,--,Greedy,0.1
Episode,179,step,62,state,"(0, 0)",4,"(1, 4)",--,0.157,0.192,0.206,0.217,0.237,0.200,0.143,0.210,0.079,--,148,170,172,266,338,279,327,346,360,--,Greedy,-0.12
Episode,179,step,64,state,"(1, 4)",8,"(2, 4)",--,0.142,0.174,0.185,0.052,0.197,0.197,0.353,0.130,-0.003,--,7,4,12,1,4,4,76,5,0,--,Epsilon = 0.32,0.1
Episode,179,step,66,state,"(2, 4)",0,"(2, 0)",--,0.461,0.456,0.433,0.415,0.398,0.435,0.414,0.480,0.461,--,15,28,11,15,6,28,39,65,4,--,Epsilon = 0.32,0.4
Episode,179,step,79,state,"(2, 0)",7,"(2, 1)",--,0.098,0.183,0.155,-0.061,0.133,0.205,0.135,0.227,0.167,--,379,332,467,478,376,378,258,198,234,--,Greedy,-0.12
Episode,179,step,81,state,"(2, 1)",3,"(1, 1)",--,-0.031,-0.021,-0.238,0.267,-0.379,-0.162,-0.088,-0.000,-0.192,--,78,60,53,79,60,41,44,41,63,--,Greedy,0.1
Episode,179,step,82,state,"(1, 1)",3,"(0, 1)",--,-0.029,-0.174,0.021,0.305,0.121,0.072,-0.196,-0.540,-0.149,--,24,76,53,44,22,13,22,18,35,--,Greedy,0.1
Episode,179,step,85,state,"(0, 1)",8,"(2, 1)",--,0.262,0.328,-0.019,0.327,0.281,0.352,0.114,0.197,0.362,--,38,77,79,61,53,38,51,26,33,--,Greedy,0.1
Episode,179,step,86,state,"(2, 1)",2,"(2, 2)",--,-0.031,-0.021,-0.238,0.271,-0.379,-0.162,-0.088,-0.000,-0.192,--,78,60,53,80,60,41,44,41,63,--,Epsilon = 0.32,-0.8
Episode,179,step,87,state,"(2, 2)",0,"(1, 2)",--,-0.149,-0.248,-0.220,-0.225,-0.228,-0.241,-0.261,-0.575,-0.314,--,15,14,25,19,7,29,16,53,12,--,Greedy,-0.2
Episode,179,step,88,state,"(1, 2)",7,"(0, 2)",--,-0.275,0.225,-0.247,-0.281,-0.248,-0.258,-0.288,0.253,-0.265,--,20,21,16,12,12,9,7,20,8,--,Greedy,-0.2
Episode,179,step,89,state,"(0, 2)",3,"(1, 2)",--,-0.456,-0.306,-0.478,-0.302,-0.632,-0.338,-0.520,-0.320,-0.504,--,17,33,31,15,56,13,22,4,20,--,Greedy,-0.2
Episode,179,step,90,state,"(1, 2)",1,"(0, 2)",--,-0.275,0.225,-0.247,-0.281,-0.248,-0.258,-0.288,-0.011,-0.265,--,20,21,16,12,12,9,7,21,8,--,Greedy,-0.2
Episode,179,step,94,state,"(0, 2)",3,"(0, 2)",--,-0.398,-0.306,-0.478,-0.292,-0.632,-0.338,-0.520,-0.320,-0.504,--,18,33,31,18,56,13,22,4,20,--,Greedy,-1
end
