 , , ,log2019-04-26_16-49-50,ep ,37,step ,145,r ,13.500
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,37,step,1,state,"(0, 0)",0,"(0, 0)",--,0.177,0.105,0.140,0.156,0.112,0.235,0.160,0.152,-0.150,--,27,22,10,37,31,38,18,46,56,--,Epsilon = 0.32,0
Episode,37,step,3,state,"(0, 0)",6,"(1, 0)",--,0.177,0.105,0.140,0.156,0.112,0.236,0.160,0.152,-0.150,--,28,22,10,37,31,39,18,46,56,--,Epsilon = 0.32,0.1
Episode,37,step,4,state,"(1, 0)",1,"(0, 0)",--,0.203,0.235,0.196,0.144,0.181,0.084,0.073,0.168,0.222,--,29,58,15,47,47,110,47,92,39,--,Greedy,0.1
Episode,37,step,6,state,"(0, 0)",2,"(0, 4)",--,0.177,0.105,0.180,0.156,0.112,0.236,0.192,0.152,-0.150,--,28,22,11,37,31,39,19,46,56,--,Epsilon = 0.32,-0.12
Episode,37,step,8,state,"(0, 4)",0,"(0, 20)",--,-0.015,-0.027,-0.005,0.003,0.064,0.005,-0.005,-0.031,0.035,--,2,2,2,4,10,12,0,1,2,--,Epsilon = 0.32,-0.12
Episode,37,step,10,state,"(0, 20)",6,"(1, 20)",--,-0.034,0.098,-0.021,0.133,-0.036,-0.009,-0.176,-0.137,0.201,--,22,12,12,7,5,25,7,18,32,--,Epsilon = 0.32,0.1
Episode,37,step,14,state,"(1, 20)",0,"(0, 20)",--,0.273,0.246,0.265,0.254,0.259,0.242,0.271,0.222,0.228,--,12,5,12,9,13,35,22,51,4,--,Greedy,0.1
Episode,37,step,16,state,"(0, 20)",8,"(1, 20)",--,-0.034,0.098,-0.021,0.133,-0.036,-0.009,0.010,-0.137,0.208,--,22,12,12,7,5,25,8,18,33,--,Greedy,0.1
Episode,37,step,19,state,"(1, 20)",6,"(2, 20)",--,0.253,0.246,0.265,0.254,0.259,0.242,0.265,0.222,0.228,--,14,5,12,9,13,35,23,51,4,--,Greedy,0.1
Episode,37,step,21,state,"(2, 20)",2,"(0, 20)",--,-0.179,0.082,0.343,0.327,0.216,0.128,0.282,0.013,0.276,--,55,3,29,29,5,1,7,3,8,--,Greedy,0.1
Episode,37,step,22,state,"(0, 20)",8,"(1, 20)",--,-0.034,0.098,-0.021,0.133,-0.036,-0.009,0.010,-0.137,0.228,--,22,12,12,7,5,25,8,18,34,--,Greedy,0.1
Episode,37,step,23,state,"(1, 20)",6,"(2, 20)",--,0.253,0.246,0.265,0.254,0.259,0.242,0.285,0.222,0.228,--,14,5,12,9,13,35,24,51,4,--,Greedy,0.1
Episode,37,step,26,state,"(2, 20)",3,"(1, 20)",--,-0.179,0.082,0.297,0.311,0.216,0.128,0.285,0.013,0.276,--,55,3,30,30,5,1,8,3,8,--,Greedy,0.1
Episode,37,step,28,state,"(1, 20)",7,"(2, 20)",--,0.253,0.246,0.265,0.254,0.259,0.242,0.278,0.222,0.228,--,14,5,12,9,13,35,26,51,4,--,Epsilon = 0.32,0.1
Episode,37,step,30,state,"(2, 20)",2,"(1, 20)",--,-0.179,0.082,0.297,0.284,0.216,0.128,0.285,0.013,0.276,--,55,3,30,32,5,1,8,3,8,--,Greedy,0.1
Episode,37,step,32,state,"(1, 20)",6,"(2, 20)",--,0.253,0.246,0.265,0.254,0.259,0.242,0.271,0.243,0.228,--,14,5,12,9,13,35,27,52,4,--,Greedy,0.1
Episode,37,step,35,state,"(2, 20)",2,"(1, 20)",--,-0.179,0.082,0.282,0.276,0.216,0.128,0.277,0.013,0.276,--,55,3,31,33,5,1,9,3,8,--,Greedy,0.1
Episode,37,step,37,state,"(1, 20)",8,"(2, 20)",--,0.253,0.246,0.265,0.254,0.259,0.242,0.263,0.243,0.228,--,14,5,12,9,13,35,29,52,4,--,Epsilon = 0.32,0.1
Episode,37,step,40,state,"(2, 20)",8,"(2, 4)",--,-0.179,0.082,0.271,0.269,0.216,0.128,0.270,0.013,0.276,--,55,3,32,34,5,1,10,3,8,--,Greedy,0.4
Episode,37,step,41,state,"(2, 4)",3,"(2, 0)",--,-0.002,0.214,0.220,0.297,0.142,0.256,0.221,0.124,-0.001,--,0,21,1,3,1,5,1,1,0,--,Greedy,0.4
Episode,37,step,43,state,"(2, 0)",3,"(1, 0)",--,0.205,0.132,0.200,0.233,-0.047,0.187,0.188,0.122,0.177,--,36,30,53,75,41,67,31,49,34,--,Greedy,0.1
Episode,37,step,45,state,"(1, 0)",1,"(0, 0)",--,0.203,0.236,0.196,0.183,0.181,0.084,0.073,0.168,0.222,--,29,59,15,48,47,110,47,92,39,--,Greedy,0.1
Episode,37,step,47,state,"(0, 0)",5,"(1, 0)",--,0.177,0.105,0.070,0.156,0.112,0.236,0.192,0.152,-0.150,--,28,22,12,37,31,40,19,46,56,--,Greedy,0.1
Episode,37,step,49,state,"(1, 0)",4,"(0, 0)",--,0.203,0.236,0.196,0.183,0.181,0.084,0.073,0.168,0.222,--,29,61,15,48,47,110,47,92,39,--,Epsilon = 0.32,0.1
Episode,37,step,50,state,"(0, 0)",5,"(1, 0)",--,0.177,0.105,0.070,0.156,0.112,0.237,0.192,0.152,-0.150,--,28,22,12,37,31,41,19,46,56,--,Greedy,0.1
