 , , ,log2019-04-26_17-08-40,ep ,154,step ,72,r ,4.360
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,154,step,1,state,"(1, 0)",5,"(1, 0)",--,0.226,-0.249,0.228,-0.034,-0.031,0.232,0.230,0.180,0.027,--,215,262,259,368,456,386,301,359,370,--,Greedy,0
Episode,154,step,5,state,"(1, 0)",5,"(2, 0)",--,0.226,-0.249,0.228,-0.034,0.081,0.234,0.230,0.180,0.027,--,215,262,259,368,457,389,301,359,370,--,Greedy,0.1
Episode,154,step,6,state,"(2, 0)",3,"(1, 0)",--,0.227,0.225,0.226,0.237,0.131,0.126,0.213,0.229,0.226,--,332,263,392,433,337,308,209,169,194,--,Greedy,0.1
Episode,154,step,8,state,"(1, 0)",5,"(2, 0)",--,0.226,-0.249,0.228,-0.034,0.081,0.236,0.230,0.180,0.027,--,215,262,259,368,457,391,301,359,370,--,Greedy,0.1
Episode,154,step,9,state,"(2, 0)",3,"(1, 0)",--,0.227,0.225,0.226,0.237,0.131,0.126,0.213,0.229,0.226,--,332,263,392,434,337,308,209,169,194,--,Greedy,0.1
Episode,154,step,12,state,"(1, 0)",5,"(2, 0)",--,0.226,-0.249,0.228,-0.034,0.081,0.237,0.230,0.180,0.027,--,215,262,259,368,457,394,301,359,370,--,Greedy,0.1
Episode,154,step,13,state,"(2, 0)",3,"(1, 0)",--,0.227,0.225,0.226,0.237,0.131,0.126,0.213,0.229,0.226,--,332,263,392,435,337,308,209,169,194,--,Greedy,0.1
Episode,154,step,16,state,"(1, 0)",5,"(2, 0)",--,0.226,-0.249,0.228,-0.034,0.147,0.237,0.230,0.180,0.027,--,215,262,259,368,458,396,301,359,370,--,Greedy,0.1
Episode,154,step,17,state,"(2, 0)",3,"(1, 0)",--,0.227,0.225,0.226,0.237,0.131,0.126,0.213,0.229,0.226,--,332,263,392,436,337,308,209,169,194,--,Greedy,0.1
Episode,154,step,19,state,"(1, 0)",5,"(2, 0)",--,0.226,-0.249,0.228,-0.034,0.147,0.238,0.230,0.180,0.027,--,215,262,259,368,458,398,301,359,370,--,Greedy,0.1
