 , , ,log2019-04-26_17-24-09,ep ,252,step ,78,r ,6.760
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,252,step,1,state,"(1, 0)",4,"(1, 0)",--,0.221,0.210,0.222,0.218,0.209,0.095,0.159,0.224,-0.245,--,370,482,454,586,597,643,584,537,596,--,Epsilon = 0.32,0
Episode,252,step,6,state,"(1, 0)",7,"(2, 0)",--,0.221,0.210,0.222,0.218,0.209,0.095,0.189,0.230,-0.245,--,370,482,454,586,598,643,585,540,596,--,Greedy,0.1
Episode,252,step,14,state,"(2, 0)",8,"(2, 1)",--,0.182,0.201,0.178,0.124,0.194,0.074,0.073,0.101,0.227,--,595,510,618,709,588,494,364,322,351,--,Greedy,-0.12
Episode,252,step,17,state,"(2, 1)",3,"(1, 1)",--,-0.058,-0.336,0.090,0.180,-0.102,-0.169,-0.353,-0.017,-0.245,--,97,102,101,114,88,47,57,55,76,--,Greedy,0.1
Episode,252,step,18,state,"(1, 1)",2,"(0, 1)",--,0.194,0.249,0.272,-0.121,0.177,0.156,0.180,0.225,0.109,--,50,85,114,58,27,28,37,28,40,--,Greedy,0.1
Episode,252,step,24,state,"(0, 1)",6,"(1, 1)",--,0.292,0.294,0.284,0.323,0.268,0.278,0.281,0.294,0.226,--,71,127,91,137,75,50,71,46,54,--,Epsilon = 0.32,0.1
Episode,252,step,26,state,"(1, 1)",2,"(0, 1)",--,0.194,0.249,0.285,-0.121,0.177,0.156,0.180,0.225,0.109,--,50,85,116,58,27,28,37,28,40,--,Greedy,0.1
Episode,252,step,29,state,"(0, 1)",7,"(1, 1)",--,0.292,0.294,0.284,0.295,0.268,0.278,0.277,0.294,0.226,--,71,127,91,139,75,50,72,46,54,--,Epsilon = 0.32,0.1
Episode,252,step,31,state,"(1, 1)",2,"(0, 1)",--,0.194,0.249,0.277,-0.121,0.177,0.156,0.180,0.225,0.109,--,50,85,118,58,27,28,37,28,40,--,Greedy,0.1
Episode,252,step,35,state,"(0, 1)",3,"(0, 0)",--,0.283,0.284,0.284,0.285,0.268,0.278,0.277,0.282,0.226,--,72,128,91,140,75,50,72,47,54,--,Greedy,0.4
Episode,252,step,39,state,"(0, 0)",7,"(2, 0)",--,0.148,0.094,0.185,0.150,0.141,0.100,0.153,0.234,0.144,--,269,264,273,351,458,479,433,631,493,--,Greedy,0.1
Episode,252,step,41,state,"(2, 0)",1,"(1, 0)",--,0.182,0.201,0.178,0.163,0.194,0.074,0.073,0.101,0.122,--,595,510,618,710,588,494,364,322,352,--,Greedy,0.1
Episode,252,step,43,state,"(1, 0)",7,"(2, 0)",--,0.221,0.210,0.222,0.218,0.209,0.095,0.189,0.228,-0.245,--,370,482,454,586,598,643,585,542,596,--,Greedy,0.1
Episode,252,step,45,state,"(2, 0)",2,"(0, 0)",--,0.182,0.218,0.178,0.163,0.194,0.074,0.073,0.101,0.122,--,595,512,618,710,588,494,364,322,352,--,Epsilon = 0.32,0.1
Episode,252,step,46,state,"(0, 0)",7,"(1, 0)",--,0.148,0.094,0.185,0.150,0.141,0.100,0.153,0.234,0.144,--,269,264,273,351,458,479,433,632,493,--,Greedy,0.1
Episode,252,step,47,state,"(1, 0)",7,"(2, 0)",--,0.221,0.210,0.222,0.218,0.209,0.095,0.189,0.227,-0.245,--,370,482,454,586,598,643,585,543,596,--,Greedy,0.1
Episode,252,step,49,state,"(2, 0)",1,"(0, 0)",--,0.182,0.222,0.202,0.163,0.194,0.074,0.073,0.101,0.122,--,595,513,619,710,588,494,364,322,352,--,Greedy,0.1
Episode,252,step,50,state,"(0, 0)",7,"(1, 0)",--,0.148,0.094,0.185,0.150,0.141,0.100,0.153,0.233,0.144,--,269,264,273,351,458,479,433,633,493,--,Greedy,0.1
Episode,252,step,52,state,"(1, 0)",7,"(2, 0)",--,0.221,0.210,0.222,0.218,0.219,0.095,0.189,0.227,-0.245,--,370,482,454,586,599,643,585,544,596,--,Greedy,0.1
Episode,252,step,54,state,"(2, 0)",4,"(1, 0)",--,0.182,0.229,0.202,0.163,0.194,0.074,0.073,0.101,0.122,--,595,515,619,710,588,494,364,322,352,--,Epsilon = 0.32,0.1
Episode,252,step,55,state,"(1, 0)",7,"(2, 0)",--,0.221,0.210,0.222,0.218,0.219,0.095,0.189,0.229,-0.245,--,370,482,454,586,599,643,585,545,596,--,Greedy,0.1
