 , , ,log2019-04-25_09-33-12,ep ,83,step ,132,r ,4.110
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,83,step,1,state,"(1, 0)",1,"(1, 0)",--,0.237,0.064,0.232,0.209,0.197,0.188,0.227,0.229,0.219,--,194,133,191,122,234,201,250,179,201,--,Epsilon = 0.32,0
Episode,83,step,3,state,"(1, 0)",4,"(0, 0)",--,0.237,0.064,0.232,0.209,0.197,0.188,0.227,0.229,0.219,--,195,134,191,122,234,201,250,179,201,--,Epsilon = 0.32,0.1
Episode,83,step,4,state,"(0, 0)",7,"(1, 0)",--,0.229,0.231,0.102,0.218,0.159,0.221,0.126,0.234,0.218,--,75,42,66,122,225,193,210,149,171,--,Greedy,0.1
Episode,83,step,6,state,"(1, 0)",1,"(0, 0)",--,0.237,0.064,0.232,0.209,0.213,0.188,0.227,0.229,0.219,--,196,134,191,122,235,201,250,179,201,--,Epsilon = 0.32,0.1
Episode,83,step,8,state,"(0, 0)",7,"(1, 0)",--,0.229,0.231,0.102,0.218,0.159,0.221,0.126,0.236,0.218,--,75,42,66,122,225,193,210,151,171,--,Greedy,0.1
Episode,83,step,10,state,"(1, 0)",1,"(0, 4)",--,0.237,0.137,0.232,0.209,0.213,0.188,0.227,0.229,0.219,--,197,135,191,122,235,201,250,179,201,--,Epsilon = 0.32,-0.12
Episode,83,step,11,state,"(0, 4)",7,"(0, 20)",--,0.030,0.020,-0.265,0.034,0.061,0.043,0.014,0.059,0.043,--,3,5,10,8,5,11,2,23,32,--,Epsilon = 0.32,-0.12
Episode,83,step,14,state,"(0, 20)",7,"(1, 20)",--,0.239,0.205,0.237,0.113,-0.211,0.204,0.245,0.259,0.169,--,45,11,12,30,43,25,8,107,73,--,Greedy,0.1
Episode,83,step,17,state,"(1, 20)",6,"(2, 20)",--,0.249,0.103,0.247,0.198,0.250,-0.099,0.267,0.248,0.198,--,20,36,26,20,68,69,61,88,112,--,Greedy,0.1
Episode,83,step,21,state,"(2, 20)",2,"(2, 0)",--,0.257,0.305,0.431,0.269,0.250,0.275,0.328,0.402,0.254,--,86,71,68,78,103,145,50,68,54,--,Greedy,0.4
Episode,83,step,23,state,"(2, 0)",3,"(1, 0)",--,0.232,0.160,0.207,0.237,-0.060,0.207,0.215,0.200,0.231,--,183,204,208,250,230,184,120,104,100,--,Greedy,0.1
Episode,83,step,24,state,"(1, 0)",0,"(0, 0)",--,0.237,0.044,0.232,0.209,0.213,0.188,0.227,0.229,0.219,--,197,136,191,122,235,201,250,179,201,--,Greedy,0.1
Episode,83,step,27,state,"(0, 0)",6,"(0, 20)",--,0.229,0.233,0.102,0.218,0.192,0.221,0.126,0.237,0.218,--,75,43,66,122,226,193,210,152,171,--,Epsilon = 0.32,-0.12
Episode,83,step,30,state,"(0, 20)",7,"(1, 20)",--,0.244,0.205,0.237,0.113,-0.211,0.204,0.245,0.255,0.169,--,46,11,12,30,43,25,8,109,73,--,Greedy,0.1
Episode,83,step,31,state,"(1, 20)",6,"(2, 20)",--,0.249,0.103,0.247,0.198,0.250,-0.099,0.313,0.248,0.198,--,20,36,26,20,68,69,62,88,112,--,Greedy,0.1
Episode,83,step,33,state,"(2, 20)",0,"(1, 20)",--,0.257,0.305,0.434,0.269,0.250,0.275,0.328,0.402,0.254,--,86,71,70,78,103,145,50,68,54,--,Epsilon = 0.32,0.1
Episode,83,step,35,state,"(1, 20)",6,"(2, 20)",--,0.249,0.103,0.247,0.198,0.250,-0.099,0.322,0.248,0.198,--,20,36,26,20,68,69,64,88,112,--,Greedy,0.1
Episode,83,step,37,state,"(2, 20)",5,"(1, 20)",--,0.274,0.305,0.399,0.269,0.250,0.275,0.328,0.402,0.254,--,87,71,71,78,103,145,50,68,54,--,Epsilon = 0.32,0.1
Episode,83,step,38,state,"(1, 20)",6,"(2, 20)",--,0.249,0.103,0.247,0.198,0.250,-0.099,0.334,0.248,0.198,--,20,36,26,20,68,69,65,88,112,--,Greedy,0.1
Episode,83,step,40,state,"(2, 20)",2,"(2, 4)",--,0.274,0.305,0.399,0.269,0.250,0.283,0.328,0.373,0.254,--,87,71,71,78,103,146,50,69,54,--,Epsilon = 0.32,0.4
Episode,83,step,41,state,"(2, 4)",6,"(2, 0)",--,0.454,0.416,0.311,0.431,0.335,0.220,0.343,0.506,0.405,--,5,56,6,3,3,1,42,34,3,--,Epsilon = 0.32,0.4
Episode,83,step,43,state,"(2, 0)",3,"(1, 0)",--,0.232,0.193,0.207,0.237,-0.060,0.207,0.215,0.200,0.231,--,183,205,208,251,230,184,120,104,100,--,Greedy,0.1
Episode,83,step,44,state,"(1, 0)",2,"(0, 0)",--,0.237,0.044,0.232,0.209,0.213,0.188,0.227,0.229,0.219,--,198,136,191,122,235,201,250,179,201,--,Epsilon = 0.32,0.1
Episode,83,step,46,state,"(0, 0)",7,"(1, 0)",--,0.229,0.233,0.102,0.218,0.192,0.221,0.086,0.237,0.218,--,75,43,66,122,226,193,211,153,171,--,Greedy,0.1
Episode,83,step,47,state,"(1, 0)",0,"(2, 0)",--,0.237,0.044,0.234,0.209,0.213,0.188,0.227,0.229,0.219,--,198,136,192,122,235,201,250,179,201,--,Greedy,0.1
Episode,83,step,48,state,"(2, 0)",3,"(1, 0)",--,0.232,0.193,0.207,0.237,-0.060,0.207,0.215,0.200,0.231,--,183,205,208,252,230,184,120,104,100,--,Greedy,0.1
Episode,83,step,49,state,"(1, 0)",0,"(0, 0)",--,0.237,0.044,0.234,0.209,0.213,0.188,0.227,0.229,0.219,--,199,136,192,122,235,201,250,179,201,--,Greedy,0.1
Episode,83,step,51,state,"(0, 0)",1,"(0, 4)",--,0.229,0.233,0.102,0.218,0.192,0.221,0.086,0.237,0.218,--,75,43,66,122,226,193,211,155,171,--,Epsilon = 0.32,-0.12
Episode,83,step,53,state,"(0, 4)",1,"(0, 20)",--,0.030,0.020,-0.265,0.034,0.092,0.043,0.014,0.048,0.043,--,3,5,10,8,6,11,2,24,32,--,Epsilon = 0.32,-0.12
Episode,83,step,55,state,"(0, 20)",8,"(1, 20)",--,0.244,0.205,0.237,0.113,-0.211,0.204,0.245,0.261,0.169,--,46,11,12,30,43,25,8,111,73,--,Epsilon = 0.32,0.1
Episode,83,step,56,state,"(1, 20)",6,"(2, 20)",--,0.249,0.103,0.247,0.198,0.250,-0.099,0.334,0.248,0.198,--,20,36,26,20,68,69,66,88,112,--,Greedy,0.1
Episode,83,step,58,state,"(2, 20)",2,"(1, 20)",--,0.274,0.305,0.473,0.269,0.250,0.283,0.328,0.373,0.254,--,87,71,73,78,103,146,50,69,54,--,Greedy,0.1
Episode,83,step,59,state,"(1, 20)",5,"(0, 20)",--,0.249,0.103,0.247,0.198,0.250,-0.099,0.363,0.248,0.198,--,20,36,26,20,68,69,67,88,112,--,Epsilon = 0.32,0.1
Episode,83,step,60,state,"(0, 20)",5,"(1, 20)",--,0.244,0.205,0.237,0.113,-0.211,0.204,0.245,0.261,0.221,--,46,11,12,30,43,25,8,111,74,--,Epsilon = 0.32,0.1
Episode,83,step,62,state,"(1, 20)",6,"(2, 20)",--,0.249,0.103,0.247,0.245,0.250,0.048,0.363,0.248,0.198,--,20,36,26,21,68,70,67,88,112,--,Greedy,0.1
Episode,83,step,63,state,"(2, 20)",1,"(1, 20)",--,0.274,0.305,0.405,0.269,0.250,0.283,0.328,0.373,0.254,--,87,71,74,78,103,146,50,69,54,--,Epsilon = 0.32,0.1
Episode,83,step,65,state,"(1, 20)",6,"(2, 20)",--,0.249,0.103,0.247,0.245,0.250,0.048,0.351,0.248,0.242,--,20,36,26,21,68,70,68,88,113,--,Greedy,0.1
Episode,83,step,67,state,"(2, 20)",2,"(1, 20)",--,0.274,0.304,0.375,0.269,0.250,0.283,0.328,0.373,0.254,--,87,72,75,78,103,146,50,69,54,--,Greedy,0.1
Episode,83,step,69,state,"(1, 20)",6,"(2, 20)",--,0.249,0.103,0.247,0.245,0.250,0.048,0.325,0.248,0.242,--,20,36,26,21,68,70,70,88,113,--,Greedy,0.1
Episode,83,step,71,state,"(2, 20)",5,"(2, 0)",--,0.274,0.304,0.343,0.269,0.250,0.283,0.328,0.349,0.254,--,87,72,76,78,103,146,50,70,54,--,Epsilon = 0.32,0.4
Episode,83,step,75,state,"(2, 0)",3,"(1, 0)",--,0.232,0.193,0.207,0.238,-0.060,0.207,0.230,0.200,0.231,--,183,205,208,254,230,184,122,104,100,--,Greedy,0.1
Episode,83,step,76,state,"(1, 0)",0,"(0, 0)",--,0.238,0.044,0.234,0.209,0.213,0.188,0.227,0.229,0.219,--,200,136,192,122,235,201,250,179,201,--,Greedy,0.1
Episode,83,step,80,state,"(0, 0)",7,"(1, 0)",--,0.229,0.158,0.102,0.226,0.192,0.221,0.086,0.238,0.218,--,75,45,66,123,226,193,211,156,171,--,Greedy,0.1
