 , , ,log2019-04-26_17-18-23,ep ,215,step ,86,r ,5.540
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,215,step,1,state,"(1, 0)",6,"(0, 0)",--,0.183,0.229,0.163,0.216,0.215,0.225,0.234,-0.193,0.226,--,287,389,359,536,544,522,494,505,505,--,Greedy,0
Episode,215,step,2,state,"(0, 0)",8,"(1, 0)",--,0.123,0.088,0.136,0.106,0.186,0.156,0.154,-0.254,0.226,--,219,216,236,313,397,389,398,481,427,--,Greedy,0.1
Episode,215,step,4,state,"(1, 0)",1,"(0, 0)",--,0.183,0.231,0.163,0.216,0.215,0.225,0.191,-0.193,0.226,--,287,390,359,536,544,522,495,505,505,--,Greedy,0.1
Episode,215,step,6,state,"(0, 0)",8,"(1, 0)",--,0.123,0.088,0.136,0.106,0.186,0.156,0.154,-0.254,0.230,--,219,216,236,313,397,389,398,481,429,--,Greedy,0.1
Episode,215,step,7,state,"(1, 0)",5,"(2, 0)",--,0.183,0.231,0.163,0.216,0.215,0.225,0.191,-0.193,0.226,--,287,391,359,536,544,522,495,505,505,--,Epsilon = 0.32,0.1
Episode,215,step,10,state,"(2, 0)",1,"(1, 0)",--,-0.236,0.080,0.181,0.221,0.144,0.179,0.182,0.202,0.203,--,550,458,523,599,422,456,314,259,280,--,Epsilon = 0.32,0.1
Episode,215,step,11,state,"(1, 0)",1,"(0, 0)",--,0.183,0.231,0.163,0.216,0.215,0.225,0.191,-0.193,0.226,--,287,391,359,536,544,523,495,505,505,--,Greedy,0.1
Episode,215,step,13,state,"(0, 0)",8,"(1, 0)",--,0.123,0.088,0.136,0.106,0.186,0.156,0.154,-0.254,0.233,--,219,216,236,313,397,389,398,481,431,--,Greedy,0.1
Episode,215,step,15,state,"(1, 0)",3,"(0, 0)",--,0.183,0.234,0.163,0.216,0.215,0.225,0.191,-0.193,0.226,--,287,393,359,536,544,523,495,505,505,--,Epsilon = 0.32,0.1
Episode,215,step,16,state,"(0, 0)",2,"(0, 4)",--,0.123,0.088,0.136,0.106,0.186,0.156,0.154,-0.254,0.234,--,219,216,236,313,397,389,398,481,432,--,Epsilon = 0.32,-0.12
Episode,215,step,17,state,"(0, 4)",4,"(0, 20)",--,0.069,0.044,0.056,0.064,0.066,0.068,0.049,0.082,0.087,--,14,27,32,30,26,31,31,12,43,--,Epsilon = 0.32,-0.12
Episode,215,step,18,state,"(0, 20)",6,"(1, 20)",--,0.161,0.269,0.255,0.240,0.286,0.265,0.311,0.268,0.189,--,47,38,57,59,44,112,105,141,168,--,Greedy,0.1
Episode,215,step,19,state,"(1, 20)",8,"(2, 20)",--,0.162,0.205,-0.186,0.122,0.275,0.227,0.278,0.218,0.341,--,32,30,37,45,39,93,73,145,189,--,Greedy,0.1
Episode,215,step,21,state,"(2, 20)",6,"(2, 4)",--,0.313,0.306,0.316,0.315,0.356,0.318,0.530,0.309,0.316,--,142,49,163,134,124,146,144,220,249,--,Greedy,0.4
Episode,215,step,23,state,"(2, 4)",8,"(2, 0)",--,0.471,0.335,0.435,0.347,0.416,0.437,0.425,0.447,0.478,--,21,37,15,31,20,40,41,76,20,--,Epsilon = 0.32,0.4
Episode,215,step,29,state,"(2, 0)",3,"(0, 0)",--,-0.236,0.145,0.181,0.229,0.144,0.179,0.202,0.202,0.215,--,550,459,523,602,422,456,315,259,281,--,Greedy,0.1
Episode,215,step,30,state,"(0, 0)",8,"(1, 0)",--,0.123,0.088,0.050,0.106,0.186,0.156,0.154,-0.254,0.234,--,219,216,237,313,397,389,398,481,432,--,Greedy,0.1
Episode,215,step,32,state,"(1, 0)",1,"(0, 0)",--,0.183,0.234,0.163,0.224,0.215,0.225,0.191,-0.193,0.226,--,287,394,359,537,544,523,495,505,505,--,Greedy,0.1
Episode,215,step,34,state,"(0, 0)",8,"(1, 0)",--,0.123,0.088,0.050,0.106,0.186,0.156,0.154,-0.254,0.235,--,219,216,237,313,397,389,398,481,434,--,Greedy,0.1
Episode,215,step,35,state,"(1, 0)",1,"(2, 0)",--,0.183,0.235,0.163,0.224,0.215,0.225,0.191,-0.193,0.226,--,287,395,359,537,544,523,495,505,505,--,Greedy,0.1
Episode,215,step,36,state,"(2, 0)",6,"(1, 0)",--,-0.236,0.145,0.181,0.232,0.144,0.179,0.202,0.202,0.215,--,550,459,523,603,422,456,315,259,281,--,Epsilon = 0.32,0.1
Episode,215,step,38,state,"(1, 0)",1,"(0, 0)",--,0.183,0.235,0.163,0.224,0.215,0.225,0.191,-0.193,0.226,--,287,397,359,537,544,523,495,505,505,--,Greedy,0.1
Episode,215,step,42,state,"(0, 0)",8,"(1, 0)",--,0.123,0.088,0.128,0.106,0.186,0.190,0.154,-0.254,0.236,--,219,216,238,313,397,390,398,481,436,--,Greedy,0.1
Episode,215,step,43,state,"(1, 0)",8,"(2, 0)",--,0.183,0.236,0.163,0.224,0.215,0.225,0.191,-0.193,0.226,--,287,398,359,537,544,523,495,505,505,--,Epsilon = 0.32,0.1
Episode,215,step,46,state,"(2, 0)",3,"(1, 0)",--,-0.236,0.145,0.181,0.234,0.144,0.179,0.217,0.202,0.215,--,550,459,523,605,422,456,316,259,281,--,Greedy,0.1
Episode,215,step,47,state,"(1, 0)",1,"(0, 0)",--,0.183,0.236,0.163,0.224,0.215,0.225,0.191,-0.193,0.230,--,287,398,359,537,544,523,495,505,506,--,Greedy,0.1
Episode,215,step,57,state,"(0, 0)",8,"(2, 0)",--,0.123,0.208,0.201,0.106,0.186,0.190,0.189,-0.254,0.237,--,219,219,240,313,397,390,399,481,440,--,Greedy,0.1
Episode,215,step,59,state,"(2, 0)",3,"(1, 0)",--,-0.236,0.145,0.181,0.236,0.144,0.179,0.217,0.202,0.215,--,550,459,523,607,422,456,316,259,281,--,Greedy,0.1
Episode,215,step,60,state,"(1, 0)",2,"(0, 0)",--,0.183,0.236,0.163,0.224,0.215,0.225,0.191,-0.193,0.230,--,287,399,359,537,544,523,495,505,506,--,Epsilon = 0.32,0.1
Episode,215,step,62,state,"(0, 0)",7,"(1, 0)",--,0.123,0.208,0.201,0.106,0.186,0.210,0.189,-0.254,0.237,--,219,219,240,313,397,391,399,481,441,--,Epsilon = 0.32,0.1
Episode,215,step,64,state,"(1, 0)",1,"(0, 0)",--,0.183,0.237,0.194,0.224,0.215,0.225,0.191,-0.193,0.230,--,287,400,360,537,544,523,495,505,506,--,Greedy,0.1
Episode,215,step,66,state,"(0, 0)",8,"(1, 0)",--,0.123,0.208,0.201,0.106,0.186,0.221,0.189,-0.048,0.237,--,219,219,240,313,397,392,399,482,441,--,Greedy,0.1
Episode,215,step,68,state,"(1, 0)",1,"(0, 0)",--,0.183,0.237,0.194,0.224,0.215,0.225,0.191,-0.193,0.230,--,287,402,360,537,544,523,495,505,506,--,Greedy,0.1
Episode,215,step,70,state,"(0, 0)",8,"(0, 20)",--,0.171,0.208,0.201,0.106,0.186,0.221,0.189,-0.048,0.237,--,220,219,240,313,397,392,399,482,442,--,Greedy,-0.12
Episode,215,step,75,state,"(0, 20)",8,"(0, 21)",--,0.238,0.269,0.255,0.255,0.286,0.265,0.294,0.268,0.189,--,49,38,57,60,44,112,107,141,168,--,Epsilon = 0.32,0.1
Episode,215,step,76,state,"(0, 21)",4,"(1, 21)",--,0.049,-0.258,0.012,-0.022,0.054,-0.111,-0.346,-0.439,-0.219,--,5,17,3,16,10,3,1,5,25,--,Greedy,0.1
Episode,215,step,78,state,"(1, 21)",0,"(0, 21)",--,0.171,-0.259,-0.104,-0.213,0.072,-0.279,-0.082,-0.110,-0.245,--,4,8,2,8,22,6,5,2,6,--,Epsilon = 0.32,0.1
Episode,215,step,82,state,"(0, 21)",5,"(1, 41)",--,0.049,-0.258,0.012,-0.022,0.167,-0.111,-0.346,-0.439,-0.219,--,5,17,3,16,14,3,1,5,25,--,Epsilon = 0.32,-0.8
Episode,215,step,83,state,"(1, 41)",5,"(2, 41)",--,-0.577,-0.555,-0.378,-0.476,-0.403,-0.360,-0.478,-0.477,-0.435,--,16,6,17,8,11,12,6,20,7,--,Greedy,-0.2
Episode,215,step,84,state,"(2, 41)",0,"(1, 41)",--,-0.383,-0.635,-0.400,-0.396,-0.412,-0.392,-0.387,-0.399,-0.390,--,11,24,26,17,12,12,20,11,11,--,Greedy,-0.2
Episode,215,step,85,state,"(1, 41)",2,"(0, 41)",--,-0.577,-0.555,-0.378,-0.476,-0.403,-0.386,-0.478,-0.477,-0.435,--,16,6,17,8,11,13,6,20,7,--,Greedy,-0.2
Episode,215,step,86,state,"(0, 41)",6,"(0, 42)",--,-0.426,-0.380,-0.605,-0.451,-0.597,-0.494,-0.499,-0.380,-0.364,--,5,17,14,9,14,50,6,19,20,--,Epsilon = 0.32,-1
end
