 , , ,log2019-04-26_16-47-24,ep ,20,step ,86,r ,0.510
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,20,step,1,state,"(1, 0)",3,"(1, 0)",--,0.230,0.225,0.225,0.231,0.152,0.175,0.225,0.141,0.219,--,18,8,9,20,29,95,12,54,26,--,Greedy,0
Episode,20,step,5,state,"(1, 0)",3,"(0, 0)",--,0.230,0.225,0.225,0.234,0.152,0.175,0.225,0.141,0.219,--,18,8,9,24,29,95,12,54,26,--,Greedy,0.1
Episode,20,step,7,state,"(0, 0)",2,"(1, 0)",--,0.100,0.173,0.082,0.089,0.140,0.085,0.181,0.074,0.217,--,16,9,1,13,2,6,8,38,32,--,Epsilon = 0.32,0.1
Episode,20,step,8,state,"(1, 0)",3,"(0, 0)",--,0.230,0.225,0.225,0.230,0.152,0.175,0.225,0.141,0.219,--,18,8,9,25,29,95,12,54,26,--,Epsilon = 0.32,0.1
Episode,20,step,9,state,"(0, 0)",8,"(1, 0)",--,0.100,0.173,0.146,0.089,0.140,0.085,0.181,0.074,0.217,--,16,9,2,13,2,6,8,38,32,--,Greedy,0.1
Episode,20,step,11,state,"(1, 0)",0,"(0, 0)",--,0.231,0.225,0.225,0.228,0.152,0.175,0.225,0.141,0.219,--,19,8,9,26,29,95,12,54,26,--,Greedy,0.1
Episode,20,step,13,state,"(0, 0)",8,"(0, 20)",--,0.154,0.173,0.146,0.089,0.140,0.085,0.181,0.074,0.224,--,17,9,2,13,2,6,8,38,33,--,Greedy,-0.12
Episode,20,step,15,state,"(0, 20)",8,"(1, 20)",--,0.102,-0.056,0.063,0.199,-0.256,-0.003,-0.004,-0.001,0.281,--,7,10,1,3,4,0,0,0,19,--,Greedy,0.1
Episode,20,step,16,state,"(1, 20)",5,"(2, 20)",--,0.080,0.140,0.065,0.091,0.019,0.209,0.175,0.271,-0.002,--,2,2,1,1,8,10,1,8,1,--,Epsilon = 0.32,0.1
Episode,20,step,17,state,"(2, 20)",0,"(1, 20)",--,0.341,-0.338,-0.009,0.174,-0.339,-0.009,0.097,-0.209,0.160,--,17,1,0,1,1,0,3,2,1,--,Greedy,0.1
Episode,20,step,18,state,"(1, 20)",0,"(0, 20)",--,0.080,0.140,0.065,0.091,0.019,0.246,0.175,0.271,-0.002,--,2,2,1,1,8,11,1,8,1,--,Epsilon = 0.32,0.1
Episode,20,step,20,state,"(0, 20)",8,"(2, 20)",--,0.102,-0.056,0.063,0.199,-0.256,-0.003,-0.004,-0.001,0.265,--,7,10,1,3,4,0,0,0,21,--,Greedy,0.1
Episode,20,step,21,state,"(2, 20)",0,"(1, 20)",--,0.306,-0.338,-0.009,0.174,-0.339,-0.009,0.097,-0.209,0.160,--,18,1,0,1,1,0,3,2,1,--,Greedy,0.1
Episode,20,step,22,state,"(1, 20)",8,"(2, 20)",--,0.154,0.140,0.065,0.091,0.019,0.246,0.175,0.271,-0.002,--,3,2,1,1,8,11,1,8,1,--,Epsilon = 0.32,0.1
Episode,20,step,24,state,"(2, 20)",0,"(0, 20)",--,0.277,-0.338,-0.009,0.174,-0.339,-0.009,0.097,-0.209,0.160,--,20,1,0,1,1,0,3,2,1,--,Greedy,0.1
Episode,20,step,26,state,"(0, 20)",8,"(2, 20)",--,0.102,-0.056,0.063,0.199,-0.256,-0.003,-0.004,-0.001,0.265,--,7,10,1,3,4,0,0,0,23,--,Greedy,0.1
Episode,20,step,28,state,"(2, 20)",2,"(0, 20)",--,0.263,-0.338,-0.009,0.174,-0.339,-0.009,0.097,-0.209,0.160,--,22,1,0,1,1,0,3,2,1,--,Epsilon = 0.32,0.1
Episode,20,step,30,state,"(0, 20)",8,"(2, 20)",--,0.102,-0.056,0.063,0.199,-0.256,-0.003,-0.004,-0.001,0.257,--,7,10,1,3,4,0,0,0,25,--,Greedy,0.1
Episode,20,step,33,state,"(2, 20)",1,"(1, 20)",--,0.259,-0.338,0.101,0.174,-0.339,-0.009,0.162,-0.209,0.160,--,23,1,1,1,1,0,4,2,1,--,Epsilon = 0.32,0.1
Episode,20,step,34,state,"(1, 20)",0,"(0, 20)",--,0.154,0.140,0.065,0.091,0.019,0.246,0.175,0.271,0.110,--,3,2,1,1,8,11,1,8,2,--,Epsilon = 0.32,0.1
Episode,20,step,35,state,"(0, 20)",8,"(0, 24)",--,0.102,-0.056,0.063,0.199,-0.256,-0.003,-0.004,-0.001,0.255,--,7,10,1,3,4,0,0,0,26,--,Greedy,-0.8
Episode,20,step,36,state,"(0, 24)",8,"(1, 40)",--,-0.171,-0.006,-0.007,-0.192,-0.008,-0.007,-0.007,-0.008,-0.005,--,1,0,0,1,0,0,0,0,0,--,Greedy,-0.4
Episode,20,step,37,state,"(1, 40)",6,"(2, 40)",--,-0.008,-0.010,-0.004,-0.005,-0.085,-0.001,-0.001,-0.006,-0.008,--,0,0,0,0,1,0,0,0,0,--,Epsilon = 0.32,-0.2
Episode,20,step,39,state,"(2, 40)",7,"(2, 24)",--,-0.424,-0.006,-0.424,-0.088,-0.036,-0.009,-0.089,-0.089,-0.088,--,1,0,1,1,2,0,1,1,1,--,Epsilon = 0.32,0.15
Episode,20,step,41,state,"(2, 24)",0,"(2, 20)",--,-0.003,-0.010,-0.005,-0.006,0.225,-0.004,-0.005,-0.008,-0.002,--,0,0,0,0,2,0,0,0,0,--,Epsilon = 0.32,0.8
Episode,20,step,42,state,"(2, 20)",8,"(1, 24)",--,0.259,-0.088,0.101,0.174,-0.339,-0.009,0.162,-0.209,0.160,--,23,2,1,1,1,0,4,2,1,--,Epsilon = 0.32,-0.8
Episode,20,step,43,state,"(1, 24)",5,"(2, 20)",--,-0.006,-0.006,-0.009,-0.008,-0.004,-0.002,-0.005,-0.004,-0.004,--,0,0,0,0,0,0,0,0,0,--,Greedy,0.8
Episode,20,step,44,state,"(2, 20)",0,"(1, 20)",--,0.259,-0.088,0.101,0.174,-0.339,-0.009,0.162,-0.209,-0.244,--,23,2,1,1,1,0,4,2,2,--,Greedy,0.1
Episode,20,step,45,state,"(1, 20)",0,"(0, 20)",--,0.194,0.140,0.065,0.091,0.019,0.246,0.175,0.271,0.110,--,4,2,1,1,8,11,1,8,2,--,Epsilon = 0.32,0.1
Episode,20,step,46,state,"(0, 20)",3,"(0, 24)",--,0.102,-0.056,0.063,0.199,-0.256,-0.003,-0.004,-0.001,-0.189,--,7,10,1,3,4,0,0,0,27,--,Greedy,-0.8
Episode,20,step,47,state,"(0, 24)",2,"(0, 40)",--,-0.171,-0.006,-0.007,-0.192,-0.008,-0.007,-0.007,-0.008,-0.171,--,1,0,0,1,0,0,0,0,1,--,Epsilon = 0.32,-0.4
Episode,20,step,49,state,"(0, 40)",5,"(1, 40)",--,-0.085,-0.008,-0.009,-0.089,-0.423,-0.007,-0.084,-0.007,-0.088,--,1,0,0,1,1,0,1,0,1,--,Epsilon = 0.32,-0.2
Episode,20,step,50,state,"(1, 40)",5,"(2, 40)",--,-0.008,-0.010,-0.004,-0.005,-0.085,-0.001,-0.070,-0.006,-0.008,--,0,0,0,0,1,0,1,0,0,--,Greedy,-0.2
Episode,20,step,55,state,"(2, 40)",5,"(2, 24)",--,-0.424,-0.089,-0.332,-0.088,-0.036,-0.009,-0.089,-0.083,-0.088,--,1,1,2,1,2,0,1,4,1,--,Greedy,0.15
Episode,20,step,57,state,"(2, 24)",0,"(2, 20)",--,0.397,-0.010,-0.005,-0.006,0.225,-0.004,-0.005,0.008,-0.002,--,1,0,0,0,2,0,0,1,0,--,Greedy,0.8
Episode,20,step,58,state,"(2, 20)",0,"(1, 20)",--,0.258,-0.088,0.101,0.174,-0.339,-0.009,0.162,-0.209,-0.244,--,24,2,1,1,1,0,4,2,2,--,Greedy,0.1
Episode,20,step,60,state,"(1, 20)",7,"(2, 20)",--,0.203,0.140,0.065,0.091,0.019,0.246,0.175,0.265,0.110,--,5,2,1,1,8,11,1,9,2,--,Greedy,0.1
Episode,20,step,62,state,"(2, 20)",0,"(1, 20)",--,0.254,-0.088,0.101,0.174,-0.339,-0.009,0.162,-0.209,-0.244,--,26,2,1,1,1,0,4,2,2,--,Greedy,0.1
Episode,20,step,64,state,"(1, 20)",7,"(2, 20)",--,0.203,0.140,0.065,0.091,0.019,0.246,0.175,0.255,0.110,--,5,2,1,1,8,11,1,11,2,--,Epsilon = 0.32,0.1
Episode,20,step,66,state,"(2, 20)",3,"(1, 4)",--,0.250,-0.088,0.101,0.174,-0.339,-0.009,0.162,-0.209,-0.244,--,28,2,1,1,1,0,4,2,2,--,Epsilon = 0.32,0.4
Episode,20,step,67,state,"(1, 4)",2,"(0, 4)",--,0.051,-0.004,0.129,0.052,-0.052,0.053,0.059,0.033,-0.003,--,3,0,5,1,1,1,1,4,0,--,Greedy,0.1
Episode,20,step,68,state,"(0, 4)",7,"(0, 20)",--,-0.005,-0.027,0.002,-0.008,-0.006,0.043,-0.005,-0.009,-0.007,--,1,2,1,0,0,7,0,0,0,--,Epsilon = 0.32,-0.12
Episode,20,step,73,state,"(0, 20)",0,"(0, 40)",--,0.162,0.034,0.063,-0.222,-0.256,-0.003,-0.004,-0.001,-0.189,--,10,11,1,4,4,0,0,0,27,--,Greedy,-0.8
Episode,20,step,75,state,"(0, 40)",1,"(0, 41)",--,-0.085,-0.008,-0.009,-0.089,-0.423,-0.088,-0.084,-0.090,-0.088,--,1,0,0,1,1,1,1,1,1,--,Greedy,-0.2
Episode,20,step,78,state,"(0, 41)",1,"(0, 34)",--,-0.213,-0.156,-0.166,-0.160,-0.423,-0.424,-0.499,-0.353,-0.163,--,3,2,3,2,1,1,3,2,3,--,Greedy,-0.2
Episode,20,step,79,state,"(0, 34)",0,"(0, 2)",--,-0.007,-0.009,-0.004,-0.006,-0.001,-0.007,-0.000,-0.010,-0.007,--,0,0,0,0,0,0,0,0,0,--,Epsilon = 0.32,0.15
Episode,20,step,81,state,"(0, 2)",8,"(0, 0)",--,-0.008,-0.090,-0.009,-0.089,-0.084,-0.087,-0.087,-0.085,-0.004,--,0,1,0,1,1,1,1,1,0,--,Greedy,0.8
Episode,20,step,82,state,"(0, 0)",6,"(1, 0)",--,0.154,0.173,0.146,0.089,0.140,0.085,0.181,0.074,0.150,--,17,9,2,13,2,6,8,38,34,--,Greedy,0.1
Episode,20,step,84,state,"(1, 0)",0,"(0, 0)",--,0.232,0.225,0.225,0.228,0.152,0.175,0.225,0.141,0.219,--,21,8,9,26,29,95,12,54,26,--,Greedy,0.1
Episode,20,step,86,state,"(0, 0)",6,"(0, 0)",--,0.154,0.173,0.146,0.089,0.140,0.085,0.209,0.074,0.150,--,17,9,2,13,2,6,10,38,34,--,Greedy,-1
end
