 , , ,log2019-04-25_09-46-14,ep ,169,step ,116,r ,9.620
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,169,step,1,state,"(1, 0)",7,"(1, 0)",--,0.232,0.222,0.221,0.229,0.227,0.231,0.222,0.233,0.233,--,309,202,359,320,515,427,420,466,373,--,Greedy,0
Episode,169,step,4,state,"(1, 0)",8,"(2, 0)",--,0.232,0.222,0.221,0.229,0.227,0.231,0.222,0.235,0.233,--,309,202,359,320,515,427,420,469,373,--,Epsilon = 0.32,0.1
Episode,169,step,7,state,"(2, 0)",1,"(1, 0)",--,0.143,0.195,0.079,-0.242,0.175,-0.234,0.149,0.075,0.167,--,332,509,394,467,341,298,227,249,180,--,Greedy,0.1
Episode,169,step,9,state,"(1, 0)",7,"(2, 0)",--,0.232,0.222,0.221,0.229,0.227,0.231,0.222,0.235,0.222,--,309,202,359,320,515,427,420,470,374,--,Epsilon = 0.32,0.1
Episode,169,step,12,state,"(2, 0)",1,"(1, 0)",--,0.143,0.217,0.079,-0.242,0.196,-0.234,0.149,0.075,0.167,--,332,511,394,467,342,298,227,249,180,--,Greedy,0.1
Episode,169,step,13,state,"(1, 0)",0,"(0, 0)",--,0.232,0.222,0.221,0.229,0.227,0.231,0.222,0.230,0.222,--,309,202,359,320,515,427,420,471,374,--,Greedy,0.1
Episode,169,step,16,state,"(0, 0)",3,"(1, 0)",--,0.117,0.072,0.115,0.095,0.150,0.106,0.162,0.201,-0.032,--,148,126,133,204,414,313,356,337,263,--,Epsilon = 0.32,0.1
Episode,169,step,17,state,"(1, 0)",8,"(2, 0)",--,0.221,0.222,0.221,0.229,0.227,0.231,0.222,0.230,0.222,--,310,202,359,320,515,427,420,471,374,--,Epsilon = 0.32,0.1
Episode,169,step,18,state,"(2, 0)",1,"(1, 0)",--,0.143,0.224,0.079,-0.242,0.196,-0.234,0.149,0.075,0.167,--,332,512,394,467,342,298,227,249,180,--,Greedy,0.1
Episode,169,step,20,state,"(1, 0)",5,"(2, 0)",--,0.221,0.222,0.221,0.229,0.227,0.232,0.222,0.230,0.225,--,310,202,359,320,515,428,420,471,375,--,Greedy,0.1
Episode,169,step,22,state,"(2, 0)",0,"(0, 0)",--,0.143,0.228,0.079,-0.043,0.196,-0.234,0.149,0.075,0.167,--,332,513,394,468,342,298,227,249,180,--,Epsilon = 0.32,0.1
Episode,169,step,24,state,"(0, 0)",7,"(2, 0)",--,0.117,0.072,0.115,0.153,0.150,0.106,0.162,0.208,-0.032,--,148,126,133,205,414,313,356,338,263,--,Greedy,0.1
Episode,169,step,25,state,"(2, 0)",1,"(1, 0)",--,0.174,0.228,0.079,-0.043,0.196,-0.234,0.149,0.075,0.167,--,333,513,394,468,342,298,227,249,180,--,Greedy,0.1
Episode,169,step,26,state,"(1, 0)",0,"(0, 0)",--,0.221,0.222,0.221,0.229,0.227,0.232,0.222,0.230,0.225,--,310,202,359,320,515,429,420,471,375,--,Epsilon = 0.32,0.1
