 , , ,log2019-04-26_16-52-03,ep ,49,step ,139,r ,10.020
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,49,step,1,state,"(1, 0)",1,"(1, 0)",--,0.235,0.238,0.196,0.234,0.234,0.234,0.235,0.233,0.227,--,46,101,45,67,236,132,72,112,64,--,Greedy,0
Episode,49,step,2,state,"(1, 0)",4,"(0, 0)",--,0.235,0.238,0.196,0.234,0.234,0.234,0.235,0.233,0.227,--,46,102,45,67,236,132,72,112,64,--,Epsilon = 0.32,0.1
Episode,49,step,6,state,"(0, 0)",1,"(0, 20)",--,0.165,0.225,0.216,0.166,0.083,0.055,0.111,0.217,0.123,--,43,34,21,59,55,59,61,49,147,--,Greedy,-0.12
Episode,49,step,11,state,"(0, 20)",8,"(2, 20)",--,-0.034,0.173,0.175,0.191,0.208,0.131,0.209,0.041,0.295,--,22,13,14,8,8,26,11,19,58,--,Greedy,0.1
Episode,49,step,18,state,"(2, 20)",8,"(2, 0)",--,0.161,0.272,0.373,0.303,0.301,0.284,0.313,0.375,0.373,--,56,4,47,36,9,4,11,15,44,--,Epsilon = 0.32,0.4
Episode,49,step,27,state,"(2, 0)",6,"(2, 1)",--,0.182,0.182,0.198,0.002,0.215,0.159,0.234,0.215,0.071,--,105,38,98,120,47,84,72,72,46,--,Greedy,-0.12
Episode,49,step,29,state,"(2, 1)",6,"(1, 1)",--,-0.186,0.076,0.002,0.134,0.107,-0.245,-0.046,-0.268,-0.265,--,22,17,17,16,5,17,4,17,14,--,Epsilon = 0.32,0.1
Episode,49,step,31,state,"(1, 1)",0,"(0, 1)",--,0.135,0.300,0.175,0.116,0.119,0.152,-0.299,0.123,0.168,--,1,32,13,1,1,2,8,1,7,--,Epsilon = 0.32,0.1
Episode,49,step,35,state,"(0, 1)",3,"(1, 1)",--,-0.112,0.275,0.304,0.337,0.299,0.332,0.250,0.234,0.304,--,5,12,61,7,14,13,4,4,11,--,Greedy,0.1
Episode,49,step,36,state,"(1, 1)",1,"(0, 1)",--,0.213,0.300,0.175,0.116,0.119,0.152,-0.299,0.123,0.168,--,2,32,13,1,1,2,8,1,7,--,Greedy,0.1
Episode,49,step,38,state,"(0, 1)",5,"(1, 1)",--,-0.112,0.275,0.304,0.310,0.299,0.315,0.250,0.234,0.304,--,5,12,61,8,14,14,4,4,11,--,Greedy,0.1
Episode,49,step,39,state,"(1, 1)",1,"(0, 1)",--,0.213,0.297,0.175,0.116,0.119,0.152,-0.299,0.123,0.168,--,2,33,13,1,1,2,8,1,7,--,Greedy,0.1
Episode,49,step,42,state,"(0, 1)",6,"(2, 1)",--,-0.112,0.275,0.304,0.298,0.299,0.297,0.250,0.234,0.293,--,5,12,61,9,14,15,4,4,12,--,Epsilon = 0.32,0.1
Episode,49,step,44,state,"(2, 1)",3,"(1, 1)",--,-0.186,0.076,0.002,0.152,0.107,-0.245,0.092,-0.268,-0.265,--,22,17,17,17,5,17,5,17,14,--,Greedy,0.1
Episode,49,step,45,state,"(1, 1)",1,"(0, 1)",--,0.213,0.290,0.175,0.116,0.119,0.152,-0.299,0.123,0.168,--,2,34,13,1,1,2,8,1,7,--,Greedy,0.1
Episode,49,step,48,state,"(0, 1)",2,"(0, 0)",--,-0.112,0.275,0.304,0.289,0.299,0.297,0.220,0.234,0.293,--,5,13,61,10,14,15,5,4,12,--,Greedy,0.4
Episode,49,step,50,state,"(0, 0)",5,"(1, 0)",--,0.165,0.159,0.216,0.166,0.083,0.055,0.111,0.221,0.123,--,43,35,21,59,55,59,61,50,147,--,Epsilon = 0.32,0.1
Episode,49,step,51,state,"(1, 0)",1,"(0, 0)",--,0.235,0.238,0.196,0.234,0.231,0.234,0.235,0.233,0.227,--,46,102,45,67,237,132,72,112,64,--,Greedy,0.1
Episode,49,step,52,state,"(0, 0)",7,"(1, 0)",--,0.165,0.159,0.216,0.166,0.083,0.132,0.111,0.221,0.123,--,43,35,21,59,55,60,61,50,147,--,Greedy,0.1
Episode,49,step,53,state,"(1, 0)",0,"(0, 0)",--,0.235,0.234,0.196,0.234,0.231,0.234,0.235,0.233,0.227,--,46,103,45,67,237,132,72,112,64,--,Greedy,0.1
Episode,49,step,56,state,"(0, 0)",7,"(1, 0)",--,0.165,0.189,0.216,0.166,0.083,0.132,0.111,0.229,0.123,--,43,36,21,59,55,60,61,52,147,--,Greedy,0.1
Episode,49,step,57,state,"(1, 0)",6,"(2, 0)",--,0.234,0.234,0.196,0.234,0.231,0.234,0.235,0.233,0.227,--,47,103,45,67,237,132,72,112,64,--,Greedy,0.1
Episode,49,step,58,state,"(2, 0)",0,"(1, 0)",--,0.182,0.182,0.198,0.002,0.215,0.159,0.118,0.215,0.071,--,105,38,98,120,47,84,73,72,46,--,Epsilon = 0.32,0.1
Episode,49,step,64,state,"(1, 0)",5,"(2, 0)",--,0.234,0.234,0.213,0.234,0.233,0.236,0.230,0.233,0.227,--,47,103,46,67,238,135,73,112,64,--,Greedy,0.1
Episode,49,step,65,state,"(2, 0)",3,"(1, 0)",--,0.205,0.182,0.198,0.002,0.215,0.159,0.118,0.215,0.071,--,106,38,98,120,47,84,73,72,46,--,Epsilon = 0.32,0.1
Episode,49,step,66,state,"(1, 0)",0,"(0, 0)",--,0.234,0.234,0.213,0.234,0.233,0.231,0.230,0.233,0.227,--,47,103,46,67,238,136,73,112,64,--,Greedy,0.1
Episode,49,step,70,state,"(0, 0)",7,"(2, 0)",--,0.194,0.189,0.216,0.166,0.083,0.132,0.163,0.233,0.123,--,44,36,21,59,55,60,62,54,147,--,Greedy,0.1
Episode,49,step,72,state,"(2, 0)",4,"(1, 0)",--,0.205,0.182,0.209,0.100,0.215,0.159,0.118,0.215,0.071,--,106,38,99,121,47,84,73,72,46,--,Greedy,0.1
Episode,49,step,73,state,"(1, 0)",0,"(0, 0)",--,0.234,0.234,0.213,0.234,0.233,0.231,0.230,0.233,0.227,--,48,103,46,67,238,136,73,112,64,--,Greedy,0.1
Episode,49,step,75,state,"(0, 0)",7,"(1, 0)",--,0.194,0.189,0.216,0.166,0.083,0.132,0.163,0.231,0.123,--,44,36,21,59,55,60,62,56,147,--,Greedy,0.1
Episode,49,step,76,state,"(1, 0)",0,"(2, 0)",--,0.234,0.234,0.213,0.234,0.233,0.231,0.230,0.233,0.227,--,49,103,46,67,238,136,73,112,64,--,Greedy,0.1
Episode,49,step,77,state,"(2, 0)",4,"(1, 0)",--,0.205,0.182,0.209,0.100,0.224,0.159,0.118,0.215,0.071,--,106,38,99,121,48,84,73,72,46,--,Greedy,0.1
Episode,49,step,80,state,"(1, 0)",1,"(0, 0)",--,0.232,0.234,0.213,0.234,0.233,0.231,0.233,0.233,0.227,--,50,103,46,68,238,136,74,112,64,--,Epsilon = 0.32,0.1
Episode,49,step,81,state,"(0, 0)",7,"(1, 0)",--,0.194,0.189,0.216,0.166,0.083,0.132,0.163,0.233,0.123,--,44,36,21,59,55,60,62,57,147,--,Greedy,0.1
