 , , ,log2019-04-26_16-50-24,ep ,40,step ,85,r ,7.380
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,40,step,1,state,"(1, 0)",2,"(1, 0)",--,0.223,0.208,0.220,0.231,0.233,0.149,0.182,0.213,0.201,--,31,70,28,54,70,111,49,94,56,--,Epsilon = 0.32,0
Episode,40,step,3,state,"(1, 0)",8,"(2, 0)",--,0.223,0.208,0.220,0.231,0.233,0.149,0.182,0.213,0.215,--,31,70,29,54,70,111,49,94,57,--,Epsilon = 0.32,0.1
Episode,40,step,4,state,"(2, 0)",0,"(1, 0)",--,0.232,-0.043,0.230,0.178,-0.047,0.187,0.174,0.213,0.200,--,53,35,57,96,41,67,38,52,35,--,Epsilon = 0.32,0.1
Episode,40,step,8,state,"(1, 0)",4,"(2, 0)",--,0.223,0.208,0.220,0.231,0.235,0.149,0.205,0.213,0.223,--,31,70,29,54,72,111,50,94,58,--,Greedy,0.1
Episode,40,step,9,state,"(2, 0)",0,"(1, 0)",--,0.233,-0.043,0.230,0.178,-0.047,0.187,0.174,0.213,0.200,--,54,35,57,96,41,67,38,52,35,--,Greedy,0.1
Episode,40,step,13,state,"(1, 0)",7,"(2, 0)",--,0.223,0.208,0.220,0.231,0.236,0.149,0.205,0.213,0.223,--,31,70,29,54,76,111,50,94,58,--,Epsilon = 0.32,0.1
Episode,40,step,14,state,"(2, 0)",0,"(1, 0)",--,0.234,-0.043,0.230,0.178,-0.047,0.187,0.174,0.213,0.200,--,55,35,57,96,41,67,38,52,35,--,Greedy,0.1
Episode,40,step,18,state,"(1, 0)",6,"(2, 0)",--,0.223,0.208,0.220,0.231,0.237,0.149,0.205,0.223,0.223,--,31,70,29,54,79,111,50,95,58,--,Epsilon = 0.32,0.1
Episode,40,step,21,state,"(2, 0)",0,"(1, 0)",--,0.236,-0.043,0.230,0.178,-0.047,0.187,0.174,0.213,0.216,--,57,35,57,96,41,67,38,52,36,--,Epsilon = 0.32,0.1
Episode,40,step,22,state,"(1, 0)",4,"(0, 0)",--,0.223,0.208,0.220,0.231,0.237,0.149,0.218,0.223,0.223,--,31,70,29,54,79,111,51,95,58,--,Greedy,0.1
Episode,40,step,23,state,"(0, 0)",8,"(1, 0)",--,0.154,-0.230,0.175,0.153,0.159,0.113,0.100,0.175,0.228,--,34,25,19,48,45,56,31,47,64,--,Greedy,0.1
Episode,40,step,24,state,"(1, 0)",4,"(2, 0)",--,0.223,0.208,0.220,0.231,0.235,0.149,0.218,0.223,0.223,--,31,70,29,54,80,111,51,95,58,--,Greedy,0.1
Episode,40,step,25,state,"(2, 0)",2,"(1, 0)",--,0.237,-0.043,0.230,0.178,-0.047,0.187,0.174,0.213,0.216,--,58,35,57,96,41,67,38,52,36,--,Epsilon = 0.32,0.1
Episode,40,step,26,state,"(1, 0)",4,"(0, 0)",--,0.223,0.208,0.220,0.231,0.236,0.149,0.218,0.223,0.223,--,31,70,29,54,81,111,51,95,58,--,Greedy,0.1
Episode,40,step,29,state,"(0, 0)",8,"(1, 0)",--,0.154,-0.035,0.175,0.153,0.159,0.113,0.100,0.175,0.233,--,34,26,19,48,45,56,31,47,66,--,Greedy,0.1
Episode,40,step,30,state,"(1, 0)",7,"(2, 0)",--,0.223,0.208,0.220,0.231,0.235,0.149,0.218,0.223,0.223,--,31,70,29,54,82,111,51,95,58,--,Epsilon = 0.32,0.1
