 , , ,log2019-04-25_09-20-17,ep ,13,step ,257,r ,23.960
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,13,step,1,state,"(0, 0)",5,"(0, 0)",--,0.072,0.132,0.092,0.076,0.051,0.207,-0.067,-0.335,0.071,--,5,2,17,2,7,42,4,3,4,--,Greedy,0
Episode,13,step,4,state,"(0, 0)",5,"(1, 0)",--,0.072,0.132,0.092,0.076,0.163,0.207,-0.067,-0.335,0.071,--,5,2,17,2,9,43,4,3,4,--,Greedy,0.1
Episode,13,step,5,state,"(1, 0)",7,"(2, 0)",--,0.222,0.085,0.157,0.130,0.105,0.208,0.139,0.162,0.192,--,36,5,2,6,59,4,2,4,4,--,Epsilon = 0.32,0.1
Episode,13,step,8,state,"(2, 0)",0,"(1, 0)",--,0.219,0.173,0.161,0.204,-0.006,0.207,0.102,-0.234,0.052,--,14,3,3,4,2,5,20,17,3,--,Greedy,0.1
Episode,13,step,9,state,"(1, 0)",0,"(0, 0)",--,0.222,0.085,0.157,0.130,0.105,0.208,0.139,0.188,0.192,--,36,5,2,6,59,4,2,5,4,--,Greedy,0.1
Episode,13,step,10,state,"(0, 0)",8,"(0, 4)",--,0.072,0.132,0.092,0.076,0.163,0.216,-0.067,-0.335,0.071,--,5,2,17,2,9,44,4,3,4,--,Epsilon = 0.32,-0.12
Episode,13,step,11,state,"(0, 4)",7,"(1, 20)",--,-0.010,-0.026,0.005,-0.008,-0.017,-0.008,-0.008,0.089,0.074,--,0,2,2,0,2,4,0,3,3,--,Greedy,-0.12
Episode,13,step,12,state,"(1, 20)",8,"(2, 20)",--,-0.003,0.095,0.187,-0.001,-0.084,0.093,-0.218,0.149,0.380,--,0,1,3,0,3,1,5,2,30,--,Greedy,0.1
Episode,13,step,13,state,"(2, 20)",4,"(2, 4)",--,0.174,0.143,0.221,0.199,0.192,0.464,0.207,-0.001,0.193,--,29,2,6,2,3,28,4,0,2,--,Epsilon = 0.32,0.4
Episode,13,step,14,state,"(2, 4)",1,"(1, 4)",--,0.113,0.426,-0.002,-0.002,-0.010,-0.009,-0.003,0.220,-0.002,--,1,18,0,0,0,0,0,1,0,--,Greedy,0.1
Episode,13,step,16,state,"(1, 4)",6,"(2, 4)",--,0.081,0.035,-0.004,0.213,0.168,-0.008,0.294,0.053,0.047,--,2,1,0,3,14,0,13,3,4,--,Greedy,0.1
Episode,13,step,17,state,"(2, 4)",1,"(2, 0)",--,0.113,0.364,-0.002,-0.002,-0.010,-0.009,-0.003,0.220,-0.002,--,1,19,0,0,0,0,0,1,0,--,Greedy,0.4
Episode,13,step,20,state,"(2, 0)",0,"(1, 0)",--,0.226,0.173,0.161,0.204,-0.006,0.207,0.102,-0.234,0.127,--,16,3,3,4,2,5,20,17,4,--,Greedy,0.1
Episode,13,step,23,state,"(1, 0)",0,"(0, 0)",--,0.226,0.085,0.157,0.130,0.105,0.208,0.139,0.206,0.192,--,38,5,2,6,59,4,2,6,4,--,Greedy,0.1
Episode,13,step,24,state,"(0, 0)",5,"(0, 4)",--,0.072,0.132,0.092,0.076,0.163,0.216,-0.067,-0.335,0.012,--,5,2,17,2,9,44,4,3,5,--,Greedy,-0.12
Episode,13,step,25,state,"(0, 4)",8,"(1, 4)",--,-0.010,-0.026,0.005,-0.008,-0.017,-0.008,-0.008,0.094,0.074,--,0,2,2,0,2,4,0,4,3,--,Epsilon = 0.32,0.1
Episode,13,step,26,state,"(1, 4)",6,"(2, 4)",--,0.081,0.035,-0.004,0.213,0.168,-0.008,0.301,0.053,0.047,--,2,1,0,3,14,0,14,3,4,--,Greedy,0.1
Episode,13,step,27,state,"(2, 4)",1,"(1, 4)",--,0.113,0.434,-0.002,-0.002,-0.010,-0.009,-0.003,0.220,-0.002,--,1,20,0,0,0,0,0,1,0,--,Greedy,0.1
Episode,13,step,29,state,"(1, 4)",2,"(2, 4)",--,0.081,0.035,-0.004,0.213,0.168,-0.008,0.308,0.053,0.047,--,2,1,0,3,14,0,16,3,4,--,Epsilon = 0.32,0.1
Episode,13,step,30,state,"(2, 4)",1,"(0, 4)",--,0.113,0.372,-0.002,-0.002,-0.010,-0.009,-0.003,0.220,-0.002,--,1,21,0,0,0,0,0,1,0,--,Greedy,0.1
Episode,13,step,32,state,"(0, 4)",0,"(0, 20)",--,-0.010,-0.026,0.005,-0.008,-0.017,-0.008,-0.008,0.094,0.173,--,0,2,2,0,2,4,0,4,5,--,Epsilon = 0.32,-0.12
Episode,13,step,35,state,"(0, 20)",4,"(1, 20)",--,0.072,-0.004,-0.238,-0.201,0.245,0.066,0.037,0.145,0.198,--,28,0,5,20,12,11,1,2,2,--,Greedy,0.1
Episode,13,step,37,state,"(1, 20)",8,"(2, 20)",--,-0.003,0.095,0.187,-0.001,-0.084,0.093,-0.218,0.149,0.351,--,0,1,3,0,3,1,5,2,32,--,Greedy,0.1
Episode,13,step,39,state,"(2, 20)",7,"(2, 4)",--,0.174,0.143,0.221,0.199,0.383,0.424,0.207,-0.001,0.193,--,29,2,6,2,4,29,4,0,2,--,Epsilon = 0.32,0.4
Episode,13,step,40,state,"(2, 4)",1,"(2, 0)",--,0.113,0.296,-0.002,-0.002,-0.010,-0.009,-0.003,0.220,-0.002,--,1,22,0,0,0,0,0,1,0,--,Greedy,0.4
Episode,13,step,41,state,"(2, 0)",3,"(1, 0)",--,0.227,0.173,0.161,0.204,-0.006,0.207,0.102,-0.234,0.127,--,17,3,3,4,2,5,20,17,4,--,Epsilon = 0.32,0.1
Episode,13,step,42,state,"(1, 0)",0,"(0, 0)",--,0.226,0.085,0.157,0.130,0.105,0.208,0.139,0.206,0.192,--,39,5,2,6,59,4,2,6,4,--,Epsilon = 0.32,0.1
Episode,13,step,44,state,"(0, 0)",5,"(1, 0)",--,0.072,0.132,0.092,0.076,0.163,0.220,-0.067,-0.335,0.012,--,5,2,17,2,9,46,4,3,5,--,Greedy,0.1
Episode,13,step,46,state,"(1, 0)",8,"(2, 0)",--,0.226,0.085,0.188,0.130,0.105,0.208,0.139,0.206,0.192,--,40,5,3,6,59,4,2,6,4,--,Epsilon = 0.32,0.1
Episode,13,step,47,state,"(2, 0)",2,"(1, 0)",--,0.227,0.173,0.161,0.215,-0.006,0.207,0.102,-0.234,0.127,--,17,3,3,5,2,5,20,17,4,--,Epsilon = 0.32,0.1
Episode,13,step,48,state,"(1, 0)",0,"(0, 0)",--,0.226,0.085,0.188,0.130,0.105,0.208,0.139,0.206,0.209,--,40,5,3,6,59,4,2,6,5,--,Greedy,0.1
Episode,13,step,50,state,"(0, 0)",5,"(1, 0)",--,0.072,0.132,0.092,0.076,0.163,0.227,-0.067,-0.335,0.012,--,5,2,17,2,9,48,4,3,5,--,Greedy,0.1
Episode,13,step,52,state,"(1, 0)",0,"(0, 4)",--,0.229,0.085,0.188,0.130,0.105,0.208,0.139,0.206,0.209,--,42,5,3,6,59,4,2,6,5,--,Greedy,-0.12
Episode,13,step,53,state,"(0, 4)",8,"(0, 20)",--,0.004,-0.026,0.005,-0.008,-0.017,-0.008,-0.008,0.094,0.173,--,1,2,2,0,2,4,0,4,5,--,Greedy,-0.12
Episode,13,step,54,state,"(0, 20)",6,"(1, 20)",--,0.072,-0.004,-0.238,-0.201,0.276,0.066,0.037,0.145,0.198,--,28,0,5,20,13,11,1,2,2,--,Epsilon = 0.32,0.1
Episode,13,step,55,state,"(1, 20)",8,"(2, 20)",--,-0.003,0.095,0.187,-0.001,-0.084,0.093,-0.218,0.149,0.359,--,0,1,3,0,3,1,5,2,33,--,Greedy,0.1
Episode,13,step,56,state,"(2, 20)",5,"(2, 4)",--,0.174,0.143,0.221,0.199,0.383,0.424,0.207,0.240,0.193,--,29,2,6,2,4,29,4,1,2,--,Epsilon = 0.32,0.4
Episode,13,step,57,state,"(2, 4)",1,"(2, 0)",--,0.113,0.395,-0.002,-0.002,-0.010,-0.009,-0.003,0.220,-0.002,--,1,23,0,0,0,0,0,1,0,--,Greedy,0.4
Episode,13,step,60,state,"(2, 0)",0,"(0, 0)",--,0.229,0.173,0.191,0.215,-0.006,0.207,0.102,-0.038,0.127,--,18,3,4,5,2,5,20,18,4,--,Epsilon = 0.32,0.1
Episode,13,step,62,state,"(0, 0)",5,"(1, 0)",--,0.072,0.132,0.092,0.076,0.163,0.231,-0.067,-0.335,0.012,--,5,2,17,2,9,50,4,3,5,--,Greedy,0.1
Episode,13,step,67,state,"(1, 0)",8,"(2, 0)",--,0.166,0.085,0.202,0.130,0.105,0.208,0.139,0.206,0.218,--,44,5,4,6,59,4,2,6,7,--,Greedy,0.1
Episode,13,step,69,state,"(2, 0)",0,"(1, 0)",--,0.232,0.173,0.191,0.215,-0.006,0.207,0.102,-0.038,0.127,--,20,3,4,5,2,5,20,18,4,--,Greedy,0.1
Episode,13,step,71,state,"(1, 0)",8,"(2, 0)",--,0.166,0.085,0.202,0.130,0.105,0.208,0.139,0.206,0.227,--,44,5,4,6,59,4,2,6,9,--,Epsilon = 0.32,0.1
Episode,13,step,73,state,"(2, 0)",0,"(1, 0)",--,0.233,0.173,0.191,0.215,-0.006,0.207,0.102,-0.038,0.127,--,22,3,4,5,2,5,20,18,4,--,Greedy,0.1
Episode,13,step,75,state,"(1, 0)",7,"(2, 0)",--,0.166,0.085,0.202,0.130,0.105,0.208,0.139,0.206,0.231,--,44,5,4,6,59,4,2,6,11,--,Epsilon = 0.32,0.1
Episode,13,step,77,state,"(2, 0)",6,"(1, 0)",--,0.234,0.173,0.191,0.215,-0.006,0.207,0.102,-0.038,0.127,--,24,3,4,5,2,5,20,18,4,--,Epsilon = 0.32,0.1
Episode,13,step,78,state,"(1, 0)",8,"(2, 0)",--,0.166,0.085,0.202,0.130,0.105,0.208,0.139,0.218,0.231,--,44,5,4,6,59,4,2,7,11,--,Greedy,0.1
Episode,13,step,80,state,"(2, 0)",0,"(0, 0)",--,0.235,0.173,0.191,0.215,-0.006,0.207,0.157,-0.038,0.127,--,25,3,4,5,2,5,21,18,4,--,Epsilon = 0.32,0.1
Episode,13,step,81,state,"(0, 0)",6,"(1, 0)",--,0.072,0.132,0.092,0.076,0.163,0.227,-0.067,-0.335,0.012,--,5,2,17,2,9,51,4,3,5,--,Epsilon = 0.32,0.1
Episode,13,step,84,state,"(1, 0)",8,"(2, 0)",--,0.166,0.148,0.202,0.130,0.105,0.208,0.139,0.218,0.234,--,44,6,4,6,59,4,2,7,13,--,Greedy,0.1
Episode,13,step,86,state,"(2, 0)",0,"(0, 0)",--,0.234,0.173,0.191,0.215,-0.006,0.207,0.157,-0.038,0.127,--,27,3,4,5,2,5,21,18,4,--,Greedy,0.1
Episode,13,step,88,state,"(0, 0)",5,"(1, 0)",--,0.072,0.132,0.092,0.076,0.163,0.227,0.060,-0.097,0.012,--,5,2,17,2,9,51,5,4,5,--,Greedy,0.1
Episode,13,step,89,state,"(1, 0)",6,"(2, 0)",--,0.166,0.148,0.202,0.130,0.105,0.208,0.139,0.218,0.235,--,44,6,4,6,59,4,2,7,14,--,Epsilon = 0.32,0.1
