 , , ,log2019-04-25_10-05-27,ep ,278,step ,148,r ,14.600
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,278,step,1,state,"(1, 0)",2,"(1, 0)",--,0.225,0.223,0.231,0.229,0.230,0.225,0.203,0.206,0.230,--,530,422,587,654,858,664,645,739,596,--,Greedy,0
Episode,278,step,6,state,"(1, 0)",2,"(0, 0)",--,0.225,0.223,0.234,0.229,0.232,0.225,0.203,0.206,0.230,--,530,422,591,654,859,664,645,739,596,--,Greedy,0.1
Episode,278,step,8,state,"(0, 0)",5,"(1, 0)",--,0.181,0.139,0.090,0.150,0.144,0.233,0.195,0.203,0.182,--,235,240,254,404,636,592,574,675,452,--,Greedy,0.1
Episode,278,step,10,state,"(1, 0)",2,"(0, 0)",--,0.225,0.223,0.235,0.229,0.232,0.225,0.203,0.206,0.230,--,530,422,593,654,859,664,645,739,596,--,Greedy,0.1
Episode,278,step,11,state,"(0, 0)",7,"(1, 0)",--,0.181,0.139,0.090,0.150,0.144,0.234,0.195,0.203,0.182,--,235,240,254,404,636,593,574,675,452,--,Epsilon = 0.32,0.1
Episode,278,step,12,state,"(1, 0)",2,"(0, 0)",--,0.225,0.223,0.235,0.229,0.232,0.225,0.203,0.206,0.230,--,530,422,594,654,859,664,645,739,596,--,Greedy,0.1
Episode,278,step,14,state,"(0, 0)",1,"(0, 4)",--,0.204,0.139,0.090,0.150,0.144,0.234,0.195,0.217,0.182,--,236,240,254,404,636,593,574,676,452,--,Epsilon = 0.32,-0.12
Episode,278,step,15,state,"(0, 4)",4,"(0, 20)",--,0.054,0.051,0.035,0.057,0.094,0.174,0.062,0.124,0.061,--,20,35,15,26,37,43,27,79,50,--,Epsilon = 0.32,-0.12
Episode,278,step,17,state,"(0, 20)",7,"(1, 20)",--,0.059,0.151,0.193,-0.162,0.245,-0.615,-0.027,0.276,0.022,--,106,82,88,61,138,149,122,256,205,--,Greedy,0.1
Episode,278,step,18,state,"(1, 20)",7,"(2, 20)",--,0.153,0.251,0.308,-0.192,0.130,0.108,0.212,0.490,0.245,--,72,92,77,98,127,147,243,189,269,--,Greedy,0.1
Episode,278,step,23,state,"(2, 20)",6,"(1, 20)",--,0.235,0.102,0.308,0.271,0.308,0.322,0.412,0.274,0.293,--,214,193,216,208,237,378,210,250,291,--,Greedy,0.1
Episode,278,step,24,state,"(1, 20)",7,"(2, 20)",--,0.153,0.251,0.308,-0.192,0.130,0.108,0.212,0.435,0.245,--,72,92,77,98,127,147,243,190,269,--,Greedy,0.1
Episode,278,step,25,state,"(2, 20)",6,"(2, 4)",--,0.235,0.102,0.308,0.271,0.308,0.322,0.387,0.274,0.293,--,214,193,216,208,237,378,211,250,291,--,Greedy,0.4
Episode,278,step,26,state,"(2, 4)",0,"(2, 0)",--,0.495,0.334,0.402,0.401,0.394,0.411,0.410,0.307,0.356,--,40,90,19,40,40,43,101,86,30,--,Greedy,0.4
Episode,278,step,27,state,"(2, 0)",1,"(1, 0)",--,0.147,0.212,0.200,0.184,0.206,0.212,0.131,0.145,0.135,--,510,855,716,747,600,423,428,386,318,--,Greedy,0.1
Episode,278,step,28,state,"(1, 0)",2,"(0, 0)",--,0.225,0.223,0.236,0.229,0.232,0.225,0.203,0.206,0.230,--,530,422,595,654,859,664,645,739,596,--,Greedy,0.1
Episode,278,step,31,state,"(0, 0)",5,"(1, 4)",--,0.204,0.141,0.090,0.150,0.144,0.235,0.195,0.217,0.182,--,236,242,254,404,636,594,574,676,452,--,Greedy,-0.12
Episode,278,step,33,state,"(1, 4)",4,"(0, 20)",--,0.139,0.225,0.238,0.223,0.137,0.162,0.199,0.234,0.173,--,10,16,11,25,30,26,77,44,73,--,Epsilon = 0.32,-0.12
Episode,278,step,34,state,"(0, 20)",7,"(2, 20)",--,0.059,0.151,0.193,-0.162,0.245,-0.615,-0.027,0.321,0.022,--,106,82,88,61,138,149,122,257,205,--,Greedy,0.1
Episode,278,step,36,state,"(2, 20)",6,"(2, 4)",--,0.235,0.102,0.308,0.271,0.308,0.322,0.464,0.274,0.293,--,214,193,216,208,237,378,213,250,291,--,Greedy,0.4
Episode,278,step,37,state,"(2, 4)",0,"(2, 0)",--,0.507,0.334,0.402,0.401,0.394,0.411,0.410,0.307,0.356,--,41,90,19,40,40,43,101,86,30,--,Greedy,0.4
Episode,278,step,38,state,"(2, 0)",3,"(1, 0)",--,0.147,0.222,0.200,0.184,0.206,0.212,0.131,0.145,0.135,--,510,856,716,747,600,423,428,386,318,--,Epsilon = 0.32,0.1
Episode,278,step,39,state,"(1, 0)",2,"(0, 0)",--,0.225,0.223,0.236,0.229,0.232,0.225,0.203,0.206,0.230,--,530,422,596,654,859,664,645,739,596,--,Greedy,0.1
Episode,278,step,41,state,"(0, 0)",5,"(1, 0)",--,0.204,0.141,0.090,0.150,0.144,0.144,0.195,0.221,0.182,--,236,242,254,404,636,595,574,677,452,--,Epsilon = 0.32,0.1
Episode,278,step,42,state,"(1, 0)",4,"(2, 0)",--,0.225,0.223,0.232,0.229,0.232,0.225,0.203,0.206,0.230,--,530,422,597,654,859,664,645,739,596,--,Greedy,0.1
Episode,278,step,43,state,"(2, 0)",1,"(1, 0)",--,0.147,0.222,0.200,0.206,0.206,0.212,0.131,0.145,0.135,--,510,856,716,748,600,423,428,386,318,--,Greedy,0.1
Episode,278,step,44,state,"(1, 0)",2,"(0, 0)",--,0.225,0.223,0.232,0.229,0.231,0.225,0.203,0.206,0.230,--,530,422,597,654,860,664,645,739,596,--,Greedy,0.1
Episode,278,step,46,state,"(0, 0)",7,"(2, 4)",--,0.204,0.141,0.090,0.150,0.144,0.182,0.195,0.224,0.182,--,236,242,254,404,636,596,574,678,452,--,Greedy,-0.12
Episode,278,step,47,state,"(2, 4)",5,"(2, 0)",--,0.516,0.334,0.402,0.401,0.394,0.411,0.410,0.307,0.356,--,42,90,19,40,40,43,101,86,30,--,Epsilon = 0.32,0.4
Episode,278,step,49,state,"(2, 0)",1,"(0, 0)",--,0.147,0.229,0.200,0.206,0.206,0.212,0.131,0.145,0.135,--,510,858,716,748,600,423,428,386,318,--,Greedy,0.1
Episode,278,step,51,state,"(0, 0)",7,"(1, 4)",--,0.204,0.141,0.090,0.150,0.144,0.182,0.195,0.211,0.182,--,236,242,254,404,636,596,574,680,452,--,Epsilon = 0.32,-0.12
Episode,278,step,52,state,"(1, 4)",2,"(1, 0)",--,0.139,0.225,0.238,0.223,0.107,0.162,0.199,0.234,0.173,--,10,16,11,25,31,26,77,44,73,--,Greedy,0.4
Episode,278,step,53,state,"(1, 0)",3,"(0, 0)",--,0.225,0.223,0.230,0.229,0.231,0.225,0.203,0.206,0.230,--,530,422,598,654,860,664,645,739,596,--,Epsilon = 0.32,0.1
Episode,278,step,54,state,"(0, 0)",0,"(0, 4)",--,0.204,0.141,0.090,0.150,0.144,0.182,0.195,0.130,0.182,--,236,242,254,404,636,596,574,681,452,--,Greedy,-0.12
Episode,278,step,55,state,"(0, 4)",0,"(0, 20)",--,0.054,0.051,0.035,0.057,0.072,0.174,0.062,0.124,0.061,--,20,35,15,26,38,43,27,79,50,--,Epsilon = 0.32,-0.12
Episode,278,step,58,state,"(0, 20)",7,"(1, 20)",--,0.059,0.151,0.193,-0.162,0.245,-0.615,-0.027,0.316,0.022,--,106,82,88,61,138,149,122,260,205,--,Greedy,0.1
Episode,278,step,59,state,"(1, 20)",3,"(2, 20)",--,0.153,0.251,0.308,-0.192,0.130,0.108,0.212,0.389,0.245,--,72,92,77,98,127,147,243,191,269,--,Epsilon = 0.32,0.1
Episode,278,step,68,state,"(2, 20)",6,"(2, 4)",--,0.235,0.102,0.308,0.304,0.308,0.340,0.360,0.274,0.293,--,214,193,216,210,237,379,219,250,291,--,Greedy,0.4
Episode,278,step,69,state,"(2, 4)",5,"(2, 0)",--,0.516,0.334,0.402,0.401,0.394,0.462,0.410,0.307,0.356,--,42,90,19,40,40,44,101,86,30,--,Epsilon = 0.32,0.4
Episode,278,step,70,state,"(2, 0)",1,"(1, 0)",--,0.147,0.225,0.200,0.206,0.206,0.212,0.131,0.145,0.135,--,510,859,716,748,600,423,428,386,318,--,Greedy,0.1
Episode,278,step,71,state,"(1, 0)",1,"(0, 0)",--,0.225,0.223,0.230,0.225,0.231,0.225,0.203,0.206,0.230,--,530,422,598,655,860,664,645,739,596,--,Epsilon = 0.32,0.1
Episode,278,step,73,state,"(0, 0)",6,"(2, 0)",--,0.111,0.141,0.090,0.150,0.144,0.182,0.203,0.130,0.182,--,237,242,254,404,636,596,575,681,452,--,Greedy,0.1
Episode,278,step,74,state,"(2, 0)",1,"(1, 0)",--,0.147,0.229,0.200,0.206,0.206,0.212,0.131,0.145,0.135,--,510,860,716,748,600,423,428,386,318,--,Greedy,0.1
Episode,278,step,81,state,"(1, 0)",1,"(0, 0)",--,0.225,0.219,0.230,0.225,0.236,0.225,0.203,0.206,0.230,--,530,423,598,655,866,664,645,739,596,--,Epsilon = 0.32,0.1
Episode,278,step,82,state,"(0, 0)",3,"(0, 4)",--,0.111,0.141,0.090,0.150,0.144,0.182,0.215,0.130,0.182,--,237,242,254,404,636,596,576,681,452,--,Epsilon = 0.32,-0.12
Episode,278,step,83,state,"(0, 4)",5,"(0, 20)",--,0.067,0.051,0.035,0.057,0.072,0.174,0.062,0.124,0.061,--,21,35,15,26,38,43,27,79,50,--,Greedy,-0.12
Episode,278,step,84,state,"(0, 20)",7,"(1, 20)",--,0.059,0.151,0.193,-0.162,0.245,-0.615,-0.027,0.320,0.022,--,106,82,88,61,138,149,122,261,205,--,Greedy,0.1
Episode,278,step,86,state,"(1, 20)",8,"(2, 4)",--,0.225,0.251,0.308,0.068,0.130,0.108,0.212,0.389,0.245,--,73,92,77,99,127,147,243,191,269,--,Epsilon = 0.32,0.4
Episode,278,step,88,state,"(2, 4)",5,"(1, 4)",--,0.467,0.334,0.402,0.401,0.394,0.491,0.410,0.307,0.356,--,43,90,19,40,40,45,101,86,30,--,Greedy,0.1
Episode,278,step,90,state,"(1, 4)",2,"(0, 4)",--,0.139,0.225,0.340,0.223,0.107,0.162,0.199,0.234,0.173,--,10,16,13,25,31,26,77,44,73,--,Greedy,0.1
Episode,278,step,92,state,"(0, 4)",5,"(1, 20)",--,0.067,0.051,0.035,0.057,0.072,0.148,0.062,0.124,0.061,--,21,35,15,26,38,45,27,79,50,--,Greedy,-0.12
Episode,278,step,93,state,"(1, 20)",8,"(2, 20)",--,0.225,0.251,0.308,0.068,0.130,0.108,0.212,0.389,0.436,--,73,92,77,99,127,147,243,191,270,--,Greedy,0.1
Episode,278,step,95,state,"(2, 20)",6,"(2, 4)",--,0.235,0.223,0.308,0.304,0.308,0.340,0.503,0.274,0.293,--,214,194,216,210,237,379,220,250,291,--,Greedy,0.4
Episode,278,step,96,state,"(2, 4)",0,"(1, 4)",--,0.467,0.334,0.402,0.401,0.394,0.415,0.410,0.307,0.356,--,43,90,19,40,40,46,101,86,30,--,Greedy,0.1
Episode,278,step,97,state,"(1, 4)",2,"(0, 0)",--,0.139,0.225,0.271,0.223,0.107,0.162,0.199,0.234,0.173,--,10,16,14,25,31,26,77,44,73,--,Greedy,0.4
