 , , ,log2019-04-26_17-09-55,ep ,167,step ,60,r ,2.560
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,167,step,1,state,"(0, 0)",0,"(0, 0)",--,0.098,0.035,0.145,-0.068,0.159,-0.031,0.237,0.204,0.045,--,139,154,169,261,322,271,269,316,349,--,Epsilon = 0.32,0
Episode,167,step,3,state,"(0, 0)",6,"(1, 0)",--,0.098,0.035,0.145,-0.068,0.159,-0.031,0.237,0.204,0.045,--,140,154,169,261,322,271,270,316,349,--,Epsilon = 0.32,0.1
Episode,167,step,4,state,"(1, 0)",8,"(2, 0)",--,0.177,0.182,0.167,0.195,0.201,0.202,0.199,0.078,0.233,--,224,266,283,374,463,404,325,376,401,--,Greedy,0.1
Episode,167,step,5,state,"(2, 0)",0,"(1, 0)",--,0.224,0.221,0.177,0.216,0.134,0.211,0.176,0.139,0.209,--,343,286,425,453,353,332,230,181,212,--,Greedy,0.1
Episode,167,step,7,state,"(1, 0)",8,"(2, 0)",--,0.177,0.182,0.167,0.195,0.201,0.202,0.199,0.078,0.233,--,224,266,283,374,463,404,325,376,403,--,Greedy,0.1
Episode,167,step,11,state,"(2, 0)",0,"(1, 0)",--,0.228,0.221,0.177,0.216,0.134,0.211,0.176,0.139,0.218,--,346,286,425,453,353,332,230,181,213,--,Greedy,0.1
Episode,167,step,12,state,"(1, 0)",8,"(0, 0)",--,0.177,0.182,0.167,0.195,0.201,0.202,0.199,0.078,0.231,--,224,266,283,374,463,404,325,376,404,--,Greedy,0.1
Episode,167,step,13,state,"(0, 0)",6,"(1, 0)",--,0.098,0.035,0.145,-0.068,0.159,-0.031,0.236,0.204,0.045,--,140,154,169,261,322,271,271,316,349,--,Greedy,0.1
Episode,167,step,15,state,"(1, 0)",8,"(2, 0)",--,0.177,0.182,0.167,0.212,0.201,0.202,0.199,0.078,0.234,--,224,266,283,375,463,404,325,376,405,--,Greedy,0.1
Episode,167,step,16,state,"(2, 0)",0,"(1, 0)",--,0.231,0.221,0.177,0.216,0.134,0.211,0.176,0.139,0.218,--,347,286,425,453,353,332,230,181,213,--,Greedy,0.1
Episode,167,step,17,state,"(1, 0)",8,"(2, 0)",--,0.177,0.182,0.167,0.212,0.201,0.202,0.199,0.078,0.234,--,224,266,283,375,463,404,325,376,406,--,Greedy,0.1
Episode,167,step,18,state,"(2, 0)",0,"(1, 0)",--,0.233,0.221,0.177,0.216,0.134,0.211,0.176,0.139,0.218,--,348,286,425,453,353,332,230,181,213,--,Greedy,0.1
