 , , ,log2019-04-25_10-06-18,ep ,282,step ,140,r ,12.980
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,282,step,1,state,"(0, 0)",8,"(1, 0)",--,0.132,0.114,0.216,0.169,0.151,0.151,0.141,0.200,0.236,--,249,247,262,408,647,598,580,683,467,--,Greedy,0
Episode,282,step,2,state,"(1, 0)",0,"(0, 0)",--,0.209,-0.052,0.220,0.169,0.207,0.234,0.228,0.206,0.183,--,533,428,602,658,872,689,648,739,612,--,Epsilon = 0.32,0.1
Episode,282,step,4,state,"(0, 0)",7,"(1, 0)",--,0.132,0.114,0.216,0.169,0.182,0.151,0.141,0.200,0.194,--,249,247,262,408,648,598,580,683,468,--,Epsilon = 0.32,0.1
Episode,282,step,5,state,"(1, 0)",5,"(2, 0)",--,0.216,-0.052,0.220,0.169,0.207,0.234,0.228,0.206,0.183,--,534,428,602,658,872,689,648,739,612,--,Greedy,0.1
Episode,282,step,18,state,"(2, 0)",5,"(2, 1)",--,0.183,0.155,0.204,0.220,0.186,0.237,0.183,0.174,0.216,--,511,888,729,750,607,438,439,390,321,--,Greedy,-0.12
Episode,282,step,19,state,"(2, 1)",0,"(1, 1)",--,0.245,-0.117,-0.344,0.049,-0.441,-0.215,-0.088,0.069,-0.446,--,78,126,69,152,95,82,87,81,52,--,Greedy,0.1
Episode,282,step,20,state,"(1, 1)",1,"(0, 1)",--,-0.217,0.295,-0.040,0.200,0.057,0.158,0.180,0.143,0.010,--,97,103,102,28,22,61,42,32,32,--,Greedy,0.1
Episode,282,step,22,state,"(0, 1)",1,"(0, 0)",--,0.268,0.414,0.214,-0.119,0.250,0.250,-0.219,0.247,0.246,--,110,75,104,110,121,42,59,44,84,--,Greedy,0.4
Episode,282,step,34,state,"(0, 0)",2,"(0, 4)",--,0.132,0.114,0.235,0.169,0.182,0.151,0.141,0.223,0.194,--,249,247,272,408,648,598,580,685,468,--,Greedy,-0.12
Episode,282,step,35,state,"(0, 4)",5,"(0, 20)",--,0.067,0.058,0.056,0.057,0.072,0.143,0.062,0.124,0.067,--,21,36,16,26,38,53,27,79,51,--,Greedy,-0.12
Episode,282,step,36,state,"(0, 20)",7,"(1, 20)",--,0.059,0.151,0.225,-0.162,0.245,-0.615,-0.027,-0.239,0.195,--,106,82,89,61,138,149,122,278,207,--,Epsilon = 0.32,0.1
Episode,282,step,37,state,"(1, 20)",8,"(2, 20)",--,0.270,0.277,0.308,0.068,0.228,0.238,0.276,0.324,0.338,--,75,93,77,99,128,148,248,194,280,--,Greedy,0.1
Episode,282,step,39,state,"(2, 20)",7,"(2, 4)",--,0.338,0.223,0.332,0.299,0.315,0.314,0.172,0.274,0.323,--,220,194,220,211,241,391,234,250,299,--,Epsilon = 0.32,0.4
Episode,282,step,40,state,"(2, 4)",6,"(2, 0)",--,0.362,0.334,0.402,0.401,0.394,0.329,0.461,0.307,0.356,--,50,90,19,40,40,51,102,86,30,--,Greedy,0.4
Episode,282,step,43,state,"(2, 0)",3,"(0, 0)",--,0.183,0.155,0.204,0.226,0.186,0.147,0.183,0.174,0.216,--,511,888,729,752,607,439,439,390,321,--,Greedy,0.1
Episode,282,step,44,state,"(0, 0)",7,"(1, 0)",--,0.132,0.114,0.121,0.169,0.182,0.151,0.141,0.223,0.194,--,249,247,273,408,648,598,580,685,468,--,Greedy,0.1
Episode,282,step,45,state,"(1, 0)",5,"(2, 0)",--,0.216,-0.052,0.220,0.169,0.207,0.234,0.228,0.206,0.183,--,534,428,602,658,872,690,648,739,612,--,Greedy,0.1
Episode,282,step,46,state,"(2, 0)",1,"(1, 0)",--,0.183,0.155,0.204,0.227,0.186,0.147,0.183,0.174,0.216,--,511,888,729,753,607,439,439,390,321,--,Epsilon = 0.32,0.1
Episode,282,step,52,state,"(1, 0)",5,"(2, 0)",--,0.224,-0.052,0.220,0.169,0.207,0.236,0.228,0.206,0.183,--,535,428,602,658,872,695,648,739,612,--,Epsilon = 0.32,0.1
