 , , ,log2019-04-25_09-47-35,ep ,179,step ,107,r ,5.850
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,179,step,1,state,"(1, 0)",7,"(1, 0)",--,0.235,0.234,0.230,0.237,0.146,0.236,0.197,0.238,0.185,--,323,227,405,338,564,450,432,494,389,--,Greedy,0
Episode,179,step,3,state,"(1, 0)",7,"(0, 0)",--,0.236,0.234,0.230,0.237,0.146,0.236,0.197,0.238,0.185,--,324,227,405,338,564,450,432,495,389,--,Greedy,0.1
Episode,179,step,4,state,"(0, 0)",3,"(1, 0)",--,0.133,0.202,0.193,0.219,0.158,0.121,0.175,0.116,0.207,--,154,134,136,211,423,319,403,396,267,--,Greedy,0.1
Episode,179,step,5,state,"(1, 0)",3,"(0, 0)",--,0.236,0.234,0.230,0.237,0.146,0.236,0.197,0.233,0.185,--,324,227,405,338,564,450,432,496,389,--,Greedy,0.1
Episode,179,step,9,state,"(0, 0)",6,"(1, 4)",--,0.133,0.202,0.193,0.232,0.158,0.121,0.175,0.116,0.207,--,154,134,136,215,423,319,403,396,267,--,Epsilon = 0.32,-0.12
Episode,179,step,11,state,"(1, 4)",8,"(2, 4)",--,0.196,0.314,0.231,0.292,0.125,0.230,0.177,0.055,0.389,--,9,9,8,14,28,8,37,15,50,--,Greedy,0.1
Episode,179,step,14,state,"(2, 4)",1,"(2, 0)",--,0.426,0.351,0.352,0.413,0.452,0.424,0.466,0.430,0.447,--,21,67,7,26,7,30,65,42,11,--,Epsilon = 0.32,0.4
Episode,179,step,18,state,"(2, 0)",2,"(1, 0)",--,0.225,0.171,0.139,-0.232,0.219,0.207,0.233,0.217,0.050,--,372,527,438,475,356,305,259,266,183,--,Epsilon = 0.32,0.1
Episode,179,step,20,state,"(1, 0)",0,"(0, 0)",--,0.236,0.234,0.230,0.235,0.146,0.236,0.197,0.235,0.185,--,324,227,405,339,564,450,432,497,389,--,Greedy,0.1
Episode,179,step,23,state,"(0, 0)",3,"(0, 4)",--,0.133,0.216,0.193,0.233,0.158,0.121,0.146,0.116,0.207,--,154,135,136,216,423,319,404,396,267,--,Greedy,-0.12
Episode,179,step,24,state,"(0, 4)",5,"(0, 20)",--,0.054,0.054,0.021,0.042,0.048,0.205,0.030,0.048,0.050,--,10,25,13,12,26,31,4,35,48,--,Greedy,-0.12
Episode,179,step,27,state,"(0, 20)",5,"(1, 20)",--,0.137,0.214,-0.325,-0.130,0.180,-0.011,0.099,0.185,-0.123,--,69,44,53,50,58,100,44,170,140,--,Epsilon = 0.32,0.1
Episode,179,step,28,state,"(1, 20)",7,"(2, 20)",--,0.219,0.244,0.245,0.246,0.231,0.242,-0.230,0.467,-0.125,--,41,51,48,45,94,93,219,122,151,--,Greedy,0.1
Episode,179,step,33,state,"(2, 20)",1,"(2, 4)",--,0.274,0.464,0.288,0.254,0.265,0.313,0.327,0.287,-0.162,--,134,142,139,143,144,254,114,200,139,--,Greedy,0.4
Episode,179,step,34,state,"(2, 4)",6,"(2, 0)",--,0.426,0.428,0.352,0.413,0.452,0.424,0.466,0.430,0.447,--,21,68,7,26,7,30,65,42,11,--,Greedy,0.4
Episode,179,step,47,state,"(2, 0)",6,"(1, 1)",--,0.225,0.171,0.204,-0.036,0.227,0.207,0.237,0.217,0.050,--,372,527,440,476,357,305,268,266,183,--,Greedy,-0.12
Episode,179,step,49,state,"(1, 1)",1,"(0, 1)",--,0.134,0.215,-0.019,-0.259,-0.259,0.012,0.057,-0.113,0.118,--,80,69,40,19,20,39,17,27,14,--,Greedy,0.1
