 , , ,log2019-04-26_17-01-48,ep ,112,step ,125,r ,10.240
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,112,step,1,state,"(1, 0)",0,"(1, 0)",--,0.237,0.236,0.236,0.215,0.213,0.236,0.185,0.232,0.235,--,144,203,199,207,362,313,238,268,188,--,Greedy,0
Episode,112,step,2,state,"(1, 0)",0,"(0, 0)",--,0.237,0.236,0.236,0.215,0.213,0.236,0.185,0.232,0.235,--,145,203,199,207,362,313,238,268,188,--,Greedy,0.1
Episode,112,step,5,state,"(0, 0)",0,"(0, 4)",--,0.230,0.178,0.157,0.198,0.164,0.111,0.138,0.219,0.199,--,101,104,120,185,184,215,150,203,259,--,Greedy,-0.12
Episode,112,step,6,state,"(0, 4)",6,"(0, 20)",--,0.038,0.059,0.095,0.048,0.039,-0.017,0.160,-0.031,0.043,--,7,19,22,7,23,25,16,1,4,--,Greedy,-0.12
Episode,112,step,8,state,"(0, 20)",8,"(2, 20)",--,0.252,0.098,-0.005,0.251,0.281,-0.003,0.241,0.187,0.301,--,34,21,31,32,17,41,23,92,115,--,Greedy,0.1
Episode,112,step,11,state,"(2, 20)",4,"(1, 20)",--,0.052,-0.143,0.040,0.035,0.388,0.289,0.289,0.148,0.314,--,65,23,81,92,34,63,47,98,129,--,Greedy,0.1
Episode,112,step,12,state,"(1, 20)",8,"(2, 20)",--,0.274,0.268,0.284,0.296,0.283,0.276,-0.160,0.293,0.395,--,20,14,23,30,27,64,62,115,30,--,Greedy,0.1
Episode,112,step,15,state,"(2, 20)",4,"(1, 20)",--,0.052,-0.143,0.040,0.035,0.323,0.289,0.289,0.148,0.314,--,65,23,81,92,37,63,47,98,129,--,Greedy,0.1
Episode,112,step,16,state,"(1, 20)",8,"(2, 20)",--,0.274,0.268,0.284,0.296,0.283,0.276,-0.160,0.293,0.360,--,20,14,23,30,27,64,62,115,31,--,Greedy,0.1
Episode,112,step,19,state,"(2, 20)",4,"(2, 4)",--,0.052,-0.143,0.040,0.035,0.303,0.289,0.289,0.148,0.300,--,65,23,81,92,39,63,47,98,130,--,Greedy,0.4
Episode,112,step,20,state,"(2, 4)",6,"(2, 0)",--,0.347,0.428,0.395,0.351,0.308,0.317,0.529,0.433,0.145,--,12,23,4,12,2,25,25,34,1,--,Greedy,0.4
Episode,112,step,22,state,"(2, 0)",4,"(1, 0)",--,0.143,0.151,0.169,0.039,0.230,0.212,0.170,0.205,0.140,--,247,121,281,363,199,231,136,138,124,--,Greedy,0.1
Episode,112,step,24,state,"(1, 0)",1,"(0, 0)",--,0.234,0.236,0.237,0.215,0.213,0.236,0.185,0.232,0.235,--,146,203,200,207,362,313,238,268,188,--,Epsilon = 0.32,0.1
Episode,112,step,26,state,"(0, 0)",7,"(1, 0)",--,0.122,0.178,0.157,0.198,0.164,0.111,0.138,0.222,0.199,--,102,104,120,185,184,215,150,204,259,--,Greedy,0.1
Episode,112,step,30,state,"(1, 0)",3,"(0, 0)",--,0.234,0.232,0.237,0.215,0.213,0.236,0.185,0.234,0.235,--,146,204,202,207,362,313,238,269,188,--,Epsilon = 0.32,0.1
Episode,112,step,31,state,"(0, 0)",7,"(1, 4)",--,0.122,0.178,0.157,0.198,0.164,0.111,0.138,0.228,0.199,--,102,104,120,185,184,215,150,205,259,--,Greedy,-0.12
Episode,112,step,32,state,"(1, 4)",6,"(2, 4)",--,0.137,0.032,0.079,0.052,0.154,0.053,0.278,0.033,-0.003,--,5,1,9,1,3,1,48,4,0,--,Greedy,0.1
Episode,112,step,33,state,"(2, 4)",6,"(2, 0)",--,0.347,0.428,0.395,0.351,0.308,0.317,0.530,0.433,0.145,--,12,23,4,12,2,25,26,34,1,--,Greedy,0.4
Episode,112,step,37,state,"(2, 0)",4,"(1, 0)",--,0.143,0.151,0.169,0.039,0.235,0.212,0.197,0.205,0.140,--,247,121,281,363,202,231,137,138,124,--,Greedy,0.1
Episode,112,step,39,state,"(1, 0)",2,"(0, 0)",--,0.234,0.232,0.237,0.222,0.213,0.236,0.185,0.234,0.235,--,146,204,203,208,362,313,238,269,188,--,Greedy,0.1
Episode,112,step,42,state,"(0, 0)",8,"(0, 4)",--,0.161,0.178,0.182,0.198,0.164,0.111,0.138,0.150,0.199,--,103,104,121,185,184,215,150,206,259,--,Greedy,-0.12
Episode,112,step,43,state,"(0, 4)",6,"(0, 20)",--,0.038,0.059,0.095,0.048,0.039,-0.017,0.119,-0.031,0.043,--,7,19,22,7,23,25,17,1,4,--,Greedy,-0.12
Episode,112,step,45,state,"(0, 20)",8,"(2, 20)",--,0.252,0.098,-0.005,0.268,0.281,-0.003,0.241,0.187,0.329,--,34,21,31,33,17,41,23,92,116,--,Greedy,0.1
Episode,112,step,49,state,"(2, 20)",4,"(2, 4)",--,0.052,-0.143,0.040,0.035,0.431,0.289,0.315,0.233,0.300,--,65,23,81,92,41,63,48,99,130,--,Greedy,0.4
Episode,112,step,50,state,"(2, 4)",6,"(2, 0)",--,0.347,0.428,0.395,0.351,0.308,0.317,0.532,0.433,0.145,--,12,23,4,12,2,25,27,34,1,--,Greedy,0.4
Episode,112,step,55,state,"(2, 0)",4,"(1, 0)",--,0.143,0.187,0.169,0.039,0.237,0.212,0.197,0.218,0.140,--,247,122,281,363,205,231,137,139,124,--,Greedy,0.1
Episode,112,step,57,state,"(1, 0)",5,"(2, 0)",--,0.234,0.232,0.228,0.222,0.213,0.236,0.185,0.234,0.235,--,146,204,204,208,362,314,238,269,188,--,Greedy,0.1
Episode,112,step,59,state,"(2, 0)",4,"(1, 0)",--,0.143,0.187,0.169,0.039,0.237,0.212,0.197,0.218,0.140,--,247,122,281,363,207,231,137,139,124,--,Greedy,0.1
Episode,112,step,63,state,"(1, 0)",5,"(2, 0)",--,0.234,0.232,0.228,0.228,0.213,0.237,0.185,0.234,0.235,--,146,204,204,209,362,317,238,269,188,--,Greedy,0.1
Episode,112,step,65,state,"(2, 0)",4,"(1, 0)",--,0.143,0.187,0.169,0.039,0.237,0.212,0.197,0.218,0.140,--,247,122,281,363,209,231,137,139,124,--,Greedy,0.1
Episode,112,step,67,state,"(1, 0)",5,"(2, 0)",--,0.234,0.232,0.228,0.228,0.213,0.237,0.185,0.234,0.235,--,146,204,204,209,362,319,238,269,188,--,Greedy,0.1
Episode,112,step,71,state,"(2, 0)",4,"(1, 0)",--,0.143,0.187,0.169,0.039,0.238,0.212,0.214,0.218,0.140,--,247,122,281,363,212,231,138,139,124,--,Greedy,0.1
Episode,112,step,73,state,"(1, 0)",5,"(2, 0)",--,0.234,0.232,0.228,0.228,0.213,0.238,0.185,0.234,0.235,--,146,204,204,209,362,321,238,269,188,--,Greedy,0.1
Episode,112,step,74,state,"(2, 0)",1,"(1, 0)",--,0.143,0.187,0.169,0.039,0.238,0.212,0.214,0.218,0.140,--,247,122,281,363,213,231,138,139,124,--,Epsilon = 0.32,0.1
Episode,112,step,77,state,"(1, 0)",5,"(2, 0)",--,0.234,0.232,0.228,0.228,0.213,0.238,0.185,0.234,0.235,--,146,204,204,209,362,324,238,269,188,--,Greedy,0.1
Episode,112,step,78,state,"(2, 0)",0,"(1, 0)",--,0.143,0.208,0.169,0.039,0.238,0.212,0.214,0.218,0.140,--,247,123,281,363,213,231,138,139,124,--,Epsilon = 0.32,0.1
Episode,112,step,82,state,"(1, 0)",4,"(1, 1)",--,0.234,0.232,0.228,0.228,0.224,0.238,0.185,0.234,0.235,--,146,204,204,209,363,327,238,269,188,--,Epsilon = 0.32,-0.12
Episode,112,step,84,state,"(1, 1)",2,"(0, 1)",--,0.089,0.121,0.224,-0.187,-0.134,0.207,-0.581,0.086,0.165,--,16,64,15,32,6,8,9,5,17,--,Greedy,0.1
Episode,112,step,86,state,"(0, 1)",3,"(1, 0)",--,-0.127,0.038,0.130,0.207,0.004,0.185,0.242,0.213,0.032,--,16,29,76,31,32,28,29,11,24,--,Epsilon = 0.32,0.4
