 , , ,log2019-04-26_17-00-29,ep ,103,step ,131,r ,11.140
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,103,step,1,state,"(1, 0)",1,"(1, 0)",--,0.211,0.237,0.236,0.237,0.236,0.223,0.237,0.236,0.230,--,137,188,171,166,281,308,230,256,159,--,Greedy,0
Episode,103,step,4,state,"(1, 0)",1,"(0, 0)",--,0.211,0.238,0.236,0.237,0.236,0.229,0.237,0.236,0.230,--,137,190,171,166,281,309,230,256,159,--,Greedy,0.1
Episode,103,step,6,state,"(0, 0)",6,"(1, 0)",--,0.190,0.226,0.210,0.210,0.101,0.204,0.237,0.192,0.222,--,93,96,111,182,157,150,135,201,256,--,Epsilon = 0.32,0.1
Episode,103,step,8,state,"(1, 0)",5,"(0, 0)",--,0.211,0.238,0.236,0.237,0.236,0.229,0.237,0.236,0.230,--,137,192,171,166,281,309,230,256,159,--,Epsilon = 0.32,0.1
Episode,103,step,9,state,"(0, 0)",5,"(1, 0)",--,0.190,0.226,0.210,0.210,0.101,0.204,0.238,0.192,0.222,--,93,96,111,182,157,150,136,201,256,--,Epsilon = 0.32,0.1
Episode,103,step,11,state,"(1, 0)",1,"(0, 0)",--,0.211,0.238,0.236,0.237,0.236,0.233,0.237,0.236,0.230,--,137,193,171,166,281,310,230,256,159,--,Greedy,0.1
Episode,103,step,14,state,"(0, 0)",6,"(2, 0)",--,0.190,0.226,0.210,0.210,0.101,0.218,0.238,0.192,0.222,--,93,96,111,182,157,151,138,201,256,--,Greedy,0.1
Episode,103,step,18,state,"(2, 0)",2,"(1, 0)",--,0.159,0.111,0.229,0.097,-0.024,0.227,0.094,0.142,0.222,--,241,118,257,299,191,227,126,136,101,--,Greedy,0.1
Episode,103,step,19,state,"(1, 0)",1,"(0, 0)",--,0.211,0.238,0.236,0.237,0.236,0.233,0.237,0.236,0.230,--,137,194,171,166,281,310,230,256,159,--,Greedy,0.1
Episode,103,step,21,state,"(0, 0)",6,"(2, 0)",--,0.190,0.226,0.210,0.210,0.101,0.218,0.236,0.192,0.222,--,93,96,111,182,157,151,140,201,256,--,Greedy,0.1
Episode,103,step,23,state,"(2, 0)",2,"(0, 0)",--,0.159,0.111,0.234,0.097,-0.024,0.227,0.094,0.142,0.222,--,241,118,259,299,191,227,126,136,101,--,Greedy,0.1
Episode,103,step,27,state,"(0, 0)",6,"(0, 4)",--,0.210,0.226,0.221,0.210,0.101,0.218,0.236,0.192,0.222,--,94,96,112,182,157,151,142,201,256,--,Greedy,-0.12
Episode,103,step,28,state,"(0, 4)",6,"(2, 4)",--,0.035,0.049,0.050,0.048,0.039,-0.057,0.061,-0.031,0.043,--,6,18,20,7,23,24,10,1,4,--,Greedy,0.1
Episode,103,step,30,state,"(2, 4)",2,"(2, 0)",--,0.409,0.349,0.353,0.346,0.308,0.396,0.451,0.433,0.145,--,11,22,2,11,2,23,14,34,1,--,Epsilon = 0.32,0.4
Episode,103,step,31,state,"(2, 0)",3,"(1, 0)",--,0.159,0.111,0.235,0.097,-0.024,0.227,0.094,0.142,0.222,--,241,118,260,299,191,227,126,136,101,--,Epsilon = 0.32,0.1
Episode,103,step,32,state,"(1, 0)",1,"(0, 0)",--,0.211,0.237,0.236,0.237,0.236,0.233,0.237,0.236,0.230,--,137,195,171,166,281,310,230,256,159,--,Greedy,0.1
Episode,103,step,34,state,"(0, 0)",3,"(0, 4)",--,0.210,0.228,0.221,0.210,0.101,0.218,0.101,0.192,0.222,--,94,97,112,182,157,151,143,201,256,--,Epsilon = 0.32,-0.12
Episode,103,step,35,state,"(0, 4)",5,"(0, 20)",--,0.035,0.049,0.050,0.048,0.039,-0.057,0.198,-0.031,0.043,--,6,18,20,7,23,24,11,1,4,--,Epsilon = 0.32,-0.12
Episode,103,step,36,state,"(0, 20)",8,"(1, 20)",--,0.252,-0.024,-0.005,0.240,0.140,-0.003,0.241,-0.070,0.271,--,34,20,31,31,14,41,23,90,100,--,Greedy,0.1
Episode,103,step,37,state,"(1, 20)",8,"(2, 20)",--,0.274,0.268,0.273,0.296,0.283,0.276,-0.160,0.293,0.361,--,20,14,21,30,27,64,62,115,23,--,Greedy,0.1
Episode,103,step,41,state,"(2, 20)",6,"(2, 4)",--,0.052,0.126,-0.154,-0.189,0.271,0.011,0.274,-0.054,0.243,--,65,20,80,91,30,59,39,95,104,--,Greedy,0.4
Episode,103,step,43,state,"(2, 4)",6,"(2, 0)",--,0.409,0.349,0.430,0.346,0.308,0.396,0.414,0.433,0.145,--,11,22,3,11,2,23,15,34,1,--,Epsilon = 0.32,0.4
Episode,103,step,45,state,"(2, 0)",4,"(1, 0)",--,0.159,0.111,0.236,0.156,-0.024,0.227,0.094,0.142,0.222,--,241,118,261,300,191,227,126,136,101,--,Epsilon = 0.32,0.1
Episode,103,step,47,state,"(1, 0)",2,"(0, 0)",--,0.211,0.235,0.237,0.237,0.236,0.233,0.237,0.236,0.230,--,137,196,172,166,281,310,230,256,159,--,Epsilon = 0.32,0.1
Episode,103,step,50,state,"(0, 0)",0,"(0, 20)",--,0.210,0.231,0.221,0.119,0.101,0.218,0.101,0.192,0.222,--,94,99,112,183,157,151,143,201,256,--,Epsilon = 0.32,-0.12
Episode,103,step,54,state,"(0, 20)",7,"(1, 20)",--,0.252,0.098,-0.005,0.251,0.140,-0.003,0.241,-0.070,0.279,--,34,21,31,32,14,41,23,90,102,--,Epsilon = 0.32,0.1
Episode,103,step,55,state,"(1, 20)",8,"(2, 20)",--,0.274,0.268,0.273,0.296,0.283,0.276,-0.160,0.293,0.321,--,20,14,21,30,27,64,62,115,24,--,Greedy,0.1
Episode,103,step,63,state,"(2, 20)",8,"(2, 4)",--,0.052,0.126,-0.154,-0.189,0.271,0.011,0.289,-0.054,0.243,--,65,20,80,91,30,59,47,95,104,--,Epsilon = 0.32,0.4
Episode,103,step,64,state,"(2, 4)",6,"(2, 0)",--,0.409,0.349,0.430,0.346,0.308,0.396,0.465,0.433,0.145,--,11,22,3,11,2,23,16,34,1,--,Epsilon = 0.32,0.4
Episode,103,step,67,state,"(2, 0)",2,"(1, 0)",--,0.159,0.111,0.236,0.190,0.086,0.227,0.094,0.142,0.222,--,241,118,262,301,192,227,126,136,101,--,Greedy,0.1
Episode,103,step,70,state,"(1, 0)",1,"(0, 0)",--,0.211,0.235,0.235,0.237,0.236,0.233,0.237,0.237,0.230,--,137,196,173,167,281,310,230,257,159,--,Epsilon = 0.32,0.1
Episode,103,step,77,state,"(0, 0)",1,"(0, 4)",--,0.141,0.234,0.221,0.119,0.157,0.226,0.158,0.192,0.222,--,95,102,112,183,158,152,144,201,256,--,Greedy,-0.12
Episode,103,step,78,state,"(0, 4)",0,"(0, 20)",--,0.035,0.049,0.050,0.048,0.039,-0.017,0.198,-0.031,0.043,--,6,18,20,7,23,25,11,1,4,--,Epsilon = 0.32,-0.12
Episode,103,step,81,state,"(0, 20)",8,"(2, 20)",--,0.252,0.098,-0.005,0.251,0.140,-0.003,0.241,0.080,0.266,--,34,21,31,32,14,41,23,91,104,--,Greedy,0.1
Episode,103,step,85,state,"(2, 20)",8,"(2, 0)",--,0.052,0.126,-0.154,-0.189,0.271,0.011,0.289,-0.054,0.341,--,65,20,80,91,30,59,47,95,108,--,Greedy,0.4
Episode,103,step,89,state,"(2, 0)",2,"(1, 0)",--,0.159,0.111,0.237,0.190,0.086,0.227,0.154,0.142,0.222,--,241,118,265,301,192,227,127,136,101,--,Greedy,0.1
Episode,103,step,90,state,"(1, 0)",3,"(0, 0)",--,0.211,0.235,0.235,0.237,0.236,0.233,0.237,0.237,0.230,--,137,197,173,167,281,310,230,257,159,--,Epsilon = 0.32,0.1
Episode,103,step,92,state,"(0, 0)",5,"(1, 0)",--,0.141,0.134,0.221,0.119,0.157,0.228,0.158,0.192,0.222,--,95,103,112,183,158,153,144,201,256,--,Greedy,0.1
