 , , ,log2019-04-25_09-34-05,ep ,87,step ,159,r ,8.820
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,87,step,1,state,"(1, 0)",6,"(1, 0)",--,0.115,0.195,0.219,0.224,0.229,0.214,0.232,0.226,0.226,--,225,139,205,125,239,204,254,202,203,--,Greedy,0
Episode,87,step,4,state,"(1, 0)",7,"(2, 0)",--,0.115,0.195,0.219,0.224,0.229,0.214,0.233,0.230,0.226,--,225,139,205,125,239,204,256,203,203,--,Epsilon = 0.32,0.1
Episode,87,step,5,state,"(2, 0)",2,"(1, 0)",--,0.200,0.230,0.119,0.092,0.092,0.108,0.060,0.213,0.181,--,194,217,210,277,234,193,126,105,104,--,Epsilon = 0.32,0.1
Episode,87,step,7,state,"(1, 0)",6,"(2, 0)",--,0.115,0.195,0.219,0.224,0.229,0.223,0.233,0.232,0.226,--,225,139,205,125,239,205,256,204,203,--,Greedy,0.1
Episode,87,step,9,state,"(2, 0)",1,"(0, 0)",--,0.214,0.230,0.168,0.092,0.092,0.108,0.060,0.213,0.181,--,195,217,211,277,234,193,126,105,104,--,Greedy,0.1
Episode,87,step,14,state,"(0, 0)",6,"(0, 4)",--,0.171,0.140,0.102,0.162,0.196,0.162,0.111,0.126,-0.238,--,79,54,66,129,237,202,235,173,172,--,Epsilon = 0.32,-0.12
Episode,87,step,16,state,"(0, 4)",1,"(0, 20)",--,0.030,0.112,-0.265,0.034,0.082,0.043,0.014,0.048,0.043,--,3,9,10,8,14,11,2,24,32,--,Greedy,-0.12
Episode,87,step,19,state,"(0, 20)",4,"(1, 20)",--,0.236,0.224,0.237,0.186,-0.017,0.285,0.245,-0.285,0.221,--,49,12,12,31,44,39,8,112,74,--,Epsilon = 0.32,0.1
Episode,87,step,22,state,"(1, 20)",1,"(0, 20)",--,0.249,0.103,0.297,0.255,0.250,0.048,0.342,0.248,0.305,--,20,36,30,23,68,70,79,88,114,--,Epsilon = 0.32,0.1
Episode,87,step,24,state,"(0, 20)",5,"(1, 20)",--,0.236,0.224,0.237,0.186,0.121,0.276,0.245,-0.285,0.221,--,49,12,12,31,45,40,8,112,74,--,Epsilon = 0.32,0.1
Episode,87,step,25,state,"(1, 20)",6,"(2, 20)",--,0.249,0.171,0.297,0.255,0.250,0.048,0.342,0.248,0.305,--,20,37,30,23,68,70,79,88,114,--,Greedy,0.1
Episode,87,step,27,state,"(2, 20)",3,"(1, 20)",--,0.330,0.304,0.364,0.269,0.250,0.364,0.355,0.367,0.531,--,88,72,77,78,103,152,51,73,68,--,Epsilon = 0.32,0.1
Episode,87,step,29,state,"(1, 20)",6,"(2, 20)",--,0.249,0.171,0.297,0.255,0.250,0.048,0.347,0.248,0.305,--,20,37,30,23,68,70,81,88,114,--,Greedy,0.1
Episode,87,step,33,state,"(2, 20)",5,"(2, 4)",--,0.330,0.304,0.364,0.288,0.250,0.364,0.355,0.367,0.402,--,88,72,77,79,103,152,51,73,71,--,Epsilon = 0.32,0.4
Episode,87,step,34,state,"(2, 4)",5,"(2, 0)",--,0.486,0.416,0.311,0.449,0.335,0.220,0.425,0.362,0.405,--,6,56,6,6,3,1,43,39,3,--,Epsilon = 0.32,0.4
Episode,87,step,36,state,"(2, 0)",1,"(1, 0)",--,0.214,0.222,0.168,0.092,0.092,0.108,0.060,0.213,0.181,--,195,219,211,277,234,193,126,105,104,--,Greedy,0.1
Episode,87,step,37,state,"(1, 0)",3,"(0, 0)",--,0.115,0.195,0.219,0.224,0.229,0.223,0.233,0.232,0.226,--,225,139,205,125,239,205,257,204,203,--,Epsilon = 0.32,0.1
Episode,87,step,38,state,"(0, 0)",6,"(1, 0)",--,0.171,0.140,0.102,0.162,0.196,0.162,0.034,0.126,-0.238,--,79,54,66,129,237,202,236,173,172,--,Epsilon = 0.32,0.1
Episode,87,step,39,state,"(1, 0)",6,"(2, 0)",--,0.115,0.195,0.219,0.220,0.229,0.223,0.233,0.232,0.226,--,225,139,205,126,239,205,257,204,203,--,Greedy,0.1
Episode,87,step,43,state,"(2, 0)",1,"(0, 0)",--,0.214,0.229,0.168,0.151,0.092,0.108,0.060,0.213,0.202,--,195,221,211,278,234,193,126,105,105,--,Greedy,0.1
Episode,87,step,46,state,"(0, 0)",4,"(1, 0)",--,0.171,0.140,0.102,0.162,0.210,0.162,0.119,0.126,-0.238,--,79,54,66,129,239,202,237,173,172,--,Greedy,0.1
