 , , ,log2019-04-26_17-14-37,ep ,199,step ,228,r ,12.570
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,199,step,1,state,"(1, 0)",3,"(1, 0)",--,0.222,0.224,0.225,0.238,0.221,0.218,0.227,0.222,0.221,--,259,297,328,461,526,489,428,443,454,--,Greedy,0
Episode,199,step,5,state,"(1, 0)",3,"(0, 0)",--,0.222,0.224,0.225,0.238,0.221,0.218,0.232,0.222,0.221,--,259,297,328,464,526,489,429,443,454,--,Greedy,0.1
Episode,199,step,6,state,"(0, 0)",7,"(1, 0)",--,0.222,0.155,0.218,0.171,0.104,0.208,0.146,0.238,-0.037,--,177,188,184,278,349,333,333,401,375,--,Greedy,0.1
Episode,199,step,9,state,"(1, 0)",3,"(0, 0)",--,0.229,0.224,0.225,0.238,0.221,0.218,0.232,0.222,0.221,--,260,297,328,466,526,489,429,443,454,--,Greedy,0.1
Episode,199,step,11,state,"(0, 0)",7,"(2, 0)",--,0.222,0.155,0.218,0.171,0.104,0.208,0.146,0.238,-0.037,--,177,188,184,278,349,333,333,403,375,--,Greedy,0.1
Episode,199,step,12,state,"(2, 0)",1,"(1, 0)",--,0.174,0.189,0.180,0.156,0.183,0.167,0.097,-0.235,0.170,--,429,378,495,490,398,433,268,238,258,--,Greedy,0.1
Episode,199,step,13,state,"(1, 0)",7,"(2, 0)",--,0.229,0.224,0.225,0.238,0.221,0.218,0.232,0.222,0.221,--,260,297,328,467,526,489,429,443,454,--,Epsilon = 0.32,0.1
Episode,199,step,15,state,"(2, 0)",1,"(0, 0)",--,0.174,0.215,0.180,0.156,0.183,0.167,0.097,-0.235,0.170,--,429,380,495,490,398,433,268,238,258,--,Greedy,0.1
Episode,199,step,19,state,"(0, 0)",7,"(2, 0)",--,0.222,0.155,0.224,0.171,0.104,0.208,0.146,0.230,-0.037,--,177,188,185,278,349,333,333,406,375,--,Greedy,0.1
Episode,199,step,22,state,"(2, 0)",1,"(1, 0)",--,0.174,0.225,0.180,0.156,0.183,0.193,0.097,-0.235,0.170,--,429,382,495,490,398,434,268,238,258,--,Greedy,0.1
