 , , ,log2019-04-25_09-55-28,ep ,225,step ,58,r ,2.440
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,225,step,1,state,"(1, 0)",7,"(1, 0)",--,0.193,-0.032,0.236,0.235,0.222,0.227,0.234,0.205,0.235,--,452,288,505,463,661,543,548,607,504,--,Epsilon = 0.32,0
Episode,225,step,4,state,"(1, 0)",2,"(0, 0)",--,0.193,-0.032,0.237,0.236,0.222,0.227,0.234,0.205,0.235,--,452,288,506,464,661,543,548,608,504,--,Greedy,0.1
Episode,225,step,5,state,"(0, 0)",8,"(1, 0)",--,0.175,0.074,0.211,0.209,0.192,0.104,0.186,-0.225,0.217,--,189,181,185,269,514,469,452,555,355,--,Greedy,0.1
Episode,225,step,7,state,"(1, 0)",8,"(2, 0)",--,0.193,-0.032,0.232,0.236,0.228,0.227,0.234,0.205,0.235,--,452,288,507,464,662,543,548,608,504,--,Epsilon = 0.32,0.1
Episode,225,step,9,state,"(2, 0)",3,"(1, 0)",--,0.186,0.202,0.128,0.237,0.204,0.223,0.173,0.206,0.140,--,443,712,593,603,447,361,316,327,240,--,Greedy,0.1
Episode,225,step,11,state,"(1, 0)",8,"(2, 0)",--,0.193,-0.032,0.232,0.236,0.228,0.227,0.234,0.205,0.236,--,452,288,507,464,662,543,548,608,506,--,Greedy,0.1
Episode,225,step,13,state,"(2, 0)",3,"(1, 0)",--,0.186,0.202,0.128,0.237,0.204,0.223,0.173,0.206,0.140,--,443,712,593,605,447,361,316,327,240,--,Greedy,0.1
Episode,225,step,14,state,"(1, 0)",8,"(2, 0)",--,0.193,-0.032,0.232,0.236,0.228,0.227,0.234,0.205,0.237,--,452,288,507,464,662,543,548,608,507,--,Greedy,0.1
Episode,225,step,16,state,"(2, 0)",1,"(1, 0)",--,0.186,0.202,0.128,0.237,0.204,0.223,0.173,0.206,0.140,--,443,712,593,607,447,361,316,327,240,--,Epsilon = 0.32,0.1
Episode,225,step,17,state,"(1, 0)",8,"(0, 0)",--,0.193,-0.032,0.232,0.236,0.228,0.227,0.234,0.205,0.237,--,452,288,507,464,662,543,548,608,508,--,Greedy,0.1
Episode,225,step,18,state,"(0, 0)",4,"(1, 0)",--,0.175,0.074,0.211,0.209,0.192,0.104,0.186,-0.225,0.225,--,189,181,185,269,514,469,452,555,356,--,Epsilon = 0.32,0.1
Episode,225,step,20,state,"(1, 0)",3,"(0, 0)",--,0.193,-0.032,0.232,0.236,0.228,0.227,0.234,0.205,0.234,--,452,288,507,465,662,543,548,608,509,--,Greedy,0.1
Episode,225,step,21,state,"(0, 0)",8,"(1, 0)",--,0.175,0.074,0.211,0.209,0.211,0.104,0.186,-0.225,0.225,--,189,181,185,269,515,469,452,555,356,--,Greedy,0.1
Episode,225,step,22,state,"(1, 0)",8,"(2, 0)",--,0.193,-0.032,0.232,0.234,0.228,0.227,0.234,0.205,0.234,--,452,288,507,466,662,543,548,608,509,--,Greedy,0.1
Episode,225,step,25,state,"(2, 0)",3,"(1, 0)",--,0.186,0.217,0.128,0.238,0.204,0.223,0.200,0.206,0.140,--,443,713,593,608,447,361,317,327,240,--,Greedy,0.1
Episode,225,step,27,state,"(1, 0)",8,"(2, 0)",--,0.193,-0.032,0.232,0.234,0.228,0.227,0.234,0.205,0.236,--,452,288,507,466,662,543,548,608,511,--,Greedy,0.1
Episode,225,step,30,state,"(2, 0)",3,"(1, 1)",--,0.186,0.217,0.128,0.237,0.204,0.229,0.200,0.206,0.140,--,443,713,593,610,447,362,317,327,240,--,Greedy,-0.12
Episode,225,step,31,state,"(1, 1)",2,"(0, 1)",--,0.097,0.144,0.178,0.101,-0.259,-0.065,-0.161,0.038,0.120,--,86,80,61,21,20,59,34,30,29,--,Greedy,0.1
Episode,225,step,32,state,"(0, 1)",7,"(1, 1)",--,0.002,0.269,-0.316,0.274,0.136,0.216,0.264,0.275,0.238,--,82,51,85,67,84,38,44,26,56,--,Greedy,0.1
Episode,225,step,34,state,"(1, 1)",3,"(0, 1)",--,0.097,0.144,0.217,0.101,-0.259,-0.065,-0.161,0.038,0.120,--,86,80,63,21,20,59,34,30,29,--,Epsilon = 0.32,0.1
Episode,225,step,35,state,"(0, 1)",3,"(0, 0)",--,0.002,0.269,-0.316,0.274,0.136,0.216,0.264,0.253,0.238,--,82,51,85,67,84,38,44,27,56,--,Greedy,0.4
Episode,225,step,38,state,"(0, 0)",8,"(1, 0)",--,0.175,0.074,0.221,0.209,0.211,0.104,0.186,-0.225,0.231,--,189,181,186,269,515,469,452,555,358,--,Greedy,0.1
Episode,225,step,39,state,"(1, 0)",8,"(2, 1)",--,0.193,-0.032,0.232,0.234,0.228,0.227,0.234,0.205,0.237,--,452,288,507,466,662,543,548,608,512,--,Greedy,-0.12
Episode,225,step,41,state,"(2, 1)",2,"(1, 1)",--,-0.095,-0.059,0.126,-0.087,-0.298,-0.114,-0.214,-0.097,-0.536,--,43,100,53,138,75,73,71,64,43,--,Greedy,0.1
Episode,225,step,42,state,"(1, 1)",4,"(0, 1)",--,0.097,0.144,0.217,0.167,-0.259,-0.065,-0.161,0.038,0.120,--,86,80,63,22,20,59,34,30,29,--,Epsilon = 0.32,0.1
Episode,225,step,47,state,"(0, 1)",8,"(1, 0)",--,0.002,0.269,-0.048,0.319,0.136,0.216,0.264,0.253,0.238,--,82,51,86,71,84,38,44,27,56,--,Epsilon = 0.32,0.4
Episode,225,step,48,state,"(1, 0)",6,"(2, 0)",--,0.193,-0.032,0.232,0.234,0.228,0.227,0.234,0.205,0.112,--,452,288,507,466,662,543,548,608,513,--,Epsilon = 0.32,0.1
Episode,225,step,49,state,"(2, 0)",1,"(2, 1)",--,0.186,0.217,0.128,0.131,0.204,0.229,0.200,0.206,0.140,--,443,713,593,611,447,362,317,327,240,--,Epsilon = 0.32,-0.12
Episode,225,step,50,state,"(2, 1)",6,"(1, 1)",--,-0.095,-0.059,0.168,-0.087,-0.298,-0.114,-0.214,-0.097,-0.536,--,43,100,54,138,75,73,71,64,43,--,Epsilon = 0.32,0.1
