 , , ,log2019-04-26_17-20-21,ep ,227,step ,118,r ,8.460
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,227,step,1,state,"(1, 0)",6,"(1, 0)",--,0.228,0.235,0.182,0.234,0.147,0.216,0.235,0.146,0.158,--,312,442,367,553,560,551,504,516,562,--,Greedy,0
Episode,227,step,6,state,"(1, 0)",6,"(2, 0)",--,0.228,0.235,0.182,0.234,0.147,0.216,0.236,0.146,0.158,--,312,443,367,553,560,551,508,516,562,--,Greedy,0.1
Episode,227,step,7,state,"(2, 0)",2,"(1, 0)",--,0.117,0.181,0.221,0.202,0.187,-0.234,0.157,0.209,0.154,--,559,464,545,641,524,468,333,275,303,--,Greedy,0.1
Episode,227,step,8,state,"(1, 0)",1,"(0, 0)",--,0.228,0.235,0.182,0.234,0.147,0.216,0.233,0.146,0.158,--,312,443,367,553,560,551,509,516,562,--,Greedy,0.1
Episode,227,step,10,state,"(0, 0)",7,"(1, 0)",--,0.228,0.158,0.160,0.193,0.219,0.184,0.176,0.236,0.226,--,236,238,253,323,412,435,405,514,465,--,Greedy,0.1
Episode,227,step,12,state,"(1, 0)",1,"(0, 0)",--,0.228,0.236,0.182,0.234,0.147,0.216,0.233,0.146,0.158,--,312,445,367,553,560,551,509,516,562,--,Greedy,0.1
Episode,227,step,14,state,"(0, 0)",7,"(1, 0)",--,0.228,0.158,0.160,0.193,0.219,0.184,0.176,0.237,0.226,--,236,238,253,323,412,435,405,516,465,--,Greedy,0.1
Episode,227,step,17,state,"(1, 0)",1,"(0, 0)",--,0.228,0.237,0.182,0.234,0.147,0.216,0.233,0.146,0.191,--,312,447,367,553,560,551,509,516,563,--,Greedy,0.1
Episode,227,step,18,state,"(0, 0)",6,"(1, 0)",--,0.228,0.158,0.160,0.193,0.219,0.184,0.176,0.237,0.226,--,236,238,253,323,412,435,405,517,465,--,Epsilon = 0.32,0.1
Episode,227,step,20,state,"(1, 0)",1,"(0, 4)",--,0.228,0.237,0.182,0.234,0.147,0.216,0.233,0.146,0.191,--,312,449,367,553,560,551,509,516,563,--,Greedy,-0.12
Episode,227,step,22,state,"(0, 4)",8,"(1, 20)",--,0.062,0.061,0.056,0.126,0.064,0.068,0.049,0.082,0.172,--,15,28,32,32,27,32,31,12,49,--,Greedy,-0.12
Episode,227,step,23,state,"(1, 20)",6,"(2, 20)",--,0.162,0.205,-0.186,0.122,0.275,0.297,0.302,0.218,0.307,--,32,30,37,45,39,94,82,145,205,--,Epsilon = 0.32,0.1
Episode,227,step,24,state,"(2, 20)",7,"(2, 4)",--,0.306,0.304,0.308,0.307,0.306,0.304,0.299,0.307,0.405,--,143,55,165,145,137,147,172,223,253,--,Epsilon = 0.32,0.4
Episode,227,step,25,state,"(2, 4)",8,"(2, 0)",--,0.471,0.335,0.435,0.347,0.354,0.437,0.417,0.447,0.526,--,21,37,15,31,21,40,42,76,35,--,Greedy,0.4
Episode,227,step,30,state,"(2, 0)",2,"(0, 0)",--,0.117,0.181,0.230,0.215,0.187,-0.234,0.157,0.209,0.187,--,559,464,548,642,524,468,333,275,304,--,Greedy,0.1
Episode,227,step,32,state,"(0, 0)",4,"(1, 0)",--,0.228,0.158,0.160,0.193,0.219,0.184,0.202,0.237,0.226,--,236,238,253,323,412,435,406,518,465,--,Epsilon = 0.32,0.1
Episode,227,step,33,state,"(1, 0)",8,"(2, 0)",--,0.228,0.126,0.182,0.234,0.147,0.216,0.233,0.146,0.191,--,312,450,367,553,560,551,509,516,563,--,Epsilon = 0.32,0.1
Episode,227,step,35,state,"(2, 0)",2,"(1, 0)",--,0.117,0.181,0.234,0.215,0.187,-0.234,0.157,0.209,0.187,--,559,464,550,642,524,468,333,275,304,--,Epsilon = 0.32,0.1
Episode,227,step,36,state,"(1, 0)",2,"(0, 0)",--,0.228,0.126,0.182,0.234,0.147,0.216,0.233,0.146,0.210,--,312,450,367,553,560,551,509,516,564,--,Epsilon = 0.32,0.1
Episode,227,step,39,state,"(0, 0)",5,"(1, 0)",--,0.228,0.158,0.193,0.193,0.226,0.184,0.202,0.237,0.226,--,236,238,254,323,413,435,406,519,465,--,Epsilon = 0.32,0.1
Episode,227,step,41,state,"(1, 0)",3,"(0, 0)",--,0.228,0.126,0.206,0.234,0.147,0.216,0.233,0.146,0.210,--,312,450,368,554,560,551,509,516,564,--,Greedy,0.1
Episode,227,step,42,state,"(0, 0)",7,"(1, 0)",--,0.228,0.158,0.193,0.193,0.226,0.205,0.202,0.237,0.226,--,236,238,254,323,413,436,406,519,465,--,Greedy,0.1
Episode,227,step,44,state,"(1, 0)",3,"(0, 0)",--,0.232,0.126,0.206,0.236,0.147,0.216,0.233,0.146,0.210,--,313,450,368,555,560,551,509,516,564,--,Greedy,0.1
Episode,227,step,45,state,"(0, 0)",7,"(1, 0)",--,0.228,0.158,0.193,0.193,0.226,0.205,0.202,0.237,0.226,--,236,238,254,323,413,436,406,520,465,--,Greedy,0.1
Episode,227,step,46,state,"(1, 0)",6,"(2, 0)",--,0.232,0.126,0.206,0.237,0.147,0.216,0.233,0.146,0.210,--,313,450,368,556,560,551,509,516,564,--,Epsilon = 0.32,0.1
Episode,227,step,48,state,"(2, 0)",2,"(1, 0)",--,0.117,0.181,0.235,0.215,0.187,-0.234,0.157,0.209,0.187,--,559,464,552,642,524,468,333,275,304,--,Greedy,0.1
Episode,227,step,49,state,"(1, 0)",3,"(0, 0)",--,0.232,0.126,0.206,0.237,0.147,0.216,0.234,0.146,0.210,--,313,450,368,556,560,551,510,516,564,--,Greedy,0.1
Episode,227,step,53,state,"(0, 0)",7,"(2, 0)",--,0.232,0.158,0.193,0.193,0.226,0.205,0.202,0.237,0.226,--,237,238,254,323,413,436,406,523,465,--,Greedy,0.1
Episode,227,step,56,state,"(2, 0)",2,"(1, 0)",--,0.117,0.181,0.236,0.215,0.187,-0.234,0.190,0.209,0.187,--,559,464,554,642,524,468,334,275,304,--,Greedy,0.1
Episode,227,step,57,state,"(1, 0)",3,"(0, 0)",--,0.232,0.126,0.206,0.237,0.147,0.216,0.234,0.146,0.210,--,313,450,368,557,560,551,510,516,564,--,Greedy,0.1
Episode,227,step,59,state,"(0, 0)",7,"(1, 0)",--,0.232,0.158,0.193,0.193,0.231,0.205,0.202,0.237,0.226,--,237,238,254,323,414,436,406,524,465,--,Greedy,0.1
Episode,227,step,61,state,"(1, 0)",3,"(0, 0)",--,0.232,0.126,0.206,0.237,0.147,0.216,0.234,0.146,0.210,--,313,450,368,559,560,551,510,516,564,--,Greedy,0.1
Episode,227,step,62,state,"(0, 0)",7,"(1, 0)",--,0.232,0.158,0.193,0.193,0.231,0.205,0.202,0.237,0.226,--,237,238,254,323,414,436,406,525,465,--,Greedy,0.1
Episode,227,step,65,state,"(1, 0)",3,"(0, 0)",--,0.232,0.126,0.206,0.238,0.147,0.216,0.234,0.146,0.210,--,313,450,368,562,560,551,510,516,564,--,Greedy,0.1
Episode,227,step,68,state,"(0, 0)",7,"(1, 0)",--,0.232,0.192,0.193,0.193,0.231,0.205,0.202,0.238,0.226,--,237,239,254,323,414,436,406,527,465,--,Greedy,0.1
